,city_from,city_to
0,69,168
1,34,166
2,90,87
3,111,80
4,32,196
5,141,90
6,195,31
7,14,49
8,102,7
9,152,22
10,64,152
11,71,192
12,128,82
13,115,93
14,115,54
15,76,125
16,54,177
17,18,36
18,105,110
19,151,54
20,131,34
21,146,60
22,72,52
23,75,182
24,35,115
25,37,71
26,18,117
27,16,137
28,192,197
29,108,63
30,17,25
31,67,0
32,2,28
33,160,90
34,199,120
35,193,73
36,114,103
37,184,56
38,55,153
39,42,54
40,75,100
41,48,60
42,95,11
43,137,176
44,146,189
45,124,152
46,177,186
47,4,49
48,31,100
49,34,96
50,139,101
51,155,3
52,6,106
53,23,83
54,152,33
55,56,90
56,149,89
57,161,112
58,187,174
59,169,33
60,172,167
61,63,102
62,20,64
63,71,102
64,189,130
65,139,156
66,40,107
67,44,107
68,64,151
69,121,126
70,67,130
71,104,131
72,182,153
73,149,197
74,40,156
75,1,144
76,146,133
77,146,76
78,41,41
79,42,29
80,91,40
81,82,140
82,91,122
83,95,171
84,63,86
85,62,156
86,26,143
87,50,79
88,64,107
89,92,130
90,79,48
91,24,4
92,66,39
93,8,27
94,181,118
95,57,32
96,95,33
97,125,21
98,132,19
99,99,31
100,10,80
101,0,101
102,105,94
103,128,108
104,192,9
105,167,166
106,36,37
107,116,79
108,147,149
109,37,160
110,198,117
111,159,90
112,25,75
113,10,34
114,6,28
115,66,192
116,53,3
117,115,22
118,15,124
119,164,107
120,191,7
121,16,36
122,28,66
123,60,71
124,108,83
125,21,49
126,162,89
127,140,165
128,109,184
129,60,38
130,10,72
131,91,85
132,18,170
133,58,98
134,77,93
135,77,69
136,173,32
137,90,110
138,81,44
139,139,128
140,17,94
141,99,21
142,143,156
143,74,143
144,92,163
145,77,151
146,72,174
147,107,82
148,22,132
149,101,190
150,79,166
151,41,80
152,114,128
153,114,49
154,160,159
155,160,50
156,77,32
157,32,28
158,87,191
159,28,137
160,50,176
161,96,19
162,194,8
163,191,11
164,56,143
165,67,188
166,154,34
167,30,55
168,117,185
169,161,186
170,111,154
171,102,87
172,118,107
173,136,38
174,59,33
175,90,86
176,91,36
177,163,169
178,149,181
179,172,172
180,92,54
181,83,101
182,143,160
183,124,1
184,57,40
185,2,0
186,38,84
187,133,55
188,171,118
189,193,20
190,52,8
191,20,180
192,148,176
193,171,34
194,171,196
195,170,189
196,56,180
197,120,113
198,112,185
199,78,177
200,138,24
201,44,63
202,36,128
203,65,182
204,123,58
205,87,189
206,67,90
207,78,23
208,78,14
209,82,4
210,41,99
211,125,111
212,197,27
213,179,48
214,154,98
215,176,177
216,14,40
217,13,34
218,128,27
219,153,14
220,121,145
221,126,48
222,54,132
223,91,4
224,114,81
225,54,79
226,150,74
227,72,58
228,87,165
229,183,165
230,104,126
231,174,41
232,197,50
233,143,17
234,14,7
235,11,37
236,19,138
237,62,158
238,176,185
239,31,175
240,149,31
241,1,142
242,83,102
243,50,161
244,158,2
245,158,11
246,195,101
247,191,50
248,168,116
249,40,31
250,10,53
251,5,29
252,128,143
253,189,164
254,145,198
255,156,162
256,26,126
257,115,190
258,126,55
259,135,103
260,130,122
261,106,102
262,142,172
263,77,150
264,14,181
265,191,97
266,39,101
267,183,63
268,168,122
269,84,191
270,191,182
271,108,144
272,10,76
273,16,92
274,148,41
275,119,66
276,139,111
277,101,164
278,6,49
279,3,191
280,32,96
281,43,108
282,161,30
283,61,14
284,161,102
285,17,137
286,101,131
287,12,34
288,130,16
289,133,87
290,34,133
291,188,74
292,169,144
293,116,198
294,15,75
295,53,0
296,77,173
297,96,177
298,1,176
299,141,79
300,22,83
301,41,47
302,0,42
303,118,186
304,109,193
305,192,188
306,121,23
307,199,24
308,14,168
309,106,35
310,38,105
311,105,163
312,181,156
313,181,173
314,44,70
315,82,75
316,15,130
317,55,132
318,143,199
319,26,99
320,28,11
321,169,78
322,89,6
323,85,4
324,49,3
325,21,39
326,89,160
327,144,140
328,114,61
329,49,159
330,91,178
331,103,172
332,72,192
333,115,191
334,2,110
335,23,69
336,76,13
337,133,6
338,139,30
339,84,88
340,63,163
341,96,59
342,166,35
343,72,78
344,32,73
345,183,79
346,18,95
347,35,182
348,164,147
349,145,137
350,104,162
351,35,36
352,42,80
353,30,80
354,158,5
355,56,183
356,75,181
357,148,61
358,114,27
359,176,88
360,145,195
361,76,154
362,118,83
363,42,49
364,165,115
365,88,79
366,115,88
367,114,77
368,106,108
369,30,50
370,113,21
371,94,2
372,137,25
373,96,145
374,80,178
375,22,61
376,151,28
377,95,48
378,83,37
379,24,172
380,55,106
381,114,137
382,77,74
383,50,149
384,55,37
385,37,170
386,178,123
387,120,90
388,173,6
389,165,89
390,147,29
391,92,153
392,151,109
393,49,72
394,77,181
395,48,153
396,92,94
397,1,5
398,47,141
399,182,156
400,195,105
401,176,86
402,62,166
403,193,44
404,93,54
405,140,151
406,165,100
407,193,157
408,15,168
409,5,21
410,149,181
411,195,133
412,27,7
413,153,30
414,132,157
415,161,175
416,140,55
417,93,173
418,44,107
419,68,11
420,134,144
421,142,159
422,165,127
423,160,71
424,180,1
425,71,134
426,116,56
427,175,164
428,152,171
429,17,71
430,30,18
431,71,88
432,195,162
433,64,168
434,121,84
435,63,195
436,136,47
437,116,25
438,36,66
439,47,184
440,109,116
441,102,45
442,127,129
443,180,193
444,116,64
445,123,106
446,165,147
447,177,128
448,48,190
449,4,196
450,112,139
451,91,52
452,150,0
453,72,46
454,98,12
455,176,12
456,164,30
457,171,152
458,173,131
459,184,153
460,62,36
461,85,4
462,67,166
463,152,178
464,32,188
465,149,164
466,32,32
467,25,45
468,143,100
469,190,121
470,191,14
471,18,29
472,173,180
473,184,28
474,51,115
475,71,86
476,60,54
477,89,43
478,56,74
479,163,177
480,145,183
481,140,155
482,197,22
483,172,29
484,154,109
485,190,31
486,92,157
487,184,143
488,182,103
489,51,55
490,62,34
491,166,69
492,122,2
493,75,45
494,101,82
495,77,7
496,97,163
497,138,16
498,96,131
499,55,50
