,city_from,city_to
0,51,29
1,194,138
2,167,38
3,188,86
4,139,143
5,122,160
6,127,189
7,113,167
8,110,55
9,148,135
10,144,68
11,116,93
12,123,21
13,120,106
14,131,163
15,164,147
16,47,64
17,87,65
18,84,131
19,112,29
20,79,45
21,139,144
22,85,129
23,180,3
24,127,174
25,129,139
26,103,2
27,21,156
28,154,25
29,43,137
30,161,183
31,154,43
32,62,76
33,136,152
34,8,14
35,84,93
36,12,69
37,171,74
38,140,167
39,177,150
40,92,158
41,192,151
42,98,42
43,126,79
44,166,9
45,175,184
46,7,14
47,144,123
48,191,168
49,74,111
50,184,163
51,157,19
52,141,32
53,18,121
54,30,184
55,8,27
56,96,135
57,166,83
58,168,197
59,33,126
60,25,64
61,110,168
62,76,189
63,73,159
64,121,19
65,179,111
66,20,192
67,77,171
68,56,136
69,172,45
70,6,90
71,186,51
72,191,84
73,123,91
74,104,16
75,93,34
76,87,58
77,104,51
78,35,32
79,55,18
80,164,178
81,42,187
82,33,12
83,152,86
84,103,30
85,49,109
86,139,43
87,86,142
88,183,31
89,104,102
90,40,145
91,39,175
92,56,16
93,70,129
94,67,95
95,65,167
96,68,168
97,48,190
98,21,130
99,173,103
100,115,91
101,92,105
102,141,99
103,18,39
104,20,46
105,170,30
106,62,164
107,176,174
108,16,53
109,41,101
110,74,111
111,76,105
112,40,174
113,151,83
114,94,22
115,198,100
116,144,106
117,46,89
118,45,164
119,195,176
120,182,81
121,33,189
122,60,18
123,35,140
124,157,144
125,122,138
126,60,151
127,99,13
128,68,119
129,150,32
130,151,0
131,40,188
132,196,98
133,165,24
134,16,85
135,163,66
136,49,101
137,12,131
138,154,65
139,9,184
140,9,186
141,121,161
142,53,84
143,113,65
144,137,140
145,113,96
146,37,163
147,151,61
148,117,59
149,60,108
150,2,177
151,95,159
152,73,78
153,128,27
154,67,94
155,133,66
156,126,105
157,113,176
158,178,185
159,108,55
160,73,45
161,21,137
162,197,194
163,101,172
164,178,101
165,24,74
166,53,88
167,118,186
168,77,53
169,20,7
170,155,25
171,182,83
172,103,188
173,71,104
174,120,3
175,105,195
176,73,125
177,151,90
178,62,136
179,71,161
180,172,144
181,73,9
182,123,153
183,27,161
184,44,100
185,182,85
186,18,70
187,189,51
188,195,68
189,75,17
190,160,148
191,189,167
192,28,182
193,133,30
194,72,156
195,159,153
196,143,196
197,29,85
198,79,18
199,104,148
200,189,153
201,190,185
202,5,159
203,10,19
204,67,65
205,9,58
206,66,12
207,27,194
208,193,109
209,64,75
210,21,73
211,166,63
212,119,1
213,88,14
214,94,10
215,125,85
216,3,132
217,45,138
218,127,100
219,59,145
220,61,111
221,60,82
222,71,34
223,51,175
224,160,67
225,102,114
226,175,15
227,10,105
228,41,21
229,92,15
230,158,96
231,39,77
232,55,79
233,123,42
234,11,152
235,62,74
236,112,189
237,120,146
238,139,82
239,164,109
240,5,192
241,9,112
242,155,108
243,168,21
244,145,136
245,142,95
246,153,47
247,135,28
248,136,79
249,99,164
250,12,55
251,105,45
252,70,97
253,80,38
254,78,161
255,153,179
256,36,185
257,7,191
258,142,21
259,125,74
260,61,186
261,195,84
262,84,166
263,50,82
264,142,43
265,173,105
266,188,47
267,181,29
268,91,16
269,124,49
270,166,53
271,115,25
272,164,158
273,195,177
274,173,136
275,196,82
276,190,8
277,29,39
278,35,144
279,65,54
280,178,119
281,17,56
282,8,65
283,17,83
284,72,156
285,168,191
286,149,155
287,138,197
288,160,187
289,36,7
290,178,125
291,189,38
292,51,103
293,127,102
294,161,48
295,41,71
296,139,184
297,185,180
298,93,16
299,168,46
300,3,155
301,50,5
302,82,146
303,183,188
304,193,74
305,90,13
306,4,135
307,3,11
308,152,23
309,196,110
310,29,182
311,62,64
312,93,103
313,178,45
314,27,131
315,28,187
316,71,84
317,50,41
318,64,2
319,141,96
320,26,100
321,120,104
322,9,12
323,57,50
324,145,51
325,35,64
326,42,74
327,35,6
328,70,27
329,132,103
330,166,115
331,139,187
332,3,137
333,47,125
334,16,12
335,112,116
336,98,180
337,147,68
338,59,167
339,88,123
340,79,109
341,113,37
342,71,181
343,117,88
344,94,140
345,83,22
346,103,72
347,34,114
348,112,190
349,84,195
350,23,36
351,161,166
352,55,105
353,41,41
354,25,37
355,3,189
356,77,120
357,65,155
358,130,92
359,65,121
360,84,7
361,197,159
362,185,106
363,57,74
364,147,98
365,135,128
366,141,161
367,126,154
368,110,127
369,33,60
370,169,40
371,109,126
372,41,21
373,66,160
374,186,168
375,35,156
376,180,37
377,12,149
378,167,41
379,28,10
380,119,97
381,141,43
382,139,61
383,120,25
384,105,65
385,150,79
386,33,176
387,42,102
388,72,20
389,1,120
390,4,76
391,20,177
392,136,98
393,182,68
394,33,0
395,51,10
396,35,11
397,22,138
398,1,156
399,24,169
400,57,154
401,14,52
402,86,103
403,156,53
404,53,145
405,90,80
406,55,107
407,174,13
408,35,3
409,46,47
410,22,190
411,127,57
412,9,5
413,14,31
414,99,109
415,181,89
416,189,96
417,157,97
418,151,53
419,154,27
420,12,113
421,39,193
422,133,114
423,46,175
424,59,15
425,38,198
426,145,121
427,100,105
428,168,7
429,24,34
430,122,144
431,83,69
432,61,114
433,38,57
434,155,85
435,132,185
436,121,193
437,117,162
438,103,93
439,111,186
440,121,164
441,143,107
442,52,169
443,156,79
444,182,65
445,64,35
446,167,99
447,128,29
448,131,108
449,94,198
450,56,29
451,123,85
452,30,94
453,69,101
454,156,57
455,139,70
456,41,186
457,47,176
458,11,151
459,5,28
460,180,183
461,95,108
462,107,55
463,84,16
464,31,29
465,18,39
466,169,167
467,38,78
468,129,112
469,118,131
470,84,134
471,150,146
472,188,186
473,42,193
474,100,155
475,10,196
476,43,166
477,63,193
478,92,107
479,135,170
480,163,192
481,2,88
482,60,150
483,156,95
484,39,65
485,107,40
486,41,122
487,42,196
488,181,197
489,113,169
490,101,198
491,176,139
492,169,151
493,165,190
494,182,27
495,188,101
496,181,140
497,1,104
498,197,33
499,42,166
500,97,85
501,82,123
502,100,92
503,73,108
504,30,49
505,30,53
506,171,180
507,23,81
508,59,138
509,60,145
510,166,9
511,51,178
512,155,93
513,151,181
514,11,177
515,80,150
516,104,113
517,14,43
518,131,116
519,129,39
520,140,153
521,70,146
522,71,22
523,19,116
524,99,114
525,164,61
526,155,40
527,91,22
528,107,1
529,86,84
530,66,199
531,133,144
532,3,58
533,121,68
534,65,10
535,72,167
536,131,37
537,75,96
538,10,17
539,45,26
540,170,89
541,187,98
542,85,105
543,87,114
544,112,154
545,170,101
546,72,95
547,93,65
548,44,25
549,106,54
550,23,93
551,10,55
552,144,164
553,58,97
554,139,51
555,113,83
556,95,60
557,144,49
558,12,113
559,39,129
560,120,24
561,29,160
562,13,189
563,100,155
564,8,22
565,87,110
566,135,42
567,184,70
568,66,158
569,59,67
570,191,153
571,91,186
572,7,48
573,45,132
574,195,157
575,48,63
576,30,127
577,128,33
578,78,112
579,107,170
580,22,42
581,102,57
582,107,51
583,181,163
584,144,193
585,110,95
586,57,53
587,7,34
588,73,60
589,125,40
590,15,107
