,city_from,city_to
0,119,167
1,48,176
2,14,183
3,182,24
4,156,4
5,147,48
6,197,20
7,168,74
8,84,185
9,160,170
10,101,176
11,0,164
12,24,184
13,146,26
14,192,62
15,153,17
16,101,79
17,52,137
18,187,193
19,180,168
20,180,182
21,192,194
22,153,155
23,128,40
24,68,198
25,79,142
26,11,136
27,32,135
28,38,140
29,9,144
30,0,160
31,155,36
32,193,99
33,188,60
34,160,125
35,199,150
36,159,103
37,129,64
38,110,75
39,167,99
40,195,129
41,78,178
42,97,117
43,28,14
44,40,132
45,53,138
46,82,173
47,87,73
48,34,57
49,53,15
50,47,0
51,23,36
52,116,47
53,199,8
54,23,98
55,33,8
56,8,12
57,67,109
58,89,61
59,0,57
60,98,57
61,38,90
62,79,31
63,195,42
64,124,35
65,130,67
66,133,57
67,143,62
68,118,78
69,113,92
70,110,38
71,185,120
72,177,161
73,112,118
74,96,21
75,148,16
76,6,3
77,94,32
78,134,131
79,52,100
80,193,151
81,138,102
82,125,17
83,56,67
84,142,49
85,170,57
86,198,65
87,69,62
88,25,165
89,51,141
90,18,168
91,22,194
92,55,162
93,100,172
94,140,143
95,58,172
96,74,88
97,79,90
98,134,16
99,193,87
100,82,43
101,99,38
102,102,4
103,116,14
104,109,6
105,21,5
106,64,110
107,137,157
108,75,137
109,22,42
110,35,140
111,35,111
112,182,161
113,197,150
114,123,134
115,122,92
116,176,94
117,177,87
118,142,37
119,115,139
120,87,165
121,93,131
122,9,179
123,79,137
124,54,26
125,167,115
126,159,112
127,71,143
128,145,91
129,102,59
130,75,35
131,176,81
132,198,54
133,136,164
134,33,150
135,191,161
136,154,171
137,185,50
138,125,52
139,127,96
140,45,64
141,193,130
142,89,100
143,30,22
144,160,19
145,159,43
146,97,2
147,178,132
148,70,111
149,128,54
