,city_from,city_to
0,3,90
1,60,116
2,174,18
3,148,3
4,51,69
5,164,46
6,97,56
7,93,60
8,25,159
9,20,121
10,184,79
11,50,20
12,77,105
13,8,148
14,110,30
15,46,179
16,183,199
17,118,154
18,172,21
19,157,166
20,89,18
21,16,100
22,29,112
23,173,68
24,20,1
25,49,39
26,77,73
27,178,138
28,110,31
29,57,9
30,23,80
31,118,71
32,149,80
33,163,26
34,137,6
35,188,16
36,181,89
37,173,189
38,99,106
39,95,163
40,120,120
41,80,163
42,196,129
43,42,108
44,112,35
45,80,98
46,164,39
47,48,141
48,193,96
49,170,185
50,50,149
51,96,163
52,86,118
53,117,139
54,129,16
55,79,176
56,35,182
57,149,70
58,99,19
59,174,181
60,191,48
61,50,123
62,56,74
63,117,53
64,23,78
65,124,194
66,110,178
67,183,183
68,173,174
69,120,117
70,146,94
71,192,187
72,116,196
73,155,136
74,150,120
75,72,185
76,146,195
77,132,189
78,98,176
79,42,129
80,164,76
81,152,74
82,121,175
83,9,9
84,61,49
85,133,20
86,58,75
87,130,134
88,25,128
89,18,191
90,154,48
91,129,95
92,36,88
93,0,165
94,85,19
95,57,28
96,30,3
97,82,70
98,28,147
99,165,163
100,104,171
101,24,194
102,139,174
103,115,51
104,125,44
105,157,42
106,38,10
107,86,120
108,113,144
109,77,79
110,188,165
111,127,171
112,43,189
113,125,191
114,96,170
115,34,91
116,169,176
117,134,123
118,160,42
119,82,169
120,130,141
121,22,72
122,62,95
123,3,65
124,21,95
125,40,148
126,101,137
127,97,132
128,162,71
129,48,46
130,0,60
131,17,64
132,199,84
133,47,142
134,144,66
135,28,115
136,6,48
137,11,123
138,55,22
139,116,7
140,69,2
141,77,88
142,91,110
143,91,198
144,155,20
145,132,43
146,194,11
147,153,41
148,109,54
149,2,107
150,45,59
151,33,173
152,137,67
153,155,96
154,152,22
155,186,125
156,131,71
157,7,149
158,123,132
159,154,197
160,189,156
161,109,112
162,194,177
163,6,14
164,94,136
165,156,100
166,119,72
167,122,9
168,187,93
169,53,72
170,82,173
171,1,111
172,69,60
173,109,55
174,61,111
175,176,129
176,196,106
177,199,153
178,182,29
179,126,138
180,188,137
181,8,176
182,96,56
183,36,169
184,171,22
185,198,48
186,10,88
187,56,126
188,192,82
189,167,9
190,41,34
191,89,101
192,151,107
193,65,5
194,110,32
195,144,41
196,112,27
197,24,79
198,44,69
199,147,150
200,137,180
201,148,144
202,36,198
203,161,163
204,30,183
205,81,141
206,166,170
207,167,165
208,150,132
209,153,186
210,121,50
211,77,144
212,88,0
213,120,54
214,64,199
215,17,24
216,45,43
217,7,64
218,194,148
219,161,65
220,90,165
221,183,80
222,114,146
223,89,110
224,27,65
225,87,156
226,65,169
227,133,110
228,162,178
229,196,91
230,188,109
231,78,180
232,0,35
233,169,91
234,34,128
235,174,65
236,107,166
237,154,6
238,181,122
239,196,122
240,65,181
241,42,35
242,97,177
243,120,145
244,34,44
245,46,48
246,48,40
247,69,100
248,36,140
249,189,99
250,59,80
251,13,78
252,22,120
253,13,94
254,1,33
255,46,37
256,29,179
257,90,98
258,50,162
259,20,146
260,21,42
261,61,3
262,53,26
263,120,20
264,90,105
265,59,151
266,149,134
267,145,64
268,184,95
269,108,58
270,132,29
271,137,169
272,179,157
273,38,57
274,190,120
275,176,133
276,20,69
277,41,47
278,71,13
279,116,120
280,46,36
281,69,71
282,122,0
283,12,133
284,101,120
285,159,182
286,131,151
287,193,156
288,165,101
289,188,70
290,60,136
291,51,92
292,175,47
293,70,105
294,48,29
295,66,1
296,134,127
297,166,12
298,180,9
299,174,10
300,159,3
301,61,183
302,142,2
303,178,16
304,44,2
305,192,15
306,139,76
307,135,63
308,5,138
309,16,164
310,17,117
311,61,174
312,74,179
313,199,176
314,165,188
315,34,104
316,176,135
317,6,95
318,17,60
319,39,110
320,36,133
321,22,164
322,140,91
323,126,33
324,90,28
325,194,61
326,125,157
327,65,92
328,137,78
329,89,100
330,54,185
331,59,117
332,159,97
333,50,183
334,173,99
335,189,133
336,118,24
337,160,74
338,127,162
339,53,35
340,153,181
341,31,94
342,2,44
343,103,172
344,186,18
345,183,147
346,191,174
347,8,85
348,172,112
349,133,133
350,90,173
351,146,135
352,92,152
353,76,188
354,108,130
355,23,142
356,42,62
357,159,119
358,66,105
359,22,6
360,153,147
361,119,9
362,106,21
363,66,86
364,183,198
365,155,149
366,141,123
367,163,170
368,8,30
369,124,28
370,41,30
371,16,160
372,38,44
373,41,110
374,91,30
375,102,22
376,169,166
377,32,147
378,100,195
379,164,179
380,185,149
381,161,172
382,35,112
383,47,101
384,179,158
385,98,195
386,22,99
387,4,113
388,54,124
389,99,45
390,185,13
391,56,67
392,142,7
393,148,58
394,169,160
395,183,166
396,198,161
397,196,162
398,72,32
399,152,84
400,135,97
401,65,69
402,96,114
403,43,121
404,11,35
405,96,196
406,8,183
407,191,198
408,193,143
409,94,198
410,0,131
411,126,101
412,174,186
413,4,91
414,173,115
415,80,103
416,84,190
417,27,37
418,0,27
419,70,104
420,107,41
421,33,89
422,103,118
423,155,2
424,16,55
425,185,133
426,189,95
427,165,56
428,53,146
429,109,23
430,35,71
431,167,98
432,181,182
433,193,63
434,127,170
435,158,171
436,97,13
437,0,194
438,69,64
439,99,82
440,70,59
441,122,122
442,136,104
443,105,21
444,12,119
445,69,55
446,196,103
447,35,30
448,9,85
449,0,136
450,68,162
451,135,163
452,95,189
453,10,154
454,68,16
455,106,65
456,90,74
457,8,106
458,157,76
459,181,61
460,185,47
461,167,170
462,114,165
463,61,26
464,98,47
465,5,0
466,31,62
467,27,58
468,33,48
469,150,95
470,145,129
471,98,92
472,61,60
473,103,119
474,160,46
475,114,61
476,6,19
477,88,156
478,106,113
479,47,56
480,135,180
481,132,198
482,95,130
483,139,188
484,132,186
485,19,106
486,94,114
487,27,174
488,60,76
489,85,196
490,96,178
491,184,163
492,186,134
493,58,116
494,147,64
495,51,154
496,19,82
497,9,44
498,88,0
499,21,47
