,city_from,city_to
0,169,39
1,131,90
2,150,170
3,93,64
4,109,64
5,23,111
6,52,93
7,91,134
8,94,191
9,165,154
10,55,140
11,119,32
12,96,33
13,12,97
14,69,79
15,165,39
16,140,32
17,53,3
18,39,192
19,19,38
20,119,81
21,91,32
22,167,3
23,154,16
24,89,27
25,198,48
26,165,107
27,69,181
28,166,133
29,150,161
30,92,23
31,28,44
32,152,41
33,106,2
34,197,117
35,78,77
36,156,116
37,109,183
38,30,158
39,5,199
40,32,81
41,66,115
42,59,170
43,68,35
44,196,20
45,148,138
46,108,157
47,168,73
48,84,113
49,50,75
50,95,99
51,166,140
52,1,142
53,37,126
54,68,91
55,66,55
56,2,129
57,83,122
58,167,55
59,115,9
60,18,170
61,1,166
62,88,157
63,40,186
64,41,2
65,23,167
66,108,13
67,129,131
68,169,66
69,142,182
70,2,86
71,5,11
72,90,70
73,103,130
74,91,144
75,142,43
76,154,145
77,79,139
78,183,132
79,167,175
80,120,183
81,107,185
82,155,175
83,134,60
84,89,93
85,120,59
86,116,78
87,147,174
88,196,187
89,87,175
90,88,198
91,3,106
92,78,44
93,99,163
94,61,153
95,14,130
96,116,107
97,0,26
98,96,52
99,193,131
100,168,195
101,131,106
102,42,61
103,192,30
104,153,79
105,108,54
106,171,74
107,61,168
108,85,22
109,128,74
110,99,173
111,76,41
112,86,50
113,87,99
114,93,192
115,91,192
116,120,22
117,4,46
118,73,177
119,187,25
120,185,31
121,104,123
122,93,183
123,127,186
124,151,53
125,182,18
126,114,152
127,164,160
128,129,135
129,34,41
130,192,116
131,145,71
132,35,55
133,13,73
134,5,93
135,11,82
136,76,90
137,66,181
138,64,58
139,49,49
140,20,190
141,35,127
142,30,45
143,130,170
144,54,76
145,46,74
146,86,118
147,128,181
148,71,157
149,154,121
150,171,29
151,86,86
152,155,139
153,49,18
154,179,118
155,1,181
156,31,135
157,32,96
158,87,35
159,62,57
160,43,71
161,53,143
162,122,85
163,28,20
164,122,33
165,91,62
166,135,88
167,126,54
168,37,145
169,28,180
170,152,104
171,42,129
172,1,146
173,101,142
174,72,119
175,61,80
176,78,134
177,104,159
178,173,134
179,150,106
180,21,90
181,2,37
182,92,34
183,2,181
184,58,191
185,79,129
186,143,177
187,121,85
188,114,98
189,138,88
190,151,109
191,48,95
192,16,1
193,155,142
194,123,46
195,20,158
196,115,79
197,12,59
198,172,169
199,71,46
200,84,103
201,138,34
202,70,189
203,91,174
204,80,157
205,57,164
206,79,79
207,165,67
208,58,69
209,188,6
210,41,19
211,63,78
212,142,194
213,168,15
214,111,91
215,80,90
216,142,94
217,88,97
218,38,15
219,121,174
220,140,164
221,116,93
222,34,80
223,48,129
224,196,57
225,143,165
226,139,37
227,178,192
228,97,33
229,10,75
230,0,120
231,125,100
232,198,54
233,198,139
234,22,161
235,68,172
236,98,175
237,15,129
238,67,183
239,71,0
240,44,114
241,53,35
242,61,73
243,60,191
244,38,190
245,165,159
246,182,107
247,180,58
248,114,163
249,126,180
250,178,127
251,152,150
252,97,195
253,34,81
254,107,121
255,108,36
256,155,19
257,152,33
258,134,100
259,189,76
