,Distance,Time
0,248956.25742996394,47.596014217007905
1,248904.72802501274,47.31945579499006
2,248049.97732673504,46.8939736909233
3,248021.04862782222,47.23906284198165
4,247367.11753095707,46.7016493761912
5,246813.1914145222,47.26474156510085
6,246128.66416319888,47.60923829302192
7,244897.9678575903,47.042541448026896
8,244549.7041755449,47.79594591027126
9,244459.65331675502,47.24030228191987
10,244926.51211634598,47.34860184462741
11,244187.16493659886,47.15499490406364
12,243467.37966491576,47.89035885455087
13,244053.15569438107,47.32914142962545
14,244536.61300209217,47.1793011976406
15,244709.22939444185,46.991420599166304
16,243265.182585462,46.66788000892848
17,243977.22494898926,47.39625024423003
18,244191.2946291289,48.742544307839125
19,242412.44208948544,46.870435908436775
20,243596.31792878517,48.30162179796025
21,243092.30477272897,47.894390910863876
22,242782.8308228146,46.713912814855576
23,243331.82143764658,47.622126289177686
24,243543.5736934971,47.899592152331024
25,242973.59130732206,46.71836327994242
26,242213.3066569772,47.81318453326821
27,243039.25217023725,48.105570601299405
28,243051.30612611357,47.147857847157866
29,241898.3791173404,47.92016602680087
30,242581.7085118628,48.509138950146735
31,243223.23443988492,48.59480572072789
32,242935.07364598327,46.84050858300179
33,242788.411923982,46.984592171851546
34,241439.97431702286,46.45751026831567
35,241420.73386737256,47.43920165905729
36,242285.0899510357,47.45695319911465
37,241998.25887209788,47.072228172793984
38,242172.69230349964,46.69191767042503
39,241802.34457036052,46.1858149250038
40,241579.91098081766,48.637067754752934
41,242294.56421703476,46.745342249050736
42,242726.123742502,47.95025158394128
43,242359.83683483262,47.0497914981097
44,242953.9233775588,48.00434782076627
45,241662.08596473758,46.53117514587939
46,240773.39565968403,46.84959495393559
47,240925.92299556325,46.49871564190835
48,240383.56441067578,47.119720343034714
49,239823.29949991108,47.61953660706058
50,240742.13347064337,47.678397400770336
51,240685.4643905776,47.86842457996681
52,241150.32244241406,47.61122687719762
53,240964.28964305093,46.64709423482418
54,241183.05113903445,47.18839309597388
55,241756.77142923512,46.96914149168879
56,241320.5299180436,48.57188749080524
57,241877.33259159018,47.58051536604762
58,241604.17982362883,47.28425998892635
59,240861.91917649616,46.92706464510411
60,241442.80821204954,48.36084233596921
61,241730.90359402436,48.94991765078157
62,242021.88162535633,48.01691726921126
63,242241.60063494195,46.79867848288268
64,241399.97447958178,47.000921588391066
65,241815.85685659884,46.99313320964575
66,241606.60617611615,48.33465824276209
67,241741.30721061488,46.890072393696755
68,241473.58783855214,47.172330050729215
69,240877.4875797613,46.89298366662115
70,241513.79517692668,47.1673358399421
71,242170.1817952501,46.63779279682785
72,242433.97769571436,47.5882572690025
73,242113.1817448359,47.329673687927425
74,242774.74526873708,47.81185058085248
75,240824.62151186442,46.88816519128159
76,242025.55450261946,48.58547393605113
77,242297.341541772,49.376132388133556
78,241044.3491126848,47.988203429151326
79,240885.11568147887,47.49230165313929
80,241071.41792782184,46.735605282709
81,240979.8798106101,47.75338238989934
82,241399.26230998046,48.78250748710707
83,241208.13844569237,47.57829141616821
84,241434.13665068857,46.79425122542307
85,240991.1384554015,46.57568126684055
86,240988.45807652292,46.943216358311474
87,241481.45260924613,46.41024267999455
88,241249.14572118327,47.071317239198834
89,241450.7795649243,47.22418092098087
90,241296.36314044162,47.24435180332512
91,241636.55638610895,46.83744181506336
92,242129.01522345695,47.41689544683322
93,242032.88149496785,47.09823440387845
94,241941.44506136616,47.80752780009061
95,242148.62804149874,46.88671955000609
96,242080.63565874356,47.47862266097218
97,242134.62041524064,46.32292296132073
98,242231.34472487346,47.40326580312103
99,242131.62792441197,46.84223503200337
100,241621.96477964357,46.89041918516159
101,241534.48304279594,47.08809856604785
102,241629.70341675341,47.42176088364795
103,241467.54173456575,47.060809273738414
104,241569.30219994797,47.168206254951656
105,241608.17482932142,48.664986327756196
106,241334.80967995976,47.55904260883108
107,240815.78516050644,47.17503936588764
108,240526.97197510314,47.01962309097871
109,241782.79517966058,46.75460278009996
110,242256.55579311255,46.64807974314317
111,242158.8487509429,46.76210201904178
112,242425.06145519955,47.487959851976484
113,240844.6056667413,47.60299417702481
114,240890.3387267597,47.02318218303844
115,240994.71026378302,47.65972541878
116,240939.76826008665,46.90679784305394
117,240907.5447768395,47.00699422415346
118,240770.58119055573,48.706756826955825
119,241367.60732239124,46.955978363286704
120,242025.38581459058,48.1834578262642
121,241488.70518785965,48.104281009640545
122,241953.12906780356,46.54943487793207
123,241375.68493787647,46.787903778254986
124,241179.12638220814,47.81809541909024
125,241570.00845711454,46.76709101116285
126,241445.17461196848,47.117350360844284
127,242058.30993911717,48.74483655998483
128,242002.39617347452,48.30950677487999
129,241144.6477922216,48.172186699695885
130,241830.59649121287,46.96842622803524
131,241044.0554910751,48.379763424862176
132,241043.05899904514,48.2138189910911
133,240615.28577208047,48.043817847035825
134,240074.78950405962,46.1064597228542
135,240078.4103133501,48.054659564979374
136,241235.42954955314,47.016452801879495
137,240915.517755604,48.425146697089076
138,240820.08816795863,46.97641244204715
139,241505.72878871558,48.055240685120225
140,241933.41778472366,46.7128888820298
141,241562.16960533382,47.412377113010734
142,241504.36408298984,46.75410690205172
143,241333.95910690984,47.672393093816936
144,241330.1387919123,47.082782817073166
145,241650.34145863116,48.53155269892886
146,241806.10010015735,48.56630412908271
147,241971.07707331792,48.32005145214498
148,240889.99191368234,47.2733405129984
149,240783.22517893312,46.707321889698505
150,240730.53579386725,47.51685215299949
151,240924.3297988099,46.40853037498891
152,240946.0374633934,48.20440567238256
153,240680.8889968285,47.006569700781256
154,241175.3585457011,46.63219783920795
155,241165.32710890952,47.32432320993394
156,240708.36366722194,47.60235774097964
157,240962.08928612786,46.53376913629472
158,241436.23685692018,47.781701812986284
159,242102.07801350884,47.12334761722013
160,241602.16860997243,47.21225709794089
161,241381.92623446925,47.345918310806155
162,241524.60813600154,47.45322191435844
163,241647.1612918926,47.5544690489769
164,241890.2814859191,47.53759725904092
165,241617.3350226515,47.15824610600248
166,241706.4548780919,47.261146989651024
167,242227.34837701928,47.1731834448874
168,242272.88633009527,47.17847645422444
169,242255.28210108733,47.63761457055807
170,241978.2717753752,46.87215059809387
171,241955.66904260215,47.56976789981127
172,241441.38721139557,47.52589668892324
173,241781.33492822398,47.61009403318167
174,242610.59093626906,47.01321745989844
175,240888.27791163462,47.047579728998244
176,239949.97039791904,47.17561080586165
177,240781.94291355883,47.0825554151088
178,240791.06689705633,47.396105939056724
179,241153.66669516597,47.11161553580314
180,240231.5095050627,46.41685913177207
181,241768.96731166722,46.71487197931856
182,241653.358607356,47.228126677218825
183,241570.687909289,47.42074734903872
184,241393.4790506552,47.22742719715461
185,240471.89053249545,46.952824354637414
186,240316.79204759467,47.05285369604826
187,241020.73712420368,46.95111482962966
188,240951.7399229129,47.36158231832087
189,241808.62512532063,47.88574130879715
190,242023.5701488771,46.97883244790137
191,241570.57614915253,47.287105412222445
192,242191.72306467348,47.16275192098692
193,241987.08023191176,48.1961604678072
194,240931.6440029532,47.699264062102884
195,241072.13254593426,48.181197801139206
196,240860.62347759775,46.84249891433865
197,241758.72738778542,47.47556279366836
198,241643.0531973405,47.8966812142171
199,239322.2744641311,48.072478901129216
200,239273.89081484842,47.39471089327708
201,239090.86245550538,47.789421741850674
202,239498.01194546855,47.62770448299125
203,240004.10390344335,47.07817298686132
204,240222.21638002535,46.83799708914012
205,240659.73170492728,46.17851220071316
206,240170.3743368776,47.2124250670895
207,239861.45673332465,48.02456306992099
208,240649.116153131,47.855018459726125
209,240758.45136707256,45.91958157904446
210,240474.19304277847,49.356702596880496
211,240340.2116000861,48.17146373400465
212,240604.68745720157,47.23191882483661
213,241050.79934788143,47.12495577894151
214,240536.02483652605,46.944893513806164
215,240857.85263723315,48.46695122914389
216,240700.15087536623,46.16284636594355
217,240935.8584373603,46.79023878276348
218,241765.23148045226,47.772429374046624
219,242207.2634756987,48.26053916988894
220,241936.91534115816,49.007885875180364
221,241870.39165974152,48.329381505958736
222,241599.1106156005,46.886821878142655
223,241443.47996792838,47.763119698967785
224,241988.06052792523,46.57240772480145
225,242028.10654671962,46.69720261078328
226,242132.89786925403,46.35851816041395
227,242220.1531532223,48.450626607984304
228,241768.42997384485,46.50323015684262
229,241715.71808754132,47.2668201290071
230,241955.01549186843,46.726555730681866
231,242107.67443749303,47.774731665849686
232,241462.23019589775,47.054805061779916
233,241508.31935421695,47.48066544998437
234,241031.19945217168,47.739206068683416
235,241365.57060193355,48.11460868595168
236,241669.04812428422,46.52643267298117
237,241996.08744036243,46.88242553407326
238,241864.3151790911,48.3021535333246
239,242206.7318674423,46.93491224013269
240,241073.03177162667,47.4078889968805
241,241738.99796400918,47.0708792922087
242,241598.70081512837,47.49739811802283
243,241549.6526628885,47.08259914815426
244,241316.33129448086,46.980536638293415
245,241960.2274331162,47.40519972704351
246,241436.0733724613,47.145374117884785
247,240821.51088916432,46.97016525408253
248,241695.2783673677,47.00148793216795
249,241568.7408100297,47.12128673773259
250,241653.18481056968,46.94868291169405
251,241960.08425467717,46.91516962880269
252,242220.55978175433,47.448064006865025
253,242033.92320999588,47.707461930811405
254,240879.7602627343,47.10343500319868
255,240847.35162863723,47.10144386487082
256,240191.62791066588,47.237581497989595
257,240849.35314480914,47.074486187659204
258,241600.78005088822,47.12051000678912
259,241463.67534897596,46.71463324688375
260,242303.13390344213,46.07342130783945
261,242154.3204348228,47.5424573617056
262,242373.96106158936,48.01875679474324
263,242255.2744873889,47.4859018092975
264,242093.01143183358,47.37937875697389
265,241110.81149783309,48.44491707300767
266,241620.0270458251,47.425900268834084
267,241288.04861876625,48.48115888796747
268,241450.67253228667,48.47454827511683
269,242194.92320882983,47.35442507499829
270,242881.22770519747,47.21325489226729
271,242854.09825069492,48.2271878561005
272,242965.36930316384,48.608773573767394
273,242038.9136120545,47.905057372990996
274,241547.47889134014,48.448381409049034
275,241488.10671746975,48.854614718817174
276,241786.2885826931,48.28517451696098
277,242844.98168436362,46.376190280076116
278,242577.8151507778,47.026560813654214
279,242719.1406418936,47.49456863896921
280,242685.98634990334,46.767459083814174
281,242602.74885885077,46.863776619080454
282,243020.74251444233,47.34497325401753
283,242485.97368209486,46.88784136576578
284,242649.99598449114,46.92615017388016
285,242524.11679498028,46.81380554428324
286,241432.53808973357,46.783891200553626
287,241518.2579694462,48.12383653083816
