,city_from,city_to
0,116,176
1,196,129
2,186,118
3,66,171
4,165,84
5,180,145
6,81,165
7,13,68
8,130,63
9,63,55
10,107,60
11,104,67
12,107,56
13,10,159
14,107,121
15,197,82
16,192,107
17,35,133
18,86,128
19,142,144
20,133,144
21,66,76
22,38,119
23,49,136
24,0,109
25,90,184
26,197,188
27,17,81
28,73,4
29,67,96
30,46,181
31,28,164
32,59,96
33,105,75
34,13,58
35,30,44
36,136,39
37,102,34
38,27,2
39,48,28
40,112,13
41,115,61
42,120,120
43,84,159
44,33,3
45,162,34
46,191,152
47,128,34
48,34,151
49,162,95
50,104,125
51,59,190
52,161,175
53,152,165
54,92,88
55,176,152
56,49,129
57,139,31
58,73,76
59,135,124
60,94,156
61,13,91
62,60,60
63,154,8
64,163,16
65,166,74
66,146,158
67,119,179
68,86,137
69,37,116
70,54,106
71,39,101
72,73,193
73,68,25
74,90,34
75,183,117
76,145,37
77,122,55
78,51,156
79,0,175
80,3,2
81,40,29
82,24,49
83,2,31
84,78,107
85,44,176
86,74,116
87,16,57
88,96,55
89,182,75
90,47,152
91,95,94
92,37,46
93,153,165
94,176,170
95,198,197
96,187,199
97,176,75
98,182,37
99,92,86
100,138,128
101,68,106
102,68,147
103,171,153
104,63,150
105,34,100
106,94,88
107,160,140
108,64,184
109,197,57
110,171,40
111,107,28
112,52,130
113,184,83
114,61,64
115,173,107
116,11,107
117,78,131
118,75,169
119,159,188
120,94,160
121,63,36
122,155,179
123,79,196
124,191,186
125,155,129
126,64,178
127,129,157
128,93,69
129,169,14
130,196,186
131,131,88
132,33,164
133,65,50
134,19,79
135,75,84
136,120,90
137,182,22
138,162,94
139,185,139
140,197,59
141,105,52
142,70,3
143,162,21
144,43,54
145,44,50
146,82,125
147,144,171
148,169,113
149,66,64
150,115,73
151,53,2
152,0,11
153,9,57
154,20,131
155,65,56
156,129,48
157,15,31
158,29,56
159,105,111
160,169,167
161,192,131
162,17,110
163,133,72
164,79,133
165,80,193
166,160,159
167,165,130
168,75,83
169,93,127
170,159,13
171,107,30
172,6,108
173,42,182
174,197,197
175,140,71
176,147,78
177,151,173
178,158,102
179,178,31
180,89,73
181,109,156
182,157,124
183,109,97
184,44,151
185,5,102
186,81,124
187,131,130
188,184,167
189,195,107
190,67,64
191,104,28
192,114,85
193,198,149
194,101,84
195,41,16
196,14,116
197,5,15
198,159,0
199,119,137
200,175,150
201,173,9
202,171,69
203,191,78
204,16,87
205,63,196
206,16,181
207,9,195
208,30,122
209,90,128
210,1,3
211,120,176
212,174,84
213,117,152
214,195,110
215,196,97
216,187,23
217,165,192
218,143,83
219,2,136
220,189,97
221,163,18
222,71,2
223,89,18
224,154,18
225,149,37
226,16,130
227,140,0
228,109,30
229,151,145
230,137,179
231,113,86
232,27,4
233,184,43
234,51,8
235,110,198
236,141,160
237,82,151
238,75,179
239,98,193
240,2,49
241,38,171
242,17,56
243,112,17
244,51,41
245,23,166
246,52,122
247,168,119
248,37,149
249,87,39
250,105,40
251,67,95
252,129,156
253,195,194
254,58,141
255,86,192
256,8,53
257,92,93
258,83,157
259,73,80
260,47,69
261,99,100
262,127,185
263,107,4
264,93,3
265,145,165
266,83,79
267,182,197
268,79,107
269,27,115
270,11,135
271,49,145
272,171,65
273,166,11
274,191,92
275,171,51
276,197,48
277,199,166
278,115,176
279,170,139
280,103,167
281,66,130
282,15,176
283,88,193
284,49,85
285,44,8
286,37,48
287,78,148
288,97,195
289,194,168
290,55,96
291,170,42
292,5,96
293,21,69
294,110,137
295,184,179
296,110,62
297,16,185
298,89,50
299,86,27
300,153,150
301,106,52
302,47,42
303,33,71
304,151,101
305,112,158
306,155,164
307,22,75
308,3,85
309,1,111
310,43,61
311,32,40
312,143,28
313,90,113
314,118,13
315,105,50
316,133,50
317,12,44
318,26,43
319,145,29
320,139,116
321,88,172
322,105,51
323,37,194
324,186,148
325,170,80
326,111,90
327,113,157
328,64,75
329,182,139
330,156,123
331,10,45
332,121,118
333,51,151
334,62,157
335,189,100
336,82,53
337,93,98
338,99,72
339,70,52
340,88,97
341,192,155
342,4,181
343,197,195
344,157,90
345,41,42
346,136,5
347,41,138
348,133,81
349,160,103
350,67,8
351,109,63
352,85,95
353,160,60
354,8,51
355,133,83
356,129,8
357,48,55
358,105,87
359,107,105
360,159,161
361,136,100
362,70,116
363,17,144
364,65,160
365,105,61
366,82,13
367,84,122
368,126,162
369,9,143
370,36,116
371,44,90
372,38,180
373,133,168
374,35,100
375,69,82
376,87,152
377,80,48
378,31,106
379,9,79
380,44,153
381,179,5
382,53,70
383,171,151
384,168,56
385,37,7
386,80,20
387,56,47
388,42,180
389,48,102
390,141,149
391,159,103
392,18,154
393,82,45
394,114,54
395,67,83
396,85,64
397,143,35
398,118,112
399,131,135
400,124,160
401,188,82
402,103,116
403,173,144
404,29,114
405,97,111
406,110,165
407,109,188
