,city_from,city_to
0,131,153
1,184,136
2,82,199
3,43,193
4,28,158
5,189,75
6,181,5
7,47,74
8,95,163
9,91,139
10,87,80
11,134,84
12,135,58
13,32,35
14,5,84
15,6,33
16,82,4
17,137,94
18,95,91
19,116,61
20,76,81
21,5,111
22,12,113
23,148,147
24,165,196
25,142,199
26,83,149
27,49,173
28,151,160
29,152,130
30,119,93
31,91,50
32,199,60
33,132,151
34,156,105
35,90,33
36,127,11
37,166,22
38,160,33
39,157,8
40,119,0
41,67,28
42,54,140
43,27,156
44,32,157
45,103,86
46,50,152
47,66,89
48,27,70
49,54,54
50,81,118
51,43,95
52,26,109
53,19,99
54,40,132
55,60,96
56,177,80
57,182,185
58,99,180
59,77,194
60,79,57
61,69,132
62,116,37
63,77,146
64,118,96
65,83,163
66,4,161
67,127,191
68,139,58
69,100,29
70,192,152
71,188,17
72,178,17
73,14,152
74,164,11
75,168,13
76,190,47
77,161,2
78,187,34
79,26,14
80,29,29
81,63,29
82,32,143
83,2,42
84,9,10
85,24,0
86,68,27
87,8,164
88,92,178
89,182,195
90,182,179
91,147,179
92,199,142
