,city_from,city_to
0,194,5
1,127,21
2,22,120
3,59,42
4,1,168
5,13,65
6,5,128
7,5,40
8,25,81
9,171,90
10,158,49
11,168,23
12,179,37
13,177,11
14,185,106
15,2,177
16,47,72
17,38,65
18,158,117
19,149,196
20,168,198
21,168,154
22,174,165
23,177,115
24,14,48
25,99,109
26,102,160
27,120,144
28,186,84
29,104,42
30,24,147
31,167,194
32,186,164
33,181,176
34,47,37
35,60,38
36,172,8
37,190,45
38,189,19
39,197,44
40,28,20
41,31,15
42,19,37
43,59,4
44,79,5
45,67,33
46,93,34
47,9,153
48,6,199
49,43,101
50,0,56
51,16,190
52,15,174
53,64,192
54,88,186
55,63,88
56,109,69
57,166,113
58,193,133
59,115,118
60,153,28
61,188,9
62,179,16
63,193,56
64,148,156
65,139,173
66,147,151
67,139,147
68,138,135
69,159,142
70,189,18
