,city_from,city_to
0,128,181
1,180,70
2,172,91
3,54,30
4,114,65
5,53,136
6,162,94
7,160,161
8,196,193
9,28,154
10,169,59
11,192,117
12,131,90
13,146,44
14,130,164
15,134,40
16,145,179
17,49,190
18,55,139
19,91,32
20,170,100
21,31,135
22,21,73
23,82,183
24,82,96
25,97,141
26,66,63
27,196,20
28,69,38
29,199,162
30,137,143
31,147,178
32,102,142
33,33,176
34,93,8
35,4,12
36,84,15
37,62,46
38,28,44
39,191,157
40,10,75
41,126,142
42,122,85
43,48,129
44,37,107
45,97,146
46,114,98
47,178,116
48,70,82
49,178,90
50,84,23
51,120,22
52,170,48
53,137,109
54,150,165
55,7,191
56,89,153
57,175,191
58,109,176
59,63,140
60,54,42
61,93,60
62,6,93
63,13,70
64,53,121
65,66,13
66,51,151
67,102,177
68,107,149
69,199,177
70,164,83
71,73,183
72,156,138
73,95,151
74,24,174
75,170,58
76,194,172
77,165,110
78,4,139
79,97,92
80,92,65
81,182,104
82,158,72
83,180,110
84,99,75
85,109,149
86,185,121
87,193,45
88,53,35
89,97,112
90,115,72
91,90,70
92,68,100
93,30,46
94,20,64
95,117,37
96,14,39
97,65,87
98,175,188
99,115,33
100,25,131
101,79,120
102,114,163
103,84,113
104,107,26
105,180,136
106,194,136
107,47,31
108,127,186
109,92,135
110,34,31
111,122,8
112,27,159
113,12,141
114,56,149
115,92,129
116,134,141
117,188,185
118,29,147
119,8,30
120,70,32
121,26,38
122,67,72
123,150,118
124,91,170
125,102,172
126,71,92
127,76,56
128,4,51
129,78,77
130,130,93
131,23,167
132,169,4
133,144,129
134,146,173
135,121,85
136,33,19
137,198,20
138,196,52
139,82,101
140,35,23
141,129,181
142,191,40
143,42,129
144,158,192
145,155,96
146,56,139
147,87,171
148,120,49
149,91,192
150,198,97
151,61,165
152,139,174
153,101,180
154,152,33
155,70,120
156,129,131
157,37,184
158,169,66
159,107,23
160,139,87
161,152,165
162,97,195
163,127,110
164,172,106
165,35,55
166,37,153
167,129,135
168,33,161
169,6,177
170,193,157
171,2,181
172,9,100
173,31,77
174,31,10
175,34,1
176,165,122
177,167,113
178,134,77
179,155,175
180,144,30
181,80,84
182,86,50
183,71,77
184,133,48
185,89,77
186,95,9
187,59,172
188,132,141
189,151,106
190,189,197
191,25,32
192,76,41
193,185,74
194,118,106
195,159,126
196,92,148
197,8,130
198,88,198
199,28,148
200,21,22
201,55,38
202,2,83
203,135,164
204,118,65
205,60,107
206,61,148
207,0,120
208,93,28
209,21,144
210,48,31
211,154,24
212,2,86
213,32,54
214,34,41
215,61,153
216,141,121
217,142,85
218,120,7
219,84,45
220,183,132
221,117,144
222,60,109
223,134,91
224,152,104
225,185,35
226,91,191
227,116,93
228,140,184
229,94,34
230,32,56
231,68,95
232,112,190
233,66,115
234,197,24
235,80,90
236,26,47
237,5,30
238,26,61
239,193,61
240,30,97
241,47,134
242,15,40
243,120,59
244,59,170
245,82,52
246,94,73
247,71,101
248,191,136
249,54,68
250,155,142
251,16,188
252,52,180
253,115,92
254,136,67
255,162,166
256,144,25
257,178,137
258,122,149
259,57,198
260,106,61
261,151,109
262,183,14
263,109,183
264,73,134
265,15,129
266,67,133
267,125,177
268,6,1
269,110,14
