,city_from,city_to
0,192,130
1,157,43
2,140,25
3,135,114
4,173,105
5,163,43
6,144,90
7,171,74
8,66,13
9,90,23
10,170,11
11,4,180
12,88,133
13,95,134
14,148,135
15,86,132
16,148,170
17,127,188
18,42,143
19,31,122
20,139,50
21,41,80
22,157,92
23,152,93
24,99,89
25,37,187
26,141,7
27,109,24
28,90,146
29,11,163
30,183,102
31,147,131
32,75,142
33,53,164
34,107,102
35,150,185
36,155,33
37,59,162
38,157,29
39,154,50
40,132,93
41,88,106
42,53,64
43,174,24
44,163,25
45,68,0
46,34,70
47,190,29
48,96,15
49,134,53
50,114,161
51,194,104
52,161,145
53,177,159
54,14,35
55,5,46
56,61,43
57,75,149
58,188,128
59,181,113
60,42,107
61,188,163
62,168,122
63,30,179
64,154,75
65,44,84
66,167,20
67,31,199
68,111,182
69,146,140
70,89,190
71,184,37
72,11,119
73,126,91
74,70,4
75,179,71
76,186,122
77,92,16
78,10,47
79,13,32
80,99,181
81,144,80
82,173,86
83,194,100
84,91,86
85,156,7
86,185,15
87,181,13
88,20,121
89,42,54
90,40,48
91,84,163
92,160,167
93,66,130
94,84,117
95,170,25
96,10,151
97,38,66
98,96,7
99,84,178
100,82,153
101,53,20
102,89,140
103,93,181
104,183,86
105,155,122
106,25,14
107,13,23
108,51,4
109,25,198
110,167,189
111,120,104
112,197,47
113,152,58
114,199,135
115,128,136
116,12,139
117,155,93
118,152,194
119,113,33
120,104,52
121,135,106
122,92,168
123,64,35
124,65,74
125,149,7
126,34,33
127,43,114
128,158,52
129,195,154
130,139,112
131,110,104
132,66,176
133,148,161
134,182,158
135,17,179
136,99,76
137,154,151
138,4,199
139,129,156
140,128,134
141,83,170
142,194,130
143,106,128
144,172,185
145,182,199
146,198,144
147,167,126
148,35,159
149,161,198
150,90,109
151,140,50
152,140,187
153,60,134
154,167,106
155,39,143
156,63,180
157,81,65
158,78,178
159,185,159
160,74,171
161,135,47
162,89,65
163,174,164
164,176,160
165,129,83
166,164,151
167,24,45
168,0,195
169,155,12
170,137,165
171,190,39
172,181,23
173,67,108
174,13,125
175,18,55
176,148,95
177,110,146
178,55,129
179,88,128
180,48,136
181,88,67
182,130,17
183,138,181
184,118,169
185,0,51
186,82,50
187,181,30
188,178,135
189,33,159
190,142,153
191,157,147
192,177,125
193,168,195
194,51,135
195,15,141
196,43,106
197,35,109
198,67,99
199,189,167
200,161,153
