,city_from,city_to
0,10,9
1,18,171
2,84,168
3,79,44
4,5,68
5,17,158
6,32,42
7,1,61
8,3,35
9,108,30
10,20,18
11,84,71
12,125,175
13,165,64
14,89,106
15,157,110
16,56,149
17,110,52
18,197,75
19,157,53
20,196,98
21,175,191
22,193,155
23,13,179
24,189,11
25,61,175
26,146,132
27,151,58
28,173,14
29,33,171
30,181,26
31,116,74
32,34,0
33,98,99
34,28,191
35,35,17
36,137,59
37,29,114
38,112,158
39,120,154
40,114,141
41,59,139
42,66,3
43,122,6
44,182,177
45,183,193
46,28,18
47,150,125
48,174,168
49,157,173
50,29,148
51,186,157
52,172,192
53,195,107
54,110,134
55,156,148
56,170,183
57,171,75
58,168,45
59,95,25
60,193,47
61,1,98
62,130,75
63,38,69
64,83,38
65,70,132
66,178,64
67,196,96
68,25,105
69,138,146
70,4,86
71,69,15
72,187,91
73,184,15
74,198,157
75,151,144
76,112,78
77,107,95
78,43,160
79,62,174
80,148,23
81,76,1
82,60,197
83,59,32
84,193,108
85,134,41
86,157,102
87,122,131
88,70,97
89,126,120
90,107,110
91,8,115
92,87,93
93,142,80
94,72,96
95,48,23
96,80,127
97,103,155
98,198,160
99,2,21
100,199,91
101,179,38
102,164,185
103,1,51
104,22,186
105,199,139
106,45,144
107,171,42
108,121,77
109,51,162
110,111,67
111,56,65
112,72,145
113,124,198
114,52,106
115,39,61
116,181,121
117,138,190
118,145,102
119,32,133
120,182,183
121,73,96
122,29,64
123,91,45
124,69,187
125,112,103
126,9,46
127,56,187
128,175,148
129,102,28
130,55,142
131,146,137
132,162,50
133,55,142
134,10,119
135,171,70
136,176,56
137,101,98
138,73,93
139,56,100
140,148,95
141,115,159
142,125,161
143,143,166
144,188,126
145,75,7
146,88,55
147,102,157
148,53,98
149,157,71
150,137,110
151,167,77
152,106,143
153,24,48
154,97,49
155,73,88
156,78,80
157,49,109
158,163,121
159,198,155
160,163,160
161,9,191
162,41,146
163,89,196
164,181,127
165,47,91
166,113,36
167,193,142
168,114,127
169,3,199
170,80,169
171,148,138
172,130,159
173,193,43
174,13,7
175,112,158
176,2,198
177,105,59
178,83,97
179,149,55
180,152,144
181,153,120
182,117,78
183,176,32
184,153,187
185,148,122
186,109,72
187,191,56
188,52,146
189,115,66
190,140,83
191,70,101
192,62,87
193,104,47
194,134,82
195,71,152
196,102,108
197,99,182
198,4,177
