,Distance,Time
0,50139.88709143984,0.5835344130173326
1,50091.83505943057,0.594425467774272
2,49735.665349783114,0.5970354359596968
3,49212.358574464946,0.5913909114897251
4,48905.877387319066,0.6104624047875404
5,48892.95358069578,0.5982706556096673
6,49022.53820290179,0.5966053605079651
7,48612.69468363078,0.591385985724628
8,48312.44933686681,0.5903169307857752
9,48316.18869217797,0.5818411204963923
10,48219.28896561134,0.5862732511013746
11,47736.80350306009,0.599122759886086
12,47827.286970237736,0.5999745354056358
13,47435.30828590302,0.5939574809744954
14,47376.947873047495,0.5723832882940769
15,47866.334876348985,0.5769555661827326
16,48012.77712278274,0.6041595041751862
17,47568.54163680629,0.5724745159968734
18,47629.87703531472,0.5936174420639873
19,47162.54761429859,0.590399008244276
20,47058.177173650074,0.5915289437398314
21,47050.71748359833,0.6049165343865752
22,46512.8072221548,0.6072926679626107
23,46704.5782438336,0.5838227448984981
24,46950.49376562068,0.5889249071478844
25,47148.148725310646,0.5963173033669591
26,47293.80454644934,0.591546194627881
27,47218.5269079572,0.5972397057339549
28,47179.735948337795,0.6048911577090621
29,46498.262894939624,0.5793069107457995
30,46994.12954414925,0.5926873590797186
31,46897.83315389579,0.5721818609163165
32,46809.88150254987,0.5904517285525799
33,46232.866101408814,0.5867446297779679
34,46247.926701806515,0.5932934796437621
35,46179.069041746596,0.5967897912487388
36,46432.68152835026,0.5744277918711305
37,46276.55821261594,0.5806259643286467
38,46425.24052729878,0.5991358868777752
39,46111.09046666013,0.5845547821372747
40,46117.11849895067,0.5874097971245646
41,45961.389407186995,0.57189900893718
42,46023.962016309895,0.5812825812026858
43,45457.181246985994,0.5677594617009163
44,45653.09344070366,0.599183882586658
45,45526.828578731765,0.5943914074450731
46,45530.41224030864,0.5744037507101893
47,45231.28904379806,0.5896142804995179
48,45454.57477581294,0.5743348719552159
49,45328.43685027318,0.5855625532567501
50,45402.46343885833,0.6038304502144456
51,45573.48801840155,0.5906590456143022
52,45437.833145588265,0.5956018874421716
53,45315.562115838125,0.5903890635818243
54,45448.96268738486,0.6066311104223132
55,45502.17001174686,0.5953997243195772
56,45809.30017346602,0.5930870156735182
57,45788.34153778328,0.5788923697546124
58,45910.42319798181,0.6204812787473202
59,45649.43272901411,0.5745605360716581
60,45787.56232383816,0.5941758435219526
61,45768.26350478125,0.5818614801391959
62,45575.75764522175,0.5792746199294925
63,45898.85005413581,0.602910254150629
64,45713.43283289364,0.5877641271799803
65,45740.513953878086,0.9192221127450466
66,45360.17836105686,0.6105968933552504
67,45558.905695572976,0.6056941067799926
68,45561.40739984399,0.5900275073945522
69,45708.24601095327,0.5954245179891586
70,46034.125983440994,0.5791711527854204
71,45772.810955563575,0.5931267701089382
72,45440.77263579551,0.5968253081664443
73,45428.964009076866,0.5933028180152178
74,45658.649741950096,0.5877195503562689
75,45863.56732205568,0.5822585104033351
76,45456.169267704354,0.6018176535144448
77,45365.04312676813,0.5851690312847495
78,45109.78917090703,0.591349670663476
79,45196.402781236255,0.5922840880230069
80,45062.19601004627,0.5929577117785811
81,45012.76151106886,0.6133970273658633
82,45409.183123048024,0.6823044922202826
83,45235.05161324913,0.6003853445872664
84,45135.238580144854,0.6058844709768891
85,45165.784812462676,0.6229241816326976
86,45018.15863592363,0.5962044568732381
87,45000.36202074945,0.5868747662752867
88,44685.72557016867,0.6010405542328954
89,44892.84229211271,0.5764356395229697
90,45057.150864630225,0.6628200579434633
91,44807.12873750134,0.6262442283332348
92,44902.701204073725,0.5896787187084556
93,44886.077955859764,0.604114132001996
94,45052.15858459201,0.5904240990057588
95,44938.48997781629,0.5852029230445623
96,44851.76905178948,0.6100730085745454
97,44943.774705821386,0.5981379766017199
98,44578.23287078059,0.6039698394015431
99,44316.93882667867,0.582971878349781
100,44502.36785529915,0.591773210093379
101,44532.645473166565,0.5967730944976211
102,44608.27204784488,0.5809772210195661
103,44929.992565879234,0.6506990669295192
104,44864.99721455074,0.5825718957930803
105,45154.50845139625,0.5792302209883928
106,45313.66413104625,0.5965297445654869
107,45621.38820249201,0.9044483965262771
108,45523.50257505651,0.5725463582202792
109,45174.508558071175,0.5871924050152302
110,45485.452827204965,0.603203278966248
111,45122.12781924493,0.8785151867195964
112,45214.71643636745,0.591424454934895
113,45583.89536345134,0.6042657857760787
114,45464.66261462685,0.6010042987763882
115,45228.58677490181,0.5940663078799844
