,city_from,city_to
0,62,134
1,114,197
2,138,165
3,157,157
4,128,136
5,66,61
6,22,144
7,58,177
8,44,115
9,131,43
10,65,71
11,123,80
12,151,132
13,55,77
14,167,95
15,4,176
16,38,190
17,10,120
18,81,111
19,3,103
20,30,15
21,69,25
22,167,71
23,98,198
24,84,25
25,90,83
26,39,64
27,18,78
28,34,78
29,178,110
30,56,99
31,11,77
32,90,164
33,92,191
34,100,100
35,191,182
36,86,74
37,67,59
38,27,176
39,35,162
40,146,135
41,92,110
42,171,181
43,139,120
44,59,118
45,35,74
46,17,115
47,79,99
48,183,173
49,115,160
50,113,46
51,168,104
52,32,108
53,26,50
54,135,28
55,10,50
56,53,193
57,35,172
58,196,155
59,135,129
60,129,183
61,69,14
62,16,55
63,137,43
64,56,33
65,170,38
66,178,159
67,109,184
68,29,33
69,121,68
70,1,105
71,1,107
72,169,191
73,174,169
74,67,120
75,51,65
76,79,169
77,36,114
78,72,118
79,138,74
80,86,104
81,155,186
82,158,119
83,28,121
84,31,99
85,170,144
86,27,185
87,154,158
88,143,77
89,163,180
90,31,24
91,61,8
92,10,24
93,99,25
94,169,30
95,166,134
96,94,121
97,97,142
98,30,152
99,10,162
100,94,3
101,126,163
102,69,136
103,145,146
104,49,124
105,160,12
106,112,108
107,149,19
108,166,124
109,175,82
110,97,191
111,137,60
112,158,65
113,151,7
114,125,72
115,141,111
116,5,45
117,76,167
118,2,151
119,125,42
120,71,66
121,146,67
122,117,25
123,122,128
124,89,95
125,158,68
126,189,34
127,41,160
128,15,69
129,63,86
130,193,20
131,51,56
132,72,51
133,23,72
134,20,127
135,160,101
136,168,117
137,87,152
138,128,7
139,137,96
140,31,125
141,111,87
142,13,87
143,43,33
144,24,9
145,58,170
146,52,183
147,93,198
148,44,113
149,131,154
150,192,116
151,146,36
152,172,1
153,178,106
154,198,112
155,198,125
156,182,135
157,155,194
158,187,174
159,23,102
160,37,186
161,151,161
162,161,167
163,98,39
164,129,37
165,8,152
166,7,108
167,180,189
168,68,27
169,12,39
170,38,115
171,75,120
172,102,145
173,40,18
174,46,174
175,141,77
176,174,186
177,149,160
178,99,21
179,199,63
180,66,177
181,182,121
182,195,162
183,192,122
184,77,32
185,136,32
186,174,43
187,149,9
188,142,82
189,49,147
190,90,167
191,144,171
192,172,5
193,59,115
194,113,179
195,95,85
196,48,26
197,174,4
198,0,31
199,38,82
200,77,75
201,196,188
202,196,170
203,160,20
204,16,112
205,82,179
206,16,173
207,121,67
208,150,115
209,197,138
210,136,174
211,4,88
212,198,54
213,36,138
214,98,175
215,101,72
216,172,189
217,197,66
218,151,103
219,50,130
220,64,49
221,192,23
222,128,129
223,161,109
224,122,54
225,116,49
226,147,197
227,188,90
228,128,190
229,54,194
230,62,184
231,98,56
232,43,25
233,126,106
234,118,17
235,46,40
236,55,35
237,65,29
238,17,158
239,43,131
240,17,137
241,90,145
242,83,193
243,39,81
244,187,171
245,151,196
246,146,42
247,101,50
248,175,67
249,70,190
250,0,52
251,38,60
252,36,13
253,150,1
254,195,4
255,164,23
256,77,2
257,191,54
258,147,30
259,104,159
260,15,161
261,21,90
262,23,41
263,190,114
264,142,130
265,10,15
266,39,151
267,190,127
268,111,61
269,187,45
270,111,92
271,51,27
272,100,91
273,79,144
274,82,170
275,120,49
276,87,57
277,150,75
278,184,11
279,66,26
280,83,80
281,62,27
282,171,147
283,91,121
284,159,138
285,173,84
286,123,184
287,156,151
288,85,148
289,47,11
290,4,134
291,145,114
292,25,93
293,4,73
294,170,4
295,198,48
296,110,112
297,100,87
298,77,14
299,138,184
300,24,163
301,76,85
302,45,165
303,109,101
304,122,42
305,93,149
306,186,133
307,161,98
308,42,135
309,102,197
310,99,31
311,115,183
312,8,170
313,16,92
314,4,35
315,28,181
316,153,54
317,187,26
318,132,20
319,12,122
320,89,102
321,108,50
322,72,19
323,11,50
324,1,142
325,11,119
326,171,107
327,6,60
328,194,111
329,175,180
330,130,39
331,113,6
332,54,2
333,197,150
334,194,50
335,140,82
336,89,10
337,53,8
338,56,45
339,153,81
340,110,136
341,160,32
342,189,6
343,179,31
344,199,3
345,84,198
346,5,0
347,161,35
348,59,164
349,108,94
350,50,26
351,92,195
352,28,113
353,14,157
354,40,69
355,163,17
356,57,109
357,137,117
358,189,112
359,191,105
360,117,12
361,133,194
362,57,125
363,117,56
364,98,180
365,136,135
366,103,64
367,15,108
368,120,100
369,153,199
370,102,179
371,97,18
372,84,67
373,164,75
374,168,56
375,91,96
376,45,155
377,76,188
378,14,52
379,81,15
380,36,26
381,136,24
382,173,139
383,188,182
384,139,121
385,44,74
386,36,26
387,53,127
388,90,95
389,148,98
390,62,161
391,5,48
392,111,194
393,53,191
394,83,26
395,174,99
396,149,105
397,13,11
398,16,89
399,175,144
400,17,138
401,45,164
402,37,170
403,66,145
404,48,182
405,14,164
406,30,53
407,95,164
408,162,48
409,189,57
410,27,42
411,137,54
412,96,59
413,168,91
414,143,174
415,73,19
416,154,167
417,85,106
418,188,12
419,141,15
420,40,28
421,38,174
422,35,157
423,116,100
424,16,66
425,79,8
426,161,5
427,19,113
428,128,16
429,36,177
430,39,154
431,122,191
432,141,153
433,74,25
434,108,22
435,171,140
436,70,103
437,60,89
438,63,106
439,123,97
440,121,187
441,20,90
442,100,152
443,112,101
444,138,106
445,137,192
446,159,49
447,65,162
448,106,149
449,149,151
450,186,181
451,54,133
452,42,70
453,47,34
454,31,6
455,46,4
456,176,19
457,40,78
458,78,73
459,82,123
460,170,111
461,31,186
462,118,106
463,112,117
464,41,178
465,62,28
466,158,22
467,130,0
468,27,112
469,42,10
470,12,194
471,74,3
472,54,164
473,137,131
474,76,89
475,154,78
476,157,149
477,98,101
478,88,29
479,43,81
480,6,62
481,7,90
482,150,47
483,194,1
484,143,148
485,182,116
486,181,57
487,140,5
488,122,55
489,42,30
490,88,116
491,98,19
492,77,68
493,101,18
494,36,126
495,109,50
496,135,38
497,138,70
498,131,83
499,85,150
