,city_from,city_to
0,55,91
1,74,140
2,149,93
3,149,34
4,183,198
5,115,194
6,99,187
7,84,95
8,50,179
9,173,110
10,182,50
11,42,165
12,29,73
13,197,143
14,141,175
15,125,197
16,109,161
17,103,168
18,131,30
19,160,40
20,109,21
21,82,18
22,120,62
23,155,114
24,13,60
25,47,48
26,147,105
27,165,66
28,140,194
29,103,76
30,122,21
31,126,15
32,33,1
33,18,41
34,15,140
35,15,153
36,64,8
37,99,58
38,165,31
39,128,58
40,50,119
41,36,130
42,141,158
43,171,178
44,159,78
45,111,112
46,17,35
47,45,31
48,14,50
49,94,180
50,73,82
51,128,46
52,145,32
53,13,40
54,38,87
55,21,38
56,75,85
57,56,61
58,143,109
59,106,111
60,181,180
61,30,73
62,134,119
63,43,111
64,29,130
65,84,155
66,52,72
67,21,80
68,178,105
69,163,106
70,192,94
71,75,24
72,109,128
73,176,138
74,16,102
75,32,6
76,7,141
77,12,144
78,25,152
79,22,68
80,109,32
81,189,106
82,126,160
83,50,22
84,139,44
85,30,114
86,36,13
87,103,96
88,14,11
89,142,96
90,152,70
91,129,33
92,114,194
93,88,102
94,7,11
95,76,19
96,140,44
97,115,4
98,196,119
99,100,9
