,city_from,city_to
0,13,44
1,174,189
2,174,94
3,175,170
4,198,133
5,197,37
6,191,11
7,188,22
8,5,9
9,29,14
10,78,44
11,89,49
12,111,52
13,166,26
14,186,92
15,105,29
16,142,11
17,75,110
18,85,135
19,64,115
20,56,116
21,4,163
22,79,123
23,28,187
24,8,137
25,29,140
26,24,113
27,107,94
28,101,83
29,56,6
30,57,8
31,5,7
32,153,58
33,185,70
34,60,176
35,54,103
36,55,128
37,159,105
38,162,192
39,171,113
40,174,64
41,150,127
42,106,131
43,130,132
44,66,91
45,112,185
46,166,175
47,146,160
48,66,194
49,45,165
50,40,88
51,122,8
52,21,12
53,31,36
54,55,2
55,134,16
56,106,49
57,112,38
58,127,7
59,71,27
60,39,103
61,24,112
