,city_from,city_to
0,184,159
1,151,145
2,186,158
3,167,111
4,168,56
5,90,39
6,80,78
7,112,66
8,190,84
9,189,83
10,160,104
11,158,83
12,165,49
13,188,11
14,195,78
15,193,103
16,172,102
17,128,120
18,126,143
19,80,130
20,2,179
21,34,77
22,72,21
23,49,178
24,11,100
25,21,119
26,44,121
27,37,161
28,101,123
29,148,156
30,171,130
31,194,125
32,146,139
33,151,118
34,171,198
35,177,188
36,192,151
37,126,123
38,63,62
39,71,122
40,73,117
41,46,125
42,51,125
43,29,137
44,88,169
45,110,152
46,128,184
47,85,176
48,86,175
49,133,172
