,city_from,city_to
0,40,150
1,193,37
2,118,92
3,37,184
4,157,182
5,154,195
6,123,137
7,116,107
8,32,96
9,170,118
10,76,68
11,49,49
12,33,19
13,172,169
14,165,159
15,15,104
16,108,126
17,158,187
18,173,134
19,125,100
20,83,110
21,90,70
22,140,164
23,101,142
24,84,132
25,139,104
26,97,141
27,62,109
28,121,174
29,8,146
30,9,142
31,169,144
32,160,81
33,3,167
34,44,114
35,178,127
36,16,188
37,165,110
38,185,59
39,43,148
40,194,173
41,155,175
42,198,97
43,131,106
44,189,169
45,150,170
46,173,113
47,45,99
48,86,86
49,198,144
50,136,35
51,83,10
52,91,134
53,120,12
54,35,23
55,4,12
56,140,38
57,151,125
58,132,124
59,30,186
60,76,172
61,91,87
62,49,190
63,38,190
64,9,182
65,84,103
66,5,121
67,139,33
68,152,75
69,91,62
70,145,71
71,81,113
72,166,1
73,150,90
74,23,80
75,14,75
76,15,129
77,3,111
78,102,121
79,163,78
80,31,135
81,73,179
82,97,195
83,76,155
84,129,147
85,77,93
86,4,199
87,13,134
88,107,110
89,48,105
90,92,148
91,165,154
92,79,139
93,116,173
94,147,193
95,144,197
96,126,142
97,150,179
98,113,144
99,8,49
100,169,132
101,70,110
102,3,135
103,55,38
104,35,125
105,128,117
106,35,127
107,10,75
108,38,86
109,123,114
110,72,14
111,151,106
112,94,153
113,1,142
114,134,10
115,94,36
116,111,0
117,138,19
118,115,79
119,103,120
120,190,28
121,150,93
122,61,153
123,13,169
124,180,174
125,190,38
126,158,192
127,187,25
128,167,3
129,14,130
130,0,26
131,8,45
132,139,59
133,61,195
134,196,57
135,6,125
136,26,153
137,2,86
138,13,73
139,158,40
140,170,3
141,17,11
142,10,62
143,109,183
144,140,166
145,111,53
146,91,67
147,97,33
148,49,156
149,75,131
150,168,73
151,7,65
152,32,139
153,0,151
154,10,87
155,144,54
156,159,34
157,176,31
158,31,44
159,80,84
160,173,11
161,32,81
162,52,199
163,5,30
164,119,81
165,108,164
166,112,190
167,183,76
168,114,85
169,96,142
170,83,7
171,125,197
172,67,133
173,54,30
174,144,25
175,78,77
176,65,172
177,148,131
178,119,183
179,155,175
180,131,67
181,21,90
182,54,148
183,97,92
184,51,30
185,42,61
186,66,98
187,179,131
188,147,145
189,123,121
190,175,0
191,85,18
192,182,18
193,191,197
194,165,95
195,30,97
196,53,35
197,171,29
198,171,74
199,159,126
200,129,181
201,182,104
202,26,131
203,155,19
204,24,77
205,113,74
206,6,1
207,142,10
208,76,41
209,23,167
210,31,192
211,141,51
212,111,33
213,117,87
214,107,121
215,179,118
216,111,29
217,82,49
218,0,42
219,34,31
220,11,96
221,77,64
222,50,75
223,176,93
224,54,68
225,138,10
226,98,175
227,176,98
228,30,47
229,85,22
230,69,38
231,79,120
232,158,9
233,54,42
234,117,144
235,0,107
236,152,72
237,177,116
238,186,90
239,8,130
240,53,134
241,134,60
242,87,35
243,158,72
244,115,41
245,76,56
246,97,146
247,87,171
248,114,87
249,90,179
250,129,164
251,72,37
252,132,47
253,166,6
254,29,26
255,50,91
256,32,155
257,130,32
258,15,38
259,152,33
260,126,121
261,95,9
262,50,77
263,169,162
264,131,90
265,5,112
266,35,164
267,127,110
268,102,142
269,66,13
270,107,149
271,68,38
272,169,114
273,134,100
274,18,170
275,115,69
276,41,19
277,5,11
278,120,22
279,118,30
280,157,138
281,24,141
282,137,143
283,21,144
284,120,183
285,169,111
286,72,125
287,88,193
288,35,34
289,84,45
290,193,104
291,163,52
292,162,164
293,95,95
294,66,63
295,106,2
296,199,6
297,144,18
298,199,8
299,41,2
300,115,9
301,125,41
302,129,178
303,104,65
304,14,84
305,130,171
306,86,50
307,9,100
308,87,131
309,53,14
310,34,41
311,127,182
312,92,30
313,64,58
314,18,11
315,58,69
316,102,177
317,148,122
318,136,114
319,196,193
320,163,60
321,172,120
322,137,132
323,152,190
324,15,89
325,43,71
326,119,11
327,191,23
328,163,77
329,183,151
330,199,177
331,166,183
332,4,46
333,140,184
334,145,179
335,16,1
336,45,107
337,127,94
338,37,143
339,160,48
340,45,13
341,72,21
342,95,195
343,101,184
344,145,94
345,96,89
346,78,183
347,160,169
348,69,181
349,75,9
350,134,91
351,128,63
352,178,116
353,56,139
354,32,198
355,25,131
356,66,117
357,174,130
358,114,175
359,143,177
360,56,149
361,11,128
362,14,162
363,155,113
364,104,161
365,52,88
366,199,82
367,189,86
368,172,106
369,185,74
370,57,164
371,84,136
372,78,18
373,115,72
374,150,85
375,122,116
376,33,161
377,29,173
378,12,59
379,28,20
380,82,7
381,129,107
382,69,86
383,161,161
384,72,63
385,79,101
386,188,60
387,58,176
388,198,139
389,65,9
390,180,110
391,189,9
392,104,159
393,139,84
394,144,71
395,48,31
396,54,123
397,34,175
398,87,12
399,133,23
400,199,108
401,109,64
402,122,8
403,141,121
404,125,160
405,121,172
406,10,18
407,6,45
408,103,130
409,91,174
410,95,13
411,103,193
412,153,192
413,119,4
414,122,4
415,3,40
416,180,136
417,100,89
418,116,84
419,68,145
420,91,170
421,33,80
422,59,170
423,162,57
424,149,152
425,164,68
426,114,194
427,127,108
428,189,8
429,163,70
430,150,161
431,99,163
432,75,140
433,149,181
434,13,70
435,122,59
436,30,96
437,114,179
438,65,64
439,67,183
440,60,190
441,184,102
442,111,91
443,82,46
444,56,37
445,91,32
446,119,85
447,185,35
448,93,60
449,101,101
450,69,79
451,113,171
452,162,94
453,92,80
454,120,59
455,193,62
456,70,69
457,196,20
458,108,176
459,183,132
460,161,192
461,198,186
462,58,191
463,5,93
464,1,181
465,46,89
466,166,133
467,169,39
468,64,31
469,55,140
470,13,116
471,37,126
472,119,137
473,169,66
474,155,96
475,110,128
476,48,129
477,107,148
478,39,197
479,138,83
480,166,140
481,134,28
482,155,139
483,116,78
484,38,69
485,62,57
486,189,130
487,174,82
488,119,58
489,99,141
490,71,0
491,37,10
492,53,30
493,15,152
494,115,127
495,165,107
496,160,131
497,46,74
498,92,175
499,116,168
