,city_from,city_to
0,168,20
1,161,121
2,43,125
3,20,123
4,25,130
5,20,45
6,7,47
7,144,175
8,110,99
9,45,103
10,176,165
11,147,134
12,137,135
13,155,131
14,150,117
15,115,55
16,45,70
17,96,140
18,176,132
19,70,189
20,127,170
21,100,88
22,135,129
23,146,89
24,124,118
25,136,59
26,150,96
27,195,84
28,177,178
29,164,185
30,89,190
31,181,83
32,109,64
33,50,65
34,3,50
35,56,56
36,78,17
37,20,86
38,61,134
39,55,102
40,105,63
41,47,123
42,141,57
43,171,51
44,55,0
45,17,6
46,7,4
47,60,23
48,96,101
49,121,154
50,66,148
51,133,137
52,107,72
53,134,105
54,146,26
55,128,7
56,87,12
57,51,38
58,0,154
59,10,29
60,106,34
61,103,51
62,75,80
63,48,65
64,68,62
65,169,46
66,196,65
67,149,86
68,167,198
69,172,93
70,108,90
71,160,81
72,139,18
73,114,84
74,178,1
75,132,27
76,59,25
77,116,42
78,140,125
79,95,12
80,131,9
81,139,1
82,144,23
83,163,58
84,136,67
85,59,64
86,71,95
87,135,59
88,99,161
89,106,162
90,9,187
91,9,179
92,7,192
93,88,180
94,12,181
95,13,194
96,31,164
97,57,24
98,127,63
99,81,29
