,city_from,city_to
0,47,87
1,83,127
2,167,196
3,96,128
4,29,62
5,144,128
6,50,21
7,71,81
8,153,199
9,1,166
10,28,195
11,57,180
12,164,116
13,166,75
14,100,138
15,12,57
16,103,165
17,95,160
18,73,98
19,111,96
20,108,44
21,150,32
22,141,53
23,2,44
24,124,177
25,182,11
26,152,76
27,16,67
28,9,98
29,27,76
30,182,128
31,126,133
32,14,156
33,59,150
34,132,174
35,108,134
36,42,62
37,65,158
38,34,81
39,129,170
40,140,198
41,69,90
42,43,151
43,4,170
44,88,194
45,6,182
46,197,100
47,148,29
48,166,20
49,152,89
50,182,45
51,164,99
52,153,69
53,168,83
54,130,92
55,7,185
56,91,42
57,65,147
58,135,183
59,88,195
60,47,168
61,10,167
62,185,77
63,155,86
64,78,133
65,155,165
66,121,93
67,35,9
68,29,2
69,92,113
70,70,20
71,81,50
72,1,1
73,149,195
74,115,5
75,93,61
76,134,29
77,81,93
78,36,52
79,158,124
80,100,0
81,48,29
82,34,82
83,49,51
84,66,36
85,111,67
86,17,192
87,157,123
88,160,66
89,115,106
90,180,0
91,113,24
92,130,130
93,15,113
94,197,149
95,114,61
96,188,148
97,11,144
98,195,64
99,195,72
