,city_from,city_to
0,156,6
1,119,60
2,65,15
3,76,3
4,90,69
5,27,189
6,62,128
7,122,113
8,71,179
9,64,93
10,2,76
11,55,118
12,51,125
13,166,92
14,194,60
15,178,53
16,14,108
17,43,59
18,3,114
19,133,42
20,113,21
21,170,32
22,188,142
23,114,123
24,179,122
25,170,82
26,99,184
27,151,176
28,173,75
29,179,102
30,137,38
31,84,96
32,25,154
33,186,127
34,182,161
35,196,175
36,156,147
37,37,146
38,94,166
39,13,39
40,44,117
41,51,148
42,55,4
43,27,24
44,98,69
45,90,89
46,69,76
47,34,67
48,3,56
49,30,179
50,24,196
51,46,123
52,158,65
53,171,137
54,131,113
55,185,27
56,126,87
57,121,199
58,85,34
59,44,68
60,54,131
61,84,161
62,63,180
63,150,141
64,148,95
65,74,70
66,112,25
67,199,96
68,140,193
69,155,95
70,146,128
71,169,174
72,140,188
73,89,179
74,65,64
75,15,155
76,145,5
77,80,20
78,75,59
79,63,196
80,120,102
81,126,21
82,125,54
83,63,184
84,153,20
85,195,124
86,136,57
87,186,70
88,176,73
89,175,158
90,71,149
91,90,155
92,78,153
93,66,149
94,71,146
95,190,46
96,100,177
97,74,171
98,31,78
99,115,98
100,33,72
101,6,196
102,11,84
103,197,147
104,180,107
105,171,8
106,43,44
107,148,167
108,64,39
109,86,80
110,133,64
111,168,99
112,40,14
113,166,48
114,170,150
115,188,47
116,42,124
117,83,107
118,47,156
119,4,172
120,18,182
121,19,187
122,95,61
123,82,93
124,127,84
125,121,162
126,169,125
127,145,19
128,29,50
129,7,12
130,25,2
131,10,10
132,49,0
133,116,128
134,171,41
135,29,142
136,152,188
137,114,185
138,38,127
139,161,137
140,169,90
141,186,107
142,152,166
143,191,116
144,10,37
145,53,163
146,15,124
147,88,171
148,116,160
149,88,60
150,172,35
151,168,44
152,116,186
153,58,175
154,41,167
155,162,35
156,193,52
157,184,194
158,155,162
159,123,93
160,135,128
161,159,172
162,59,142
163,13,46
164,74,168
165,70,165
166,198,183
167,6,41
168,63,57
169,10,160
170,115,84
171,72,165
172,192,64
173,148,13
174,184,170
175,152,141
176,134,99
177,96,46
178,85,31
179,158,66
180,152,26
181,194,32
182,72,187
183,95,102
184,163,167
185,185,149
186,19,31
187,3,89
188,28,179
189,9,68
190,60,65
191,54,116
192,9,74
193,125,51
194,98,85
195,38,106
196,0,149
197,148,62
198,8,138
199,4,122
200,63,131
201,148,183
202,171,143
203,172,110
204,13,156
205,110,64
206,43,194
207,43,190
208,97,187
209,98,12
210,75,57
211,32,32
212,50,29
213,155,192
214,42,174
215,115,77
216,122,27
217,123,110
218,139,103
219,133,83
220,72,29
221,111,100
222,100,61
223,170,71
224,47,120
225,80,138
226,137,100
227,90,33
228,97,174
229,89,141
230,141,91
231,183,81
232,31,183
233,60,124
234,42,44
235,86,9
236,53,34
237,195,180
238,166,0
239,126,124
240,197,156
241,56,20
242,62,29
243,196,83
244,186,22
245,31,166
246,139,3
247,49,77
248,121,56
249,55,19
250,50,100
251,62,137
252,118,55
253,28,73
254,18,32
255,63,68
256,158,13
257,27,34
258,151,88
259,184,55
260,176,41
261,123,35
262,6,60
263,137,28
264,139,28
265,84,114
266,174,55
267,99,114
268,189,146
269,124,2
270,107,170
271,178,70
272,70,192
273,103,81
274,56,153
275,104,1
276,71,137
277,0,34
278,76,109
279,183,198
280,196,155
281,16,21
282,154,190
283,49,49
284,6,33
285,18,21
286,84,37
287,165,93
288,127,144
289,52,146
290,42,197
291,103,84
292,58,55
293,85,82
294,128,69
295,8,29
296,69,172
297,63,4
298,134,2
299,197,32
300,179,136
301,188,15
302,21,74
303,59,68
304,93,181
305,149,133
306,29,167
307,140,192
308,178,187
309,50,111
310,187,173
311,82,3
312,80,72
313,83,96
314,21,18
315,124,11
316,155,88
317,143,60
318,80,121
319,195,170
320,176,115
321,174,54
322,159,113
323,91,167
324,87,131
325,76,122
326,83,13
327,102,18
328,15,60
329,104,116
330,130,16
331,146,34
332,169,140
333,88,67
334,140,94
335,15,48
336,58,40
337,99,25
338,76,172
339,8,102
340,181,19
341,161,9
342,96,199
343,134,168
344,165,83
345,14,83
346,62,45
347,165,33
348,125,11
349,123,119
350,165,124
351,73,187
352,138,26
353,111,69
354,13,93
355,40,136
356,144,3
357,138,45
358,63,51
359,126,84
360,139,146
361,2,146
362,15,148
363,13,173
364,171,79
365,111,83
366,191,125
367,197,130
368,35,139
369,47,79
370,150,130
371,31,145
372,46,42
373,13,115
374,60,141
375,72,145
376,12,109
377,79,97
378,68,153
379,177,85
380,90,55
381,135,129
382,142,24
383,70,54
384,59,113
385,179,62
386,154,143
387,162,35
388,21,70
389,78,84
390,31,85
391,93,195
392,137,145
393,29,170
394,92,29
395,161,175
396,70,80
397,11,127
398,93,160
399,113,147
400,186,39
401,104,62
402,1,16
403,22,77
404,98,183
405,6,107
406,93,11
407,128,74
408,55,131
409,138,111
410,193,100
411,173,62
412,107,19
413,187,66
414,59,162
415,7,155
416,45,136
417,107,75
418,26,107
419,64,138
420,16,67
421,39,150
422,145,23
423,175,130
424,173,11
425,155,60
426,46,8
427,178,186
428,11,142
429,103,23
430,165,18
431,48,24
432,18,136
433,194,84
434,187,112
435,46,102
436,73,159
437,172,24
438,32,178
439,189,41
440,151,60
441,51,143
442,37,151
443,177,177
444,162,107
445,92,151
446,91,75
447,186,110
448,191,3
449,119,176
450,130,11
451,50,47
452,63,199
453,7,131
454,12,115
455,34,8
456,97,191
457,44,116
458,4,197
459,137,55
460,81,87
461,110,95
462,23,114
463,55,131
464,178,20
465,168,30
466,86,156
467,124,6
468,73,50
469,28,155
470,67,155
471,185,51
472,49,81
473,52,82
474,114,118
475,125,110
476,192,60
477,160,137
478,2,161
479,25,27
480,50,7
481,113,134
482,93,116
483,183,120
484,178,152
485,124,115
486,95,128
487,185,168
488,71,121
489,59,7
490,33,122
491,111,42
492,81,28
493,108,24
494,136,101
495,16,36
496,144,185
497,192,117
498,125,167
499,126,5
