,city_from,city_to
0,132,46
1,76,102
2,180,16
3,107,4
4,94,21
5,50,156
6,88,118
7,82,114
8,70,135
9,83,155
10,45,173
11,46,183
12,181,189
13,173,89
14,127,87
15,22,35
16,10,26
17,4,72
18,5,148
19,69,159
20,60,112
21,136,155
22,0,197
23,20,197
24,49,162
25,38,87
26,66,192
27,17,155
28,168,174
29,107,163
30,91,161
31,109,184
32,191,116
33,187,141
34,191,47
35,158,50
36,145,113
37,12,102
38,17,49
39,5,37
40,8,51
41,6,28
42,98,105
43,92,66
44,171,83
45,100,29
46,187,36
47,171,15
48,165,8
49,145,16
50,183,36
51,167,99
52,189,144
53,44,69
54,68,35
55,30,97
56,105,178
57,138,163
58,173,102
59,170,148
60,190,113
61,151,64
62,33,39
63,98,8
