,city_from,city_to
0,174,101
1,155,158
2,154,178
3,189,159
4,132,148
5,118,173
6,60,25
7,49,195
8,33,89
9,162,55
10,133,65
11,4,29
12,142,191
13,174,110
14,153,123
15,29,40
16,175,57
17,98,157
18,163,151
19,18,133
20,35,87
21,26,106
22,126,1
23,94,51
24,85,186
25,27,105
26,78,45
27,23,117
28,16,116
29,183,23
30,68,116
31,91,88
32,158,32
33,182,18
34,104,61
35,148,96
36,41,50
37,113,137
38,24,57
39,6,97
40,130,31
41,157,36
42,161,94
43,75,160
44,60,171
45,7,138
46,1,191
47,25,102
48,169,51
49,5,169
50,173,93
51,119,99
52,38,183
53,25,188
54,27,35
55,107,78
56,40,14
57,139,196
58,102,71
59,148,155
60,116,79
61,96,23
62,32,90
63,15,168
64,80,121
65,138,17
66,179,167
67,177,96
68,167,4
69,53,110
70,166,64
71,194,174
72,109,180
73,47,23
74,17,51
75,190,164
76,162,143
77,85,34
78,166,38
79,160,105
80,170,83
81,106,148
82,130,156
83,183,167
84,27,48
85,105,113
86,186,84
87,101,96
88,73,127
89,107,79
90,133,61
91,196,92
92,35,88
93,74,64
94,48,133
95,46,44
96,91,164
97,149,156
98,120,81
99,169,169
100,101,171
101,24,62
102,157,63
103,122,80
104,56,177
105,46,147
106,65,113
107,196,172
108,14,132
109,52,182
110,83,179
111,55,141
112,28,41
113,136,127
114,99,85
115,172,101
116,121,79
117,159,32
118,8,49
119,86,34
120,88,15
121,12,9
122,10,0
123,0,83
124,3,54
125,37,102
126,96,198
127,22,86
128,46,151
129,104,40
130,144,101
131,61,74
132,59,130
133,4,103
134,72,60
135,28,197
136,153,133
137,49,123
138,163,10
139,178,37
140,137,47
141,47,194
142,63,138
143,102,63
144,132,166
145,48,117
146,29,144
147,41,131
148,7,10
149,158,18
150,8,109
151,167,15
152,68,179
153,1,179
154,157,181
155,193,163
156,52,158
157,192,162
158,92,41
159,141,104
160,180,94
161,42,151
162,54,118
163,29,115
164,109,144
165,29,198
166,52,57
167,176,19
168,132,123
169,94,181
170,67,72
171,45,7
172,67,128
173,106,169
174,53,157
175,127,167
176,178,162
177,157,94
178,100,168
179,95,197
180,24,147
181,18,157
182,20,104
183,44,44
184,86,65
185,80,100
186,44,183
187,62,85
188,99,11
189,82,119
190,106,194
191,167,90
192,178,120
193,115,121
194,93,188
195,44,57
196,88,115
197,41,84
198,29,121
199,14,6
200,144,128
201,74,192
202,3,170
203,25,171
204,74,134
205,8,72
206,13,150
207,148,13
208,57,101
209,12,31
210,143,149
211,84,63
212,113,51
213,112,118
214,162,114
215,133,17
216,153,158
217,106,112
218,37,56
219,99,106
220,170,147
221,17,40
222,74,147
223,89,176
224,116,184
225,193,156
226,5,161
227,135,101
228,88,94
229,151,141
230,89,174
231,53,165
232,81,171
233,36,107
234,120,90
235,19,25
236,42,135
237,143,181
238,50,103
239,60,76
240,135,52
241,162,113
242,159,28
243,176,65
244,149,182
245,187,132
246,165,196
247,67,152
248,82,93
249,49,63
250,6,96
251,71,108
252,31,122
253,27,181
254,98,180
255,103,192
256,51,167
257,85,3
258,157,105
