,city_from,city_to
0,7,3
1,184,118
2,177,96
3,178,52
4,103,132
5,26,198
6,103,45
7,97,106
8,128,69
9,132,105
10,97,57
11,20,135
12,27,186
13,41,188
14,179,195
15,145,8
16,101,65
17,46,51
18,61,23
19,189,50
20,178,19
21,73,118
22,172,194
23,140,179
24,60,23
25,80,116
26,32,15
27,75,46
28,63,16
29,118,155
30,122,24
31,76,73
32,184,9
33,180,35
34,115,71
35,94,181
36,181,137
37,163,101
38,121,162
39,179,89
40,1,4
41,19,16
42,168,159
43,133,185
44,33,166
45,100,126
46,157,138
47,153,0
48,182,171
49,62,17
50,95,43
51,21,64
52,195,34
53,57,0
54,4,142
55,1,91
56,143,118
57,173,115
58,102,117
59,199,122
60,134,34
61,172,127
62,103,146
63,130,184
64,105,181
65,97,113
66,58,62
67,29,190
68,197,151
69,177,121
70,141,168
71,111,130
72,81,99
73,119,0
74,152,195
75,184,5
76,168,186
77,194,48
78,172,145
79,28,141
80,43,22
81,4,35
82,36,21
83,66,60
84,62,196
85,98,101
86,127,176
87,92,191
88,47,6
89,35,51
90,10,139
91,25,108
92,152,166
93,93,30
94,183,113
95,68,183
96,127,18
97,162,55
98,26,64
99,107,166
100,118,163
101,79,19
102,69,59
103,60,103
104,26,11
105,181,195
106,164,126
107,78,31
108,192,80
109,79,120
110,27,33
111,55,156
112,1,162
113,127,157
114,41,156
115,176,127
116,52,84
117,83,94
118,127,115
119,44,61
120,76,33
121,41,85
122,53,151
123,110,65
124,83,24
125,193,34
126,19,158
127,68,136
128,85,58
129,162,114
130,30,153
131,26,194
132,41,27
133,53,94
134,115,87
135,49,199
136,137,108
137,142,145
138,54,45
139,50,95
140,71,178
141,6,155
142,185,5
143,109,65
144,163,1
145,14,140
146,25,190
147,115,119
148,153,68
149,78,166
150,135,159
151,71,133
152,82,184
153,127,123
154,112,197
155,189,167
156,147,92
157,119,40
158,133,19
159,77,92
160,148,179
161,153,127
162,89,102
163,91,194
164,178,131
165,196,125
166,187,9
167,48,64
168,58,11
169,39,116
170,50,150
171,98,80
172,82,93
173,197,36
174,155,57
175,124,174
176,39,92
177,183,121
178,178,10
179,90,197
180,57,127
181,59,110
182,34,16
183,117,58
184,197,41
185,158,3
186,175,169
187,60,171
188,155,143
189,12,8
190,28,92
191,59,63
192,170,176
193,152,179
194,143,162
195,49,145
196,173,130
197,42,49
198,42,197
199,114,78
200,155,193
201,113,53
202,154,144
203,36,130
204,104,20
205,192,98
206,198,126
207,73,179
208,39,92
209,54,18
210,199,111
211,173,148
212,186,27
213,96,162
214,123,84
215,40,72
216,31,74
217,87,155
218,98,14
219,76,152
220,170,130
221,82,50
222,123,180
223,81,145
224,199,51
225,148,45
226,79,118
227,131,26
228,73,107
229,115,185
230,109,132
231,80,109
232,86,34
233,1,82
234,167,86
235,66,102
236,102,61
237,53,84
238,11,104
239,137,75
240,132,177
241,15,2
242,0,29
243,85,2
244,144,56
245,6,24
246,148,194
247,115,74
248,194,127
249,80,45
250,199,113
251,105,24
252,101,141
253,24,139
254,189,19
255,48,74
256,53,83
257,115,128
258,105,61
259,132,2
260,131,95
261,169,23
262,193,142
263,69,152
264,15,160
265,109,68
266,190,153
267,130,6
268,70,72
269,6,90
270,150,179
271,103,192
272,83,194
273,171,135
274,55,190
275,138,30
276,133,98
277,143,122
278,130,107
279,164,137
280,35,116
281,140,41
282,150,147
283,110,150
284,99,174
285,60,107
286,15,56
287,13,188
288,74,78
289,21,192
290,191,15
291,11,105
292,23,138
293,86,130
294,99,96
295,193,93
296,168,64
297,138,9
298,149,33
299,195,124
300,155,74
301,101,164
302,123,126
303,194,38
304,111,117
305,135,81
306,62,42
307,4,22
308,126,135
309,27,162
310,162,61
311,172,106
312,181,15
313,103,17
314,191,119
315,48,56
316,14,165
317,177,113
318,42,159
319,184,164
320,101,132
321,25,0
322,24,56
323,154,44
324,102,72
325,178,94
326,157,106
327,94,101
328,113,120
329,169,68
330,157,51
331,180,114
332,173,40
333,35,1
334,5,35
335,37,16
336,98,20
337,107,179
338,162,108
339,114,153
340,83,35
341,136,82
342,76,32
343,157,26
344,64,108
345,117,168
346,166,146
347,141,188
348,174,150
349,173,158
350,175,136
351,57,122
352,179,166
353,67,125
354,146,192
355,195,32
356,103,111
357,114,169
358,97,76
359,76,100
360,149,60
361,97,152
362,170,170
363,62,46
364,23,55
365,6,95
366,178,27
367,40,13
368,10,25
369,14,157
370,25,189
371,95,11
372,78,83
373,55,89
374,53,88
375,139,74
376,66,35
377,57,110
378,20,144
379,25,151
380,138,70
381,94,183
382,86,92
383,126,55
384,4,180
385,114,187
386,1,153
387,117,168
388,70,86
389,187,29
390,67,175
391,38,19
392,1,67
393,89,7
394,34,151
395,88,101
396,143,172
397,102,101
398,180,175
399,189,161
400,190,141
401,95,117
402,147,73
403,194,73
404,68,42
405,38,108
406,87,163
407,37,80
408,191,15
409,199,43
410,5,37
411,182,1
412,24,46
413,28,15
414,109,75
415,14,195
416,93,19
417,25,196
418,190,150
419,155,142
420,172,100
421,96,39
422,74,103
423,104,126
424,132,15
425,151,132
426,37,40
427,26,12
428,127,120
429,192,47
430,193,154
431,75,197
432,198,34
433,54,156
434,14,162
435,16,56
436,99,190
437,38,183
438,118,193
439,183,29
440,145,45
441,162,99
442,115,1
443,151,46
444,87,58
445,34,123
446,73,99
447,71,90
448,7,100
449,61,183
450,82,15
451,125,80
452,28,107
453,9,182
454,5,167
455,191,119
456,109,8
457,176,196
458,164,147
459,160,89
460,127,63
461,19,50
462,98,90
463,99,168
464,138,148
465,134,31
466,113,132
467,149,79
468,117,34
469,23,115
470,88,92
471,199,55
472,180,35
473,191,46
474,174,160
475,140,165
476,199,7
477,170,102
478,191,126
479,76,137
480,32,104
481,129,186
482,165,103
483,153,166
484,10,50
485,83,62
486,11,145
487,118,53
488,107,147
489,118,133
490,157,140
491,168,82
492,72,0
493,9,130
494,155,72
495,179,115
496,110,113
497,184,188
498,194,58
499,118,31
500,10,129
501,147,181
502,20,68
503,147,136
504,181,154
505,31,2
506,112,58
507,161,108
508,78,28
509,62,116
510,9,35
511,80,8
512,133,33
513,22,98
514,196,76
515,71,151
516,191,96
517,113,133
518,55,162
519,40,117
520,163,122
521,106,32
522,102,99
523,156,46
524,95,95
525,90,116
526,84,51
527,34,1
528,30,111
529,16,199
530,166,38
531,93,141
532,131,72
533,40,197
534,126,14
535,146,3
536,105,169
537,17,157
538,54,133
539,160,161
540,87,90
541,185,157
542,24,121
543,67,33
544,30,0
545,125,142
546,13,106
547,194,92
548,168,52
549,184,164
550,151,1
551,137,82
552,24,87
553,121,89
554,115,168
555,144,5
556,7,130
557,191,177
558,119,190
559,118,164
560,78,15
561,108,39
562,159,73
563,145,163
564,110,61
565,76,92
566,145,44
567,78,84
568,135,194
569,144,140
570,69,94
571,157,41
572,105,84
573,70,83
574,96,115
575,191,126
576,67,47
577,19,115
578,29,80
579,80,155
580,61,72
581,16,163
582,87,52
583,39,157
584,24,146
585,152,146
586,143,192
587,77,199
588,73,181
589,50,143
590,119,199
591,137,140
592,144,160
593,28,43
594,15,96
595,166,90
596,121,177
597,179,145
598,93,144
599,183,130
600,90,132
601,42,178
602,9,2
603,3,55
604,138,193
605,65,162
606,161,148
607,72,117
608,54,125
609,33,183
610,12,111
611,115,5
612,152,57
613,54,3
614,114,68
615,25,24
616,5,154
617,49,101
618,108,102
619,17,8
620,29,1
621,114,126
622,165,56
623,112,92
624,164,165
625,43,139
626,20,143
627,42,25
628,135,186
629,156,124
630,10,116
631,143,187
632,140,186
633,148,111
634,97,113
635,125,111
636,113,31
637,38,149
638,82,124
639,186,151
640,194,132
641,151,49
642,48,115
643,174,100
644,152,171
645,8,144
646,17,4
647,99,96
648,79,137
649,183,163
650,97,65
651,196,85
652,2,71
653,129,21
654,144,197
655,169,108
656,132,35
657,141,94
658,144,71
659,123,5
660,132,60
661,8,90
662,90,0
663,188,168
664,171,158
665,31,175
666,44,103
667,28,133
668,50,37
669,18,149
670,3,129
671,75,138
672,6,93
673,192,191
674,63,180
675,160,44
676,38,55
677,12,94
678,140,14
679,173,42
680,176,134
681,116,125
682,108,58
683,18,83
684,68,95
685,193,160
686,164,107
687,82,69
688,90,50
689,137,127
690,65,37
691,103,74
692,71,61
693,131,1
694,163,18
695,17,184
696,75,190
697,153,198
698,103,157
699,167,124
700,194,159
701,16,162
702,94,120
703,94,131
704,19,87
705,10,145
706,131,109
707,190,147
708,132,140
709,101,49
710,22,140
711,49,162
712,116,11
713,5,111
714,10,188
715,164,38
716,199,82
717,105,181
718,40,170
719,13,106
720,44,74
721,64,160
722,87,137
723,64,10
724,53,53
725,162,110
726,111,179
727,54,185
728,160,3
729,193,105
730,30,117
731,177,5
732,186,33
733,3,137
734,96,0
735,197,110
736,53,97
737,148,127
738,169,85
739,143,63
740,124,75
741,122,107
742,62,185
743,185,11
744,142,179
745,44,103
746,53,79
747,179,113
748,32,114
749,77,83
750,117,87
751,114,29
752,75,77
753,149,176
754,104,182
755,183,169
756,77,196
757,142,167
758,103,11
759,67,114
760,17,164
761,75,127
762,122,180
763,50,167
764,89,168
765,142,26
766,121,48
767,125,14
768,23,72
769,192,13
770,37,10
771,3,130
772,16,47
773,6,47
774,54,112
775,148,108
776,181,2
777,87,53
778,192,167
779,41,178
780,145,30
781,183,65
782,67,44
783,130,72
784,121,101
785,48,156
786,97,77
787,165,158
788,22,132
789,39,116
790,44,143
791,31,14
792,16,51
793,164,75
794,54,181
795,142,183
796,177,73
797,187,38
798,129,152
799,111,142
800,131,118
801,42,132
802,19,11
803,104,153
804,16,100
805,67,149
806,40,129
807,155,12
808,184,93
809,36,142
810,177,59
811,131,136
812,192,178
813,198,174
814,41,183
815,159,197
816,29,12
817,124,77
818,184,14
819,109,61
820,1,57
821,166,168
822,141,37
823,165,61
824,102,176
825,176,171
826,131,175
827,83,159
828,72,132
829,21,25
830,143,115
831,175,174
832,152,185
833,65,83
834,135,122
835,30,119
836,116,31
837,6,131
838,198,161
839,181,67
840,72,70
841,52,147
842,29,108
843,20,17
844,143,142
845,1,149
846,112,10
847,116,117
848,159,68
849,158,179
850,86,23
851,29,119
852,116,156
853,77,108
854,37,29
855,175,195
856,113,79
857,177,113
858,55,61
859,19,113
860,85,8
861,163,2
862,56,189
863,185,33
864,134,163
865,19,131
866,52,158
867,10,69
868,41,3
869,188,72
870,9,107
871,62,178
872,160,52
873,160,105
874,163,169
875,67,56
876,97,190
877,166,118
878,184,46
879,6,83
880,169,35
881,113,77
882,190,135
883,126,107
884,37,70
885,50,64
886,141,144
887,114,173
888,99,104
889,188,61
890,80,93
891,114,34
892,70,18
893,83,41
894,196,156
895,104,171
896,88,82
897,31,113
898,150,146
899,61,90
900,44,13
901,95,189
902,81,128
903,27,55
904,72,41
905,168,174
906,76,164
907,52,94
