,city_from,city_to
0,196,162
1,52,43
2,182,130
3,49,84
4,183,80
5,104,165
6,34,115
7,168,158
8,104,53
9,96,103
10,5,64
11,59,58
12,95,74
13,177,82
14,133,96
15,32,27
16,51,195
17,131,156
18,26,195
19,104,40
20,35,13
21,41,50
22,65,21
23,46,143
24,7,137
25,108,142
26,163,87
27,137,178
28,140,194
29,67,67
30,79,180
31,55,116
32,25,49
33,78,190
34,187,171
35,98,84
36,85,171
37,109,155
38,78,9
39,194,86
40,176,107
41,28,174
42,104,47
43,83,74
44,3,88
45,27,76
46,67,89
47,92,48
48,17,126
49,9,96
50,8,135
51,98,1
52,70,45
53,159,41
54,146,78
55,190,81
56,31,19
57,41,6
58,181,15
59,140,105
60,23,13
61,46,55
62,91,139
63,131,84
64,37,160
65,163,125
66,94,174
67,150,93
68,198,148
69,170,114
70,20,88
71,114,145
72,13,11
73,79,27
74,129,91
75,150,181
76,25,182
77,161,170
78,17,106
79,104,87
80,176,163
81,126,188
82,142,175
83,38,40
84,124,44
85,71,183
86,121,97
87,136,151
88,24,84
89,145,157
90,193,101
91,118,155
92,64,181
93,122,128
94,118,85
95,169,109
96,179,162
97,62,77
98,158,85
99,82,122
100,140,60
101,24,5
102,94,119
103,194,22
104,50,50
105,187,5
106,18,124
107,24,14
108,119,187
109,69,150
110,101,78
111,115,178
112,5,145
113,163,56
114,103,153
115,181,166
116,153,125
117,46,160
118,27,155
119,60,101
120,11,29
121,16,53
122,146,30
123,135,19
124,130,29
125,126,108
126,177,48
127,122,43
128,174,1
129,123,85
130,15,23
131,53,79
132,166,37
133,195,173
134,20,140
135,16,25
136,24,87
137,179,113
138,180,192
139,82,109
140,122,34
141,160,106
142,95,138
143,167,33
144,126,11
145,187,126
146,179,197
147,161,81
148,104,1
149,56,103
150,60,139
151,176,134
152,148,127
153,107,138
154,71,189
155,8,175
156,99,174
157,84,139
158,122,126
159,123,182
160,175,15
161,93,182
162,193,20
163,90,190
164,125,4
165,24,133
166,141,121
167,114,31
168,113,108
169,190,186
170,67,116
171,4,5
172,79,58
173,189,99
174,152,153
175,73,52
176,125,134
177,2,91
178,44,28
179,58,34
180,129,9
181,57,59
182,5,87
183,91,180
184,113,191
185,68,185
186,62,155
187,69,102
188,86,125
189,81,112
190,46,144
191,2,63
192,80,7
193,11,24
194,129,134
195,195,67
196,5,196
197,27,190
198,62,93
199,124,83
200,131,135
201,95,65
202,151,55
203,154,77
204,1,124
205,172,189
206,155,103
207,164,90
208,125,93
209,106,86
210,180,109
211,134,155
212,159,74
213,170,18
214,57,46
215,75,1
216,70,176
217,189,3
218,176,2
219,111,131
220,16,28
221,78,105
222,66,111
223,62,133
224,39,163
225,125,52
226,142,116
227,102,125
228,134,149
229,1,79
230,151,171
231,150,175
232,137,134
233,88,156
234,111,144
235,170,145
236,175,82
237,58,20
238,39,24
239,74,191
240,37,110
241,64,90
242,57,118
243,48,151
244,147,90
245,188,30
246,84,43
247,33,6
248,85,198
249,109,79
250,11,141
251,157,139
252,46,106
253,106,126
254,143,198
255,195,85
256,163,91
257,156,22
258,146,74
259,65,8
260,13,40
261,74,140
262,183,103
263,114,18
264,180,20
265,67,122
266,88,21
267,94,26
268,158,178
269,129,187
270,79,58
271,138,178
272,107,152
273,19,178
274,67,180
275,14,17
276,116,40
277,195,43
278,170,133
279,43,85
280,177,197
281,137,182
282,194,63
283,97,163
284,113,76
285,8,90
286,84,36
287,12,31
288,18,10
289,34,99
290,69,117
291,12,148
292,185,197
293,81,128
294,79,169
295,17,151
296,141,55
297,117,119
298,95,112
299,134,179
300,27,182
301,42,33
302,105,180
303,62,175
304,185,160
305,26,58
306,41,36
307,49,121
308,99,28
309,180,16
310,188,75
311,132,99
312,191,112
313,95,169
314,151,93
315,132,186
316,89,163
317,7,196
318,162,62
319,192,72
320,75,168
321,116,197
322,155,116
323,164,113
324,193,165
325,127,189
326,14,147
327,17,5
328,186,60
329,109,80
330,106,22
331,63,62
332,153,113
333,19,23
334,135,164
335,126,180
336,7,13
337,38,7
338,76,191
339,126,152
340,170,119
341,155,195
342,143,175
343,194,154
344,80,42
345,177,23
346,171,29
347,184,49
348,177,13
349,6,70
350,49,7
351,45,28
352,142,39
353,24,157
354,5,9
355,43,109
356,71,89
357,29,137
358,20,182
359,0,185
360,49,13
361,164,25
362,122,3
363,84,0
364,98,65
365,138,135
366,69,19
367,68,21
368,150,14
369,198,18
370,133,86
371,82,142
372,169,135
373,168,123
374,98,183
375,146,158
376,33,186
377,160,67
378,33,15
379,154,152
380,0,37
381,34,56
382,161,139
383,182,176
384,136,62
385,60,184
386,173,165
387,140,138
388,177,128
389,96,96
390,49,199
391,139,184
392,141,123
393,181,118
394,96,140
395,9,124
396,57,194
397,166,163
398,27,130
399,5,103
400,40,98
401,159,28
402,165,158
403,149,193
404,55,88
405,37,41
406,54,27
407,50,94
408,9,158
409,125,160
410,9,139
411,177,44
412,47,40
413,164,13
414,138,40
415,104,153
416,144,169
417,6,170
418,3,130
419,77,151
420,58,14
421,187,30
422,133,53
423,5,57
424,5,91
425,118,82
426,151,41
427,67,16
428,40,77
429,121,193
430,8,102
431,89,96
432,154,33
433,6,195
434,164,106
435,110,7
436,10,94
437,14,145
438,95,116
439,21,123
440,76,70
441,18,158
442,47,119
443,173,127
444,19,142
445,122,114
446,71,42
447,42,87
448,152,64
449,93,81
450,60,111
451,32,23
452,66,134
453,50,144
454,31,176
455,82,167
456,136,162
457,97,115
458,55,158
459,149,56
460,147,41
461,124,0
462,25,81
463,93,38
464,100,97
465,12,105
466,87,50
467,191,64
468,197,41
469,60,123
470,74,198
471,30,39
472,70,187
473,108,33
474,188,178
475,59,194
476,4,19
477,34,121
478,11,22
479,61,192
480,116,109
481,119,4
482,30,17
483,153,12
484,25,88
485,142,5
486,87,146
487,66,101
488,41,9
489,34,108
490,197,121
491,53,43
492,108,13
493,138,14
494,104,64
495,66,26
496,14,125
497,43,158
498,32,154
499,69,86
500,135,44
501,182,34
502,182,41
503,68,179
504,2,165
505,47,138
506,87,147
507,52,52
508,12,72
509,1,134
510,20,136
511,48,150
512,189,129
513,35,91
514,61,109
515,154,161
516,41,170
517,63,35
518,34,110
519,7,60
520,8,128
521,97,3
522,128,38
523,126,36
524,160,8
525,134,118
526,56,120
527,34,180
528,131,195
529,102,19
530,27,92
531,115,190
532,112,123
533,79,31
534,9,50
535,25,13
536,93,36
537,129,46
538,132,173
539,84,181
540,155,127
541,189,19
542,154,38
543,14,44
544,171,118
545,9,57
546,163,48
547,11,32
548,50,92
549,72,128
550,139,80
551,150,184
552,89,192
553,81,53
554,120,46
555,68,129
556,88,57
557,190,45
558,108,72
559,39,5
560,159,62
561,4,149
562,62,104
563,160,195
564,146,100
565,170,99
566,75,72
567,52,65
568,123,37
569,68,87
570,140,34
571,57,27
572,82,188
573,192,49
574,155,49
575,78,69
576,70,180
577,33,75
578,54,51
579,127,173
580,134,98
581,157,127
582,174,86
583,157,169
584,144,163
585,147,183
586,52,27
587,80,27
588,115,95
589,21,197
590,187,6
591,76,132
592,2,172
593,107,147
594,137,47
595,36,185
596,55,112
597,129,171
598,48,60
599,181,136
600,12,123
601,82,117
602,135,11
603,193,40
604,66,150
605,107,23
606,38,165
607,165,121
608,13,22
609,131,195
610,150,147
611,195,164
612,25,61
613,188,92
614,18,171
615,16,186
616,117,136
617,70,167
618,56,164
619,64,88
620,159,21
621,71,63
622,153,186
623,63,181
624,83,130
625,99,106
626,153,121
627,46,184
628,41,194
629,75,124
630,191,128
631,99,30
632,158,199
633,142,147
634,50,45
635,109,156
636,53,187
637,64,138
638,60,96
639,122,159
640,146,150
641,144,127
642,140,30
643,172,7
644,55,61
645,29,170
646,32,173
647,133,153
648,182,28
649,98,118
650,4,78
651,123,43
652,27,89
653,89,42
654,197,90
655,31,178
656,11,135
657,79,96
658,131,68
659,181,139
660,100,181
661,108,19
662,169,140
663,33,49
664,46,119
665,36,191
666,129,177
667,182,115
668,136,175
669,143,196
670,18,2
671,1,7
672,24,7
673,43,20
674,184,153
675,61,117
676,199,64
677,108,20
678,105,91
679,197,174
680,108,163
681,112,95
682,62,193
683,175,145
684,136,23
685,116,84
686,40,138
687,141,87
688,9,196
689,11,80
690,199,189
691,193,47
692,176,93
693,158,184
694,128,186
695,140,4
696,190,31
697,163,29
698,162,20
699,5,84
700,17,145
701,38,8
702,68,104
703,94,49
704,191,36
705,138,192
706,196,79
707,162,23
708,151,179
