,city_from,city_to
0,31,38
1,97,69
2,162,30
3,173,180
4,194,187
5,85,143
6,98,162
7,48,91
8,17,68
9,87,157
10,151,57
11,186,152
12,36,40
13,142,61
14,179,143
15,44,155
16,82,120
17,185,58
18,142,171
19,161,94
20,139,197
21,178,126
22,133,108
23,188,120
24,120,154
25,192,112
26,151,180
27,8,163
28,139,163
29,139,21
30,126,5
31,52,131
32,35,35
33,45,8
34,85,7
35,14,7
36,79,41
37,69,149
38,55,185
39,37,162
40,74,83
41,136,121
42,77,182
43,8,187
44,46,187
45,17,149
46,18,194
47,165,89
48,139,62
49,43,40
50,188,199
51,192,144
52,100,155
53,177,142
54,130,198
55,186,34
56,193,74
57,69,157
58,58,0
59,71,161
60,15,10
61,8,50
62,74,90
63,96,97
64,59,187
65,89,28
66,72,92
67,145,119
68,192,171
69,154,88
70,185,139
71,175,145
72,166,49
73,34,27
74,29,39
75,100,89
76,64,27
77,19,125
78,99,114
79,188,139
80,181,138
81,156,160
82,56,38
83,83,40
84,37,9
85,44,34
86,2,26
87,117,23
88,120,14
89,190,66
90,197,143
91,65,172
92,192,167
93,160,33
94,188,110
95,186,4
96,35,22
97,122,49
98,127,119
99,52,58
100,58,171
101,63,116
102,56,88
103,40,83
104,176,54
105,151,79
106,75,135
107,163,187
108,148,169
109,65,42
110,83,54
111,2,43
112,21,90
113,26,28
114,66,108
115,86,89
116,159,86
117,180,181
118,73,67
119,62,76
120,55,113
121,13,49
122,13,20
123,45,99
124,41,139
125,9,85
126,110,65
127,46,134
128,25,72
129,106,38
130,157,13
131,181,57
132,170,98
133,142,122
134,2,165
135,87,112
136,70,3
137,45,56
138,135,68
139,135,93
140,159,87
141,15,142
142,9,139
143,63,188
144,160,3
145,195,190
146,147,139
147,32,29
148,150,49
149,130,18
150,111,106
151,6,86
152,193,35
153,148,48
154,143,0
155,46,51
156,67,187
157,195,97
158,125,58
159,181,24
160,101,163
161,36,129
162,43,150
163,80,121
164,24,195
165,29,189
166,16,62
167,42,12
168,0,45
169,30,1
170,67,76
171,51,197
172,9,179
173,23,50
174,99,156
175,6,184
176,130,30
177,179,60
178,108,177
179,153,173
180,183,143
181,173,190
182,65,180
183,106,154
184,123,81
185,17,141
186,143,188
187,111,186
188,117,76
189,66,71
190,14,180
191,30,82
192,87,71
193,98,159
194,185,161
195,12,193
196,55,182
197,185,178
198,65,1
199,160,144
200,183,162
201,152,115
202,194,107
203,52,171
204,98,193
205,17,189
206,42,182
207,16,44
208,31,82
209,136,112
210,90,171
211,53,194
212,68,186
213,109,156
214,149,181
215,100,94
216,92,104
217,165,166
218,182,172
219,87,22
220,48,12
221,160,39
222,16,100
223,58,103
224,130,30
225,49,67
226,162,177
227,189,112
228,100,170
229,106,188
230,54,133
231,140,144
232,75,112
233,7,127
234,127,106
235,162,54
236,0,43
237,163,42
238,22,44
239,36,24
240,111,96
241,38,1
242,106,140
243,55,146
244,145,64
245,31,89
246,196,75
247,191,130
248,149,191
249,123,140
250,90,120
251,79,145
252,33,29
253,46,103
254,155,32
255,197,8
256,93,9
257,194,37
258,197,42
259,68,159
260,92,63
261,42,132
262,188,136
263,41,174
264,79,144
265,41,117
266,93,20
267,147,39
268,130,135
269,83,73
270,64,37
271,123,142
272,124,158
273,102,115
274,74,3
275,144,187
276,137,141
277,17,33
278,84,64
279,161,193
280,144,56
281,129,70
282,132,35
283,88,34
284,151,78
285,128,38
286,114,66
287,69,176
288,60,174
289,192,101
290,147,160
291,120,77
292,49,65
293,99,118
294,0,76
295,8,139
296,105,190
297,19,94
298,22,166
299,169,116
300,193,196
301,49,189
302,137,111
303,131,120
304,107,184
305,113,123
306,72,30
307,18,44
308,64,90
309,73,108
310,92,110
311,76,144
312,26,161
313,66,52
314,141,64
315,122,163
316,67,186
317,35,160
318,158,94
319,190,104
320,119,163
321,34,191
322,127,59
323,147,164
324,50,157
325,20,162
326,81,199
327,193,123
328,54,121
329,140,39
330,172,53
331,79,95
332,12,24
333,34,157
334,193,169
335,116,32
336,58,112
337,1,25
338,88,94
339,135,150
340,164,152
341,143,192
342,193,97
343,145,59
344,130,114
345,124,140
346,108,137
347,111,115
348,42,55
349,184,186
350,123,1
351,139,48
352,141,71
353,198,8
354,130,92
355,109,126
356,177,30
357,179,98
358,27,50
359,107,143
360,93,194
361,22,186
362,115,138
363,109,114
364,136,43
365,128,122
366,90,80
367,86,14
368,120,95
369,180,108
370,40,193
371,185,5
372,111,20
373,75,113
374,150,69
375,163,5
376,59,144
377,89,185
378,13,151
379,144,192
380,72,63
381,43,37
382,99,29
383,136,138
384,56,166
385,135,124
386,29,95
387,27,119
388,108,198
389,155,20
390,176,1
391,185,4
392,177,165
393,138,70
394,77,40
395,77,49
396,170,56
397,21,150
398,14,37
399,111,134
400,45,86
401,17,188
402,191,1
403,41,38
404,10,7
405,34,33
406,78,117
407,51,136
408,58,144
409,59,146
410,83,80
411,79,28
412,84,66
413,132,34
414,162,62
415,104,40
416,93,71
417,130,153
418,43,83
419,41,167
420,71,155
421,7,73
422,106,15
423,67,106
424,123,106
425,124,118
426,109,174
427,42,194
428,115,101
429,114,65
430,34,52
431,180,135
432,41,43
433,178,3
434,89,76
435,115,106
436,68,180
437,130,192
438,25,8
439,48,15
440,44,191
441,104,198
442,53,80
443,106,47
444,195,6
445,115,154
446,101,82
447,96,9
448,73,164
449,154,167
450,5,85
451,131,103
452,167,106
453,126,54
454,199,2
455,7,90
456,88,29
457,12,30
458,126,51
459,146,75
460,13,4
461,3,139
462,99,140
463,128,0
464,184,183
465,192,53
466,126,75
467,65,139
468,107,65
469,6,73
470,124,94
471,117,70
472,185,190
473,128,33
474,97,55
475,63,194
476,170,9
477,167,89
478,132,115
479,37,8
480,196,148
481,57,26
482,69,99
483,118,7
484,64,47
485,106,19
486,89,109
487,16,103
488,91,186
489,156,57
490,7,33
491,193,193
492,189,54
493,58,71
494,13,87
495,84,102
496,39,144
497,185,69
498,177,149
499,188,25
