,city_from,city_to
0,194,158
1,175,142
2,135,142
3,86,78
4,101,100
5,39,34
6,38,164
7,84,156
8,99,165
9,110,157
10,113,63
11,118,54
12,136,8
13,99,22
14,104,8
15,110,2
16,154,21
17,190,53
18,158,180
19,58,137
20,53,117
21,3,85
22,7,49
23,9,61
24,49,182
25,51,174
26,47,132
27,103,103
28,100,150
29,85,181
30,130,176
31,183,194
32,154,175
33,158,175
34,159,89
35,164,123
36,183,122
37,189,99
38,192,30
39,159,21
40,101,24
41,112,139
42,58,70
43,94,43
44,105,39
45,36,151
46,49,126
47,47,30
48,69,101
49,141,146
50,64,51
51,68,95
52,3,108
53,81,117
54,81,98
55,140,75
56,90,33
57,141,127
58,55,151
59,36,116
60,34,102
61,22,76
62,13,118
63,68,122
64,155,120
65,185,198
