,city_from,city_to
0,104,55
1,114,54
2,69,173
3,42,13
4,130,7
5,147,105
6,28,69
7,11,129
8,113,117
9,25,93
10,92,163
11,180,4
12,105,4
13,0,61
14,2,65
15,152,82
16,164,80
17,77,29
18,32,40
19,34,146
20,37,166
21,52,162
22,119,199
23,77,93
24,156,162
25,169,159
26,185,122
27,18,70
28,75,153
29,69,38
30,98,93
31,121,95
32,132,129
33,36,15
34,47,41
35,55,37
36,125,34
37,30,7
38,71,178
39,187,165
40,117,154
41,71,178
42,185,33
43,74,59
44,22,189
45,40,169
46,42,101
47,165,44
48,196,150
49,149,16
50,101,198
51,64,163
52,191,166
53,109,183
54,25,22
55,9,73
56,144,64
57,160,181
58,41,188
59,182,62
60,31,88
61,139,92
62,63,22
63,135,44
64,151,65
65,66,30
66,32,62
67,170,17
68,130,156
69,176,164
70,121,92
71,22,6
72,9,136
73,188,168
74,168,109
75,90,96
76,132,184
77,2,193
78,28,198
79,80,106
80,45,6
81,179,119
82,78,147
83,186,158
84,173,181
85,53,12
86,86,69
87,191,196
88,167,69
89,129,54
90,148,65
91,96,104
92,63,89
93,97,167
94,24,168
95,30,67
96,198,17
97,1,156
98,52,7
99,30,80
100,54,197
101,17,161
102,111,162
103,182,17
104,190,177
105,151,112
106,0,7
107,81,123
108,55,68
109,96,190
110,145,186
111,14,67
112,61,87
113,199,104
114,96,88
115,20,105
116,71,195
117,48,145
118,87,60
119,191,39
120,199,104
121,89,156
122,124,194
123,174,2
124,12,35
125,148,125
126,142,151
127,62,170
128,198,41
129,109,86
130,171,40
131,70,6
132,113,178
133,53,189
134,6,48
135,48,118
136,83,126
137,120,168
138,41,187
139,57,180
140,138,120
141,141,177
142,128,133
143,137,174
144,197,67
145,59,156
146,69,97
147,110,8
148,121,28
149,2,150
150,9,199
151,147,176
152,3,4
153,135,57
154,45,90
155,3,17
156,135,19
157,132,168
158,16,188
159,63,73
160,112,131
161,135,183
162,72,132
163,28,103
164,21,10
165,55,110
166,29,195
167,58,136
168,95,159
169,58,175
170,79,108
171,51,171
172,25,136
173,118,32
174,191,52
175,52,49
176,158,60
177,190,80
178,72,8
179,116,50
180,116,105
181,100,112
182,74,111
183,58,137
184,171,151
185,10,142
186,196,197
187,120,163
188,12,101
189,102,197
190,170,48
191,56,13
192,132,150
193,49,141
194,136,79
195,92,77
196,5,74
197,16,41
198,75,42
199,51,39
200,126,61
201,127,1
202,24,29
203,37,19
204,131,111
205,120,52
206,147,84
207,34,54
208,150,78
209,138,194
210,109,132
211,57,70
212,70,62
213,10,100
214,13,188
215,85,170
216,31,137
217,161,108
218,53,12
219,63,154
220,18,9
221,2,22
222,176,144
223,186,70
224,37,117
225,18,173
226,144,153
227,141,92
228,174,115
229,110,93
230,192,79
231,197,18
232,177,170
233,148,153
234,95,159
235,131,136
236,189,10
237,172,127
238,14,128
239,17,26
240,100,99
241,162,96
242,140,95
243,72,148
244,67,14
245,199,40
246,84,55
247,15,30
248,129,124
249,58,185
250,79,182
251,13,96
252,7,23
253,199,100
254,65,111
255,39,39
256,118,106
257,146,178
258,176,107
259,151,187
260,167,26
261,52,46
262,77,121
263,73,42
264,122,116
265,153,190
266,154,136
267,122,97
