,city_from,city_to
0,60,50
1,46,152
2,44,154
3,13,65
4,78,107
5,105,96
6,104,144
7,107,127
8,175,135
9,11,141
10,55,146
11,48,143
12,97,151
13,125,129
14,126,165
15,129,43
16,115,58
17,148,92
18,128,116
19,115,109
20,148,126
21,152,155
22,129,161
23,129,155
24,161,1
25,117,0
26,121,74
27,129,83
28,147,162
29,114,113
30,47,168
31,35,180
32,186,188
33,117,149
34,84,104
35,75,41
36,163,36
37,62,19
38,21,16
39,1,6
40,11,35
41,75,26
42,21,28
43,59,83
44,137,184
45,139,198
46,100,133
47,81,159
48,75,174
49,150,150
50,197,47
51,80,71
52,172,38
53,136,37
54,181,64
55,91,65
56,89,66
57,36,148
58,7,84
59,6,87
60,28,95
61,11,128
62,20,73
63,83,174
64,90,134
65,139,197
66,140,189
