,city_from,city_to
0,60,142
1,146,20
2,111,64
3,106,65
4,75,17
5,93,31
6,191,20
7,138,156
8,114,82
9,35,37
10,34,89
11,2,57
12,18,33
13,74,26
14,41,8
15,42,32
16,28,21
17,11,22
18,2,63
19,140,161
20,173,129
21,150,142
22,139,129
23,155,129
24,148,126
25,149,112
26,128,73
27,74,111
28,127,37
29,135,106
30,87,86
31,125,165
32,146,187
33,166,156
34,152,3
35,142,8
36,11,107
37,50,187
38,48,120
39,33,160
40,187,42
41,126,54
42,3,139
43,17,102
44,48,76
45,43,47
46,85,132
47,7,121
48,13,157
49,150,139
50,89,115
51,35,173
52,90,171
53,120,146
54,191,4
55,119,173
56,158,196
57,126,43
58,125,32
59,96,110
60,185,48
61,186,139
62,192,114
63,118,64
64,187,58
65,195,117
66,135,189
67,98,123
68,96,162
69,114,161
70,6,183
71,117,86
72,107,141
73,123,186
74,105,195
75,89,71
76,182,15
77,173,6
78,155,36
79,148,79
80,146,64
81,150,57
82,195,69
83,162,42
