,city_from,city_to
0,99,130
1,197,193
2,190,192
3,153,32
4,87,99
5,185,0
6,66,23
7,36,178
8,104,110
9,81,43
10,96,0
11,112,161
12,63,142
13,177,38
14,140,39
15,99,37
16,187,43
17,132,12
18,188,5
19,59,29
20,197,145
21,105,70
22,120,38
23,100,11
24,83,91
25,22,162
26,135,182
27,101,117
28,159,2
29,67,135
30,49,174
31,9,162
32,71,118
33,95,48
34,28,76
35,29,53
36,115,92
37,134,100
38,58,12
39,121,107
40,199,18
41,83,99
42,104,194
43,173,12
44,21,63
45,74,29
46,194,145
47,66,168
48,75,116
49,173,96
50,20,104
51,178,138
52,49,38
53,85,51
54,28,137
55,10,135
56,78,170
57,76,179
58,197,130
59,105,54
60,142,145
61,123,6
62,163,52
63,98,115
64,120,184
65,133,158
66,157,51
67,67,53
68,57,66
69,21,193
70,12,165
71,0,85
72,96,83
73,82,96
74,171,168
75,130,104
76,101,51
77,66,45
78,86,190
79,3,137
80,100,63
81,120,86
82,159,54
83,130,108
84,140,35
85,46,160
86,149,50
87,61,12
88,85,48
89,16,1
90,165,130
91,15,123
92,47,80
93,24,178
94,43,183
95,41,119
96,21,7
97,39,21
98,40,59
99,168,107
