,city_from,city_to
0,171,152
1,37,38
2,3,38
3,119,85
4,1,152
5,135,150
6,77,64
7,95,93
8,149,122
9,178,23
10,146,115
11,160,197
12,121,7
13,91,91
14,18,152
15,54,161
16,29,132
17,105,22
18,93,196
19,62,135
20,10,174
21,155,156
22,95,162
23,25,11
24,140,91
25,183,41
26,81,2
27,126,24
28,69,11
29,140,17
30,142,126
31,144,78
32,136,140
33,143,71
34,146,71
35,51,34
36,29,131
37,189,170
38,48,116
39,23,115
40,0,104
41,185,9
42,110,95
43,123,73
44,17,14
45,142,187
46,21,197
47,38,180
48,69,180
49,16,179
50,81,172
51,149,132
52,37,147
53,76,29
54,40,32
55,169,120
56,144,76
57,115,62
58,159,99
59,40,14
60,49,166
61,174,186
62,22,182
63,25,40
64,50,33
65,181,102
66,181,29
67,151,121
68,18,60
69,86,189
70,175,149
71,122,29
72,125,165
73,116,177
74,41,175
75,179,160
76,55,32
77,5,86
78,32,93
79,121,58
80,107,148
81,69,166
82,20,29
83,32,16
84,35,60
85,106,82
86,34,36
87,166,54
88,160,139
89,174,193
90,20,57
91,111,35
92,173,29
93,79,21
94,170,134
95,179,90
96,112,1
97,124,12
98,34,86
99,139,192
