,city_from,city_to
0,108,83
1,134,118
2,172,159
3,98,86
4,132,103
5,35,8
6,2,107
7,43,128
8,108,170
9,111,43
10,33,90
11,145,185
12,125,150
13,89,171
14,58,171
15,66,188
16,166,192
17,168,189
18,166,180
19,152,124
20,162,152
21,131,169
22,95,158
23,93,167
24,64,181
25,142,166
26,62,139
27,57,160
28,124,73
29,131,84
30,10,29
31,42,35
32,74,125
33,113,165
34,92,184
35,110,174
36,118,137
37,147,155
38,20,74
39,74,71
40,100,120
41,156,164
42,197,128
43,135,139
44,88,156
45,42,63
46,31,76
47,30,118
48,111,174
49,88,144
50,62,129
51,26,123
52,35,59
53,106,91
54,55,179
55,78,158
56,69,192
57,73,112
58,51,105
59,59,77
60,15,145
61,76,103
62,65,60
63,149,68
64,76,49
65,103,66
66,49,92
67,145,107
68,138,94
69,10,182
70,137,173
71,135,175
72,160,90
73,131,50
74,12,12
75,22,11
76,111,6
77,87,10
78,40,6
79,125,30
80,74,51
81,153,57
82,147,79
83,96,55
84,174,27
85,189,33
86,104,54
87,71,49
88,89,44
89,162,75
90,116,95
91,131,104
