,city_from,city_to
0,56,155
1,136,173
2,62,164
3,123,168
4,128,88
5,18,18
6,19,88
7,51,19
8,193,8
9,93,54
10,156,91
11,35,132
12,131,97
13,144,59
14,96,153
15,87,193
16,168,185
17,175,135
18,189,103
19,176,18
20,167,54
21,40,149
22,92,131
23,65,68
24,18,134
25,19,77
26,2,58
27,9,44
28,14,91
29,152,91
30,67,30
31,179,117
32,113,89
33,56,156
34,166,74
35,89,34
36,48,52
37,64,47
38,3,127
39,68,66
40,191,84
41,180,103
42,20,120
43,44,143
44,144,127
45,73,186
46,70,51
47,64,122
48,3,125
49,15,110
50,184,178
51,195,114
52,128,54
53,80,32
54,153,129
55,187,161
56,180,137
57,62,155
58,4,135
59,111,150
60,173,30
61,159,22
62,95,108
63,94,112
64,6,142
65,165,132
66,95,29
67,78,79
68,187,109
69,192,101
70,143,190
71,168,132
72,63,42
73,90,62
74,143,146
75,92,48
76,6,44
77,85,8
78,41,47
79,154,164
80,196,177
81,102,146
82,122,107
83,84,57
84,135,118
85,40,54
86,91,89
87,144,170
88,27,34
89,59,1
90,121,109
91,143,122
92,21,81
93,68,192
94,172,51
95,139,34
96,47,57
97,197,53
98,111,0
99,11,62
100,50,109
101,186,70
102,179,40
103,64,94
104,198,130
105,108,150
106,67,152
107,63,107
108,86,67
109,50,65
110,19,177
111,18,188
112,11,113
113,73,194
114,119,121
115,17,76
116,116,105
117,77,135
118,36,37
119,8,41
120,93,20
121,25,114
122,127,92
123,136,20
124,83,95
125,88,153
126,103,18
127,112,84
128,39,162
129,32,178
130,162,4
131,115,15
132,54,109
133,52,138
134,161,46
135,166,114
136,155,32
137,120,89
138,137,104
139,32,36
140,70,8
141,111,14
142,79,87
143,1,133
144,159,13
145,23,18
146,107,98
147,87,109
148,27,55
149,62,112
150,139,40
151,146,25
152,196,5
153,2,114
154,150,127
155,146,168
156,54,60
157,141,125
158,125,121
159,75,138
160,26,183
161,38,178
162,144,29
163,186,72
164,137,131
165,104,61
166,88,194
167,11,29
168,154,58
169,63,90
170,113,93
171,1,46
172,84,133
173,191,88
174,181,171
175,128,152
176,186,162
177,19,194
178,168,175
179,159,10
180,155,13
181,131,90
182,146,191
183,170,83
184,73,46
185,10,102
186,122,149
187,129,105
188,66,194
189,8,147
190,42,69
191,51,194
192,57,95
193,122,133
194,109,53
195,77,75
196,36,164
197,38,183
198,3,190
199,76,186
200,132,73
201,70,187
202,90,40
203,157,68
204,148,23
205,70,82
206,64,163
207,16,125
208,195,77
209,82,132
210,45,107
211,79,117
212,1,146
213,127,29
214,190,135
215,139,192
216,137,190
217,30,0
218,12,67
219,14,178
220,26,8
221,57,44
222,48,130
223,91,141
224,139,36
225,98,37
226,31,47
227,90,26
228,156,2
229,135,37
230,103,72
231,52,21
232,139,120
233,31,96
234,148,88
235,52,26
236,64,186
237,37,85
238,33,171
239,110,64
240,122,196
241,37,54
242,152,129
243,18,84
244,99,60
245,87,116
246,94,66
247,62,38
248,73,5
249,118,95
250,3,155
251,6,150
252,37,179
253,136,114
254,145,155
255,196,190
256,138,49
257,62,149
258,72,64
259,191,145
260,163,110
261,176,63
262,142,148
263,169,47
264,183,134
265,44,155
266,17,67
267,51,101
268,95,39
269,46,49
270,186,30
271,23,15
272,110,12
273,93,5
274,151,37
275,48,192
276,118,173
277,120,29
278,107,18
279,2,63
280,2,37
281,81,119
282,144,118
283,157,180
284,119,183
285,46,123
286,99,79
287,86,34
288,47,4
289,106,24
290,83,86
291,120,53
292,116,44
293,84,35
294,115,110
295,193,45
296,119,199
297,131,168
298,194,72
299,110,4
300,142,81
301,191,30
302,135,24
303,15,70
304,26,102
305,10,49
306,113,160
307,118,105
308,149,141
309,158,33
310,158,127
311,162,164
312,172,20
313,187,10
314,33,19
315,27,20
316,72,161
317,83,132
318,5,2
319,21,21
320,2,14
321,66,43
322,176,79
323,158,19
324,172,82
325,55,88
326,39,197
327,79,68
328,3,99
329,34,71
330,18,175
331,133,62
332,140,100
333,4,81
334,99,195
335,39,165
336,72,178
337,7,72
338,28,86
339,134,35
340,58,36
341,73,27
342,3,45
343,97,157
344,82,118
345,111,185
346,105,108
347,131,47
348,182,30
349,69,52
350,45,160
351,190,43
352,129,105
353,63,178
354,36,96
355,68,129
356,97,77
357,64,90
358,62,134
359,108,133
360,163,71
361,170,164
362,199,102
363,84,138
364,198,194
365,192,154
366,192,2
367,168,151
368,152,173
369,43,2
370,99,7
371,77,13
372,146,84
373,186,195
374,36,120
375,66,139
376,15,4
377,187,25
378,175,161
379,168,173
380,182,188
381,186,119
382,65,8
383,55,189
384,187,106
385,58,51
386,126,89
387,24,115
388,110,166
389,52,80
390,115,183
391,60,93
392,130,169
393,135,54
394,104,99
395,86,50
396,114,47
397,100,57
398,97,105
399,142,65
400,67,136
401,1,113
402,17,173
403,105,36
404,145,39
405,65,36
406,147,185
407,174,8
408,74,62
409,13,76
410,137,80
411,12,115
412,47,42
413,96,59
414,171,181
415,57,143
416,82,129
417,12,194
418,55,26
419,56,94
420,5,195
421,29,53
422,97,133
423,54,190
424,8,120
425,93,158
426,130,100
427,194,148
428,179,160
429,19,132
430,8,31
431,121,129
432,13,151
433,28,91
434,36,73
435,10,129
436,63,69
437,29,39
438,26,40
439,153,133
440,32,105
441,12,117
442,159,130
443,169,70
444,38,191
445,81,17
446,169,130
447,140,174
448,109,119
449,6,139
450,166,66
451,128,55
452,100,13
453,181,167
454,165,97
455,113,164
456,110,3
457,194,104
458,163,89
459,81,93
460,137,11
461,187,64
462,142,98
463,0,119
464,41,95
465,13,74
466,184,156
467,107,196
468,30,132
469,82,50
470,139,104
471,36,127
472,169,177
473,163,116
474,116,123
475,137,133
476,113,187
477,152,175
478,196,151
479,184,185
480,162,135
481,132,39
482,165,44
483,68,189
484,85,103
485,133,96
486,140,154
487,161,4
488,7,5
489,70,113
490,25,131
491,107,190
492,172,153
493,191,194
494,165,198
495,79,129
496,92,199
497,161,161
498,13,131
499,177,118
