,city_from,city_to
0,93,193
1,4,162
2,53,67
3,74,160
4,51,192
5,152,186
6,191,128
7,124,35
8,116,83
9,174,0
10,23,6
11,13,29
12,98,40
13,5,19
14,5,13
15,155,44
16,37,122
17,39,126
18,133,44
19,178,73
20,100,60
21,151,117
22,29,18
23,190,98
24,156,46
25,112,185
26,129,163
27,197,92
28,194,86
29,152,102
30,199,84
31,194,105
32,160,30
33,193,156
34,73,25
35,199,185
36,33,191
37,58,41
38,79,52
39,169,117
40,123,124
41,112,134
42,152,173
43,9,84
44,67,123
45,99,34
46,106,45
47,198,35
48,196,52
49,192,138
50,47,168
51,15,151
52,183,155
53,156,114
54,73,12
55,82,149
56,185,85
57,70,26
58,121,40
59,15,139
60,86,167
61,108,148
62,109,131
63,180,185
64,78,45
65,119,32
66,43,120
67,66,68
68,109,197
69,56,199
70,60,159
71,125,152
72,14,152
73,44,158
74,116,4
75,148,126
76,183,56
77,142,80
78,140,33
79,81,54
80,152,123
81,7,1
82,82,23
83,109,4
84,154,133
85,36,109
86,72,64
87,46,162
88,142,100
89,16,138
90,90,111
91,64,163
92,126,137
93,120,102
94,9,14
95,45,128
96,79,123
97,139,39
98,189,121
99,99,30
