,city_from,city_to
0,37,37
1,159,79
2,122,75
3,65,13
4,45,147
5,80,141
6,54,145
7,183,35
8,159,119
9,4,192
10,110,32
11,149,125
12,147,107
13,155,15
14,188,71
15,189,59
16,119,16
17,70,151
18,199,136
19,6,77
20,20,22
21,165,59
22,39,55
23,63,65
24,11,91
25,126,96
26,42,171
27,99,76
28,48,32
29,32,163
30,134,22
31,147,38
32,109,24
33,39,64
34,24,77
35,127,0
36,156,190
37,168,125
38,87,157
39,199,87
40,97,11
41,110,118
42,3,195
43,11,185
44,163,193
45,56,39
46,122,149
47,12,145
48,0,132
49,9,115
50,18,192
51,103,98
52,110,175
53,22,99
54,173,24
55,167,197
56,139,84
57,44,102
58,149,2
59,121,155
60,4,159
61,21,50
62,167,18
63,94,46
64,129,37
65,186,82
66,116,65
67,159,119
68,117,69
69,88,12
70,102,27
71,141,153
72,133,68
73,61,116
74,56,73
75,95,46
76,93,190
77,144,192
78,136,116
79,156,157
80,153,22
81,72,190
82,60,106
83,199,64
84,125,141
85,190,2
86,195,93
87,36,84
88,187,75
89,35,156
90,138,186
91,43,120
92,109,83
93,199,40
94,176,191
95,177,188
96,61,115
97,44,28
98,89,7
99,134,9
100,77,68
101,23,39
102,171,196
103,84,183
104,86,113
105,165,22
106,156,145
107,169,68
108,27,143
109,164,18
110,50,26
111,139,82
112,16,86
113,123,18
114,9,78
115,67,155
116,18,53
117,42,46
118,11,120
119,129,76
120,47,126
121,143,62
122,173,162
123,194,159
124,156,141
125,159,176
126,196,50
127,168,154
128,179,147
129,181,109
130,94,131
131,62,55
132,10,60
133,118,4
134,18,133
135,107,1
136,135,36
137,115,11
138,195,8
139,44,100
140,83,45
141,59,9
142,1,48
143,92,135
144,48,157
145,142,178
146,132,127
147,188,128
148,147,166
149,129,98
150,37,65
151,2,111
152,128,168
153,117,169
154,169,23
155,90,182
156,28,101
157,15,168
158,187,38
159,86,6
160,24,43
161,16,40
162,198,127
163,50,8
164,155,141
165,15,55
166,67,70
167,149,103
168,182,144
169,189,7
170,138,26
171,38,145
172,190,133
173,0,176
174,11,91
175,23,165
176,189,121
177,179,63
178,170,139
179,47,79
180,148,20
181,108,11
182,197,126
183,75,65
184,111,96
185,192,50
186,195,138
187,70,195
188,44,192
189,191,77
190,115,8
191,162,12
192,19,21
193,57,41
194,40,16
195,56,65
196,23,70
197,26,44
198,35,49
199,145,105
200,26,173
201,98,61
202,37,180
203,99,80
204,11,124
205,190,98
206,113,163
207,145,80
208,54,173
209,19,133
210,155,62
211,168,193
212,145,106
213,79,57
214,44,63
215,122,37
216,137,8
217,157,14
218,74,122
219,132,118
220,34,116
221,35,134
222,31,27
223,143,18
224,96,6
225,61,191
226,95,24
227,19,122
228,60,99
229,86,10
230,118,19
231,145,132
232,176,197
233,193,13
234,185,66
235,176,140
236,123,7
237,44,18
238,159,109
239,81,104
240,130,86
241,73,39
242,81,47
243,159,88
244,41,49
245,26,53
246,59,15
247,154,21
248,118,95
249,31,28
250,139,127
251,82,83
252,39,87
253,144,186
254,83,34
255,94,109
256,135,129
257,84,117
258,87,168
259,120,79
260,157,169
261,43,131
262,40,166
263,150,0
264,18,174
265,23,10
266,131,188
267,95,141
268,190,142
269,38,86
270,12,19
271,180,43
272,118,184
273,117,45
274,153,70
275,155,19
276,149,192
277,114,135
278,128,142
279,159,123
280,43,65
281,102,179
282,87,117
283,104,178
284,6,188
285,21,111
286,137,26
287,192,97
288,54,94
289,158,150
290,88,118
291,54,57
292,126,170
293,18,187
294,71,41
295,80,17
296,21,52
297,183,160
298,102,193
299,70,65
300,139,85
301,11,34
302,131,108
303,116,141
304,93,82
305,156,47
306,172,126
307,84,13
308,52,75
309,56,177
310,119,97
311,66,104
312,61,139
313,27,111
314,56,0
315,47,134
316,136,14
317,141,119
318,106,60
319,120,138
320,140,67
321,56,128
322,29,171
323,0,74
324,32,14
325,30,14
326,6,101
327,130,18
328,43,56
329,151,100
330,52,39
331,132,40
332,144,111
333,36,77
334,7,85
335,121,155
336,154,53
337,29,47
338,57,77
339,164,102
340,187,2
341,20,49
342,170,73
343,77,50
344,108,136
345,94,149
346,129,63
347,92,179
348,91,76
349,186,167
350,97,94
351,156,42
352,126,61
353,193,26
354,27,93
355,186,70
356,132,106
357,98,123
358,167,60
359,128,10
360,89,154
361,179,146
362,77,87
363,9,90
364,65,191
365,48,183
366,73,13
367,158,188
368,57,177
369,189,60
370,99,189
371,107,126
372,172,187
373,171,117
374,118,175
375,76,193
376,165,141
377,56,98
378,6,184
379,139,145
380,157,58
381,12,185
382,90,194
383,183,141
384,156,76
385,152,129
386,71,20
387,174,86
388,165,159
389,167,64
390,199,138
391,196,2
392,32,181
393,169,43
394,32,65
395,50,154
396,90,149
397,195,96
398,58,95
399,16,73
400,106,18
401,90,164
402,111,38
403,46,139
404,41,111
405,165,133
406,158,187
407,133,52
408,114,4
409,103,9
410,196,13
411,198,101
412,182,130
413,194,39
414,178,75
415,176,45
416,132,7
417,100,123
418,85,93
419,131,79
420,79,74
421,111,68
422,120,96
423,23,142
424,15,123
425,162,155
426,39,95
427,171,27
428,57,32
429,101,5
430,166,88
431,18,119
432,12,134
433,35,145
434,188,126
435,54,196
436,11,146
437,75,128
438,128,84
439,196,109
440,133,125
441,161,81
442,109,154
443,59,167
444,167,92
445,28,19
446,191,2
447,97,196
448,112,137
449,46,36
450,62,178
451,51,102
452,5,108
453,93,99
454,23,95
455,29,85
456,15,25
457,66,23
458,157,192
459,66,184
460,134,158
461,181,115
462,173,72
463,190,119
464,124,181
465,140,37
466,169,133
467,42,136
468,96,120
469,127,148
470,106,153
471,25,21
472,4,175
473,6,159
474,53,94
475,132,54
476,146,139
477,60,126
478,103,14
479,29,21
480,49,47
481,25,9
482,46,182
483,82,167
484,55,129
485,49,51
486,30,69
487,180,99
488,6,171
489,81,175
490,60,5
491,83,50
492,137,199
493,96,126
494,108,81
495,153,30
496,133,142
497,163,142
498,76,62
499,23,125
500,104,144
501,15,118
502,98,16
503,41,42
504,46,30
505,133,32
506,168,118
507,188,51
508,0,88
509,67,52
510,177,121
511,160,171
512,41,166
513,170,73
514,83,186
515,163,126
516,16,133
517,132,113
518,7,137
519,54,181
520,119,142
521,9,14
522,48,13
523,133,191
524,155,34
525,140,83
526,173,64
527,31,154
528,70,69
529,128,129
530,92,126
531,0,86
532,29,141
533,50,119
534,69,111
535,192,85
536,68,75
537,144,46
538,32,198
539,63,183
540,116,165
541,38,82
542,178,138
543,27,23
544,59,65
545,6,59
546,187,2
547,125,43
548,86,138
549,166,11
550,145,131
551,17,198
552,187,38
553,126,48
554,61,113
555,94,103
556,30,141
557,80,137
558,37,117
559,81,196
560,18,71
561,77,194
562,158,132
563,162,110
564,110,40
565,107,40
566,189,19
567,26,94
568,71,87
569,19,126
570,51,16
571,187,96
572,181,73
573,150,166
574,91,165
575,83,172
576,148,89
577,132,178
578,178,34
579,49,53
580,131,167
