,city_from,city_to
0,32,1
1,108,37
2,127,53
3,141,15
4,158,132
5,125,92
6,44,30
7,176,81
8,189,199
9,76,19
10,66,40
11,14,33
12,16,69
13,103,48
14,96,6
15,35,57
16,119,31
17,154,100
18,116,72
19,166,151
20,123,183
21,146,156
22,68,193
23,28,68
24,3,144
25,35,162
26,53,188
27,8,198
28,2,192
29,144,183
30,133,38
31,4,125
32,76,87
33,0,40
34,108,97
35,112,178
36,11,80
37,20,65
38,1,4
39,17,93
40,174,186
41,143,148
42,167,165
43,165,149
44,140,62
45,150,131
46,32,33
47,93,4
48,60,67
49,61,114
50,41,47
51,28,23
52,126,169
53,131,169
54,143,147
55,80,184
56,137,150
57,83,88
58,191,121
59,72,155
60,52,160
61,74,160
62,87,71
63,121,84
64,99,58
65,13,67
66,69,77
67,88,67
68,73,52
69,123,77
70,76,132
71,37,113
72,41,144
73,20,182
74,30,170
75,136,116
76,135,121
77,145,174
78,49,39
79,164,112
80,143,29
81,35,118
82,55,68
83,198,72
84,161,59
85,173,141
86,118,141
87,101,36
88,58,129
89,25,117
90,126,191
91,149,64
92,43,33
93,104,75
94,142,141
95,191,145
96,82,61
97,187,170
98,111,98
99,35,134
