,city_from,city_to
0,84,92
1,41,47
2,100,54
3,77,118
4,42,156
5,68,191
6,94,71
7,49,98
8,94,187
9,83,174
10,115,190
11,75,136
12,110,86
13,111,65
14,171,81
15,86,33
16,136,10
17,75,121
18,84,114
19,86,119
20,95,85
21,170,88
22,195,198
23,159,169
24,199,132
25,175,184
26,90,176
27,156,153
28,194,138
29,76,166
30,123,196
31,77,194
32,88,67
33,112,53
34,38,34
35,20,69
36,59,58
37,126,88
38,123,21
39,31,62
40,9,58
41,33,63
42,107,170
43,28,80
44,78,96
45,154,31
46,165,39
47,42,51
48,89,9
49,47,49
50,33,33
51,82,139
52,40,174
53,16,128
54,1,132
55,18,4
56,35,10
57,11,144
58,183,113
59,30,18
60,26,15
61,75,166
62,104,159
63,47,129
64,22,188
65,3,171
66,13,41
67,1,58
68,86,57
69,162,44
70,86,20
71,98,176
72,50,173
73,52,161
74,169,123
75,109,67
76,29,38
77,38,122
78,149,5
79,149,28
80,164,6
81,194,28
82,181,22
83,171,78
84,87,136
85,110,157
86,67,189
87,114,120
88,169,161
89,101,115
90,73,160
91,154,194
92,171,194
93,192,179
94,182,167
95,152,166
96,170,158
97,63,8
98,63,65
99,180,143
