,city_from,city_to
0,186,141
1,193,23
2,163,38
3,109,118
4,104,145
5,70,121
6,78,48
7,79,74
8,79,77
9,16,190
10,59,178
11,132,182
12,70,199
13,157,177
14,141,47
15,81,33
16,141,11
17,97,146
18,121,194
19,188,193
20,180,147
21,189,120
22,101,71
23,132,72
24,177,0
25,108,101
26,43,97
27,15,74
28,166,145
29,82,148
30,73,128
31,138,36
32,135,59
33,169,17
34,152,25
35,173,57
36,11,70
37,64,90
38,57,67
39,126,71
40,97,135
41,142,156
42,104,119
43,128,115
44,67,127
45,46,131
46,151,104
47,53,74
48,70,69
49,77,59
50,0,45
51,4,110
52,45,94
53,3,8
54,37,64
55,57,111
56,43,110
57,26,81
58,175,23
59,175,19
60,76,0
61,60,61
62,91,63
63,56,47
64,125,62
65,127,106
66,129,180
67,97,42
68,112,16
69,10,13
70,108,168
71,113,182
72,65,173
73,50,185
74,18,54
75,5,153
76,43,5
77,66,45
78,119,26
79,126,35
80,172,164
81,182,131
82,160,163
