,city_from,city_to
0,195,46
1,102,170
2,8,74
3,113,20
4,172,21
5,139,75
6,13,124
7,144,101
8,193,3
9,164,68
10,187,17
11,28,4
12,53,39
13,134,161
14,173,163
15,121,154
16,159,47
17,69,165
18,85,65
19,8,81
20,1,150
21,166,157
22,142,0
23,32,171
24,39,6
25,159,53
26,39,167
27,144,138
28,105,99
29,98,173
30,188,97
31,195,39
32,26,179
33,137,76
34,60,198
35,10,32
36,115,71
37,4,160
38,124,85
39,56,174
40,6,30
41,168,158
42,120,52
43,17,85
44,66,27
45,112,16
46,172,16
47,195,51
48,95,181
49,137,120
50,149,38
51,53,141
52,71,100
53,172,175
54,53,90
55,4,192
56,81,182
57,21,194
58,25,57
59,118,34
60,110,46
61,19,59
62,25,63
63,168,151
64,122,8
65,197,176
66,89,101
67,82,106
68,121,171
69,71,168
70,77,10
71,109,69
72,10,32
73,199,38
74,196,133
75,157,113
76,99,153
77,13,106
78,61,12
79,126,112
80,35,39
81,42,51
82,74,2
83,79,30
84,160,130
85,40,135
86,112,82
87,94,162
88,49,153
89,83,28
90,124,49
91,69,179
92,169,48
93,42,37
94,185,199
95,173,165
96,119,161
97,160,131
98,199,17
99,139,199
100,26,135
101,114,81
102,161,155
103,139,55
104,146,158
105,162,138
106,158,125
107,69,159
108,143,8
109,144,4
110,132,147
111,177,32
112,101,199
113,23,169
114,121,181
115,193,97
116,144,150
117,5,112
118,52,116
119,54,146
120,146,100
121,160,76
122,138,57
123,74,96
124,67,25
125,112,156
126,121,117
127,121,4
128,127,56
129,119,43
130,102,30
131,52,66
132,51,78
133,103,41
134,159,162
135,191,12
136,174,66
137,123,106
138,30,34
139,43,48
140,6,188
141,191,35
142,192,38
143,38,69
144,46,5
145,19,152
146,3,30
147,191,178
148,177,87
149,163,192
150,42,198
151,128,188
152,146,29
153,60,199
154,83,114
155,106,182
156,70,191
157,140,94
158,19,39
159,76,58
160,86,30
161,27,33
162,189,90
163,141,30
164,73,91
165,15,193
166,89,180
167,97,167
168,167,166
169,193,182
170,196,177
171,99,162
172,4,13
173,26,35
