,city_from,city_to
0,102,45
1,43,120
2,7,75
3,3,79
4,186,198
5,185,128
6,187,136
7,166,157
8,85,186
9,65,155
10,58,88
11,10,155
12,9,151
13,42,196
14,27,74
15,96,33
16,97,30
17,107,67
18,26,16
19,153,144
20,172,198
21,182,193
22,190,152
23,21,34
24,76,88
25,70,95
26,5,84
27,8,102
28,15,159
29,14,16
30,26,156
31,82,160
32,104,156
33,131,167
34,136,124
35,128,62
36,187,103
37,85,59
38,176,42
39,120,15
40,134,87
41,59,151
42,45,192
43,185,87
44,42,176
45,112,166
46,33,117
47,38,37
48,46,55
49,38,17
50,62,0
51,31,24
52,84,1
53,133,74
54,125,83
55,97,107
56,33,192
57,2,144
58,21,168
59,18,158
60,181,16
61,179,6
62,161,166
63,60,178
64,72,68
65,151,176
66,191,122
67,131,22
68,35,118
69,38,143
70,130,118
71,115,149
72,122,49
73,45,111
74,64,156
75,141,116
76,103,123
77,120,86
78,199,19
79,163,20
80,141,19
81,188,30
82,48,59
83,58,63
84,71,74
85,101,118
86,39,144
87,23,179
