,city_from,city_to
0,62,110
1,97,125
2,110,79
3,118,96
4,138,107
5,175,123
6,196,159
7,195,191
8,137,144
9,153,168
10,129,82
11,109,71
12,68,118
13,84,186
14,25,180
15,16,163
16,20,147
17,41,102
18,155,55
19,147,32
20,153,3
21,140,21
22,120,73
23,90,36
24,25,43
25,92,22
26,123,15
27,138,10
28,170,1
29,94,25
30,60,138
31,111,197
32,139,184
33,76,183
34,91,178
35,61,115
36,23,65
37,84,47
38,139,21
39,145,8
40,186,92
41,194,116
42,182,116
43,68,168
44,119,197
45,85,155
46,65,118
47,104,38
48,91,107
49,18,174
50,3,189
51,83,139
52,131,126
