,city_from,city_to
0,121,179
1,156,168
2,186,11
3,83,25
4,168,168
5,53,53
6,42,80
7,69,49
8,30,5
9,33,52
10,107,11
11,53,63
12,149,24
13,103,100
14,135,122
15,155,115
16,95,103
17,183,56
18,140,63
19,195,16
20,133,167
21,146,123
22,182,84
23,6,60
24,87,74
25,24,34
26,142,150
27,177,122
28,40,126
29,103,30
30,55,156
31,144,32
32,34,68
33,3,93
34,20,80
35,55,34
36,146,126
37,192,23
38,120,149
39,99,93
40,81,177
41,39,134
42,23,73
43,129,149
44,197,133
45,106,67
46,46,119
47,80,174
48,47,87
49,102,117
50,87,163
51,41,171
52,80,146
53,98,57
54,92,37
55,89,86
56,172,132
57,128,19
58,139,170
59,88,153
60,139,90
61,165,62
62,148,141
63,187,162
64,116,175
65,99,185
66,31,55
67,162,126
68,116,177
69,33,32
70,121,111
71,156,150
72,172,39
73,146,49
74,79,197
75,57,176
76,16,162
77,55,169
78,134,34
79,156,24
80,128,1
81,81,40
82,163,108
83,14,140
84,59,5
85,79,17
86,72,67
87,199,132
88,81,131
89,3,156
90,110,181
91,73,22
92,16,152
93,180,152
94,175,95
95,149,38
96,86,21
97,44,89
98,20,70
99,198,9
100,173,47
101,80,182
102,98,158
103,135,62
104,77,64
105,73,22
106,61,95
107,4,56
108,0,48
109,54,3
110,60,10
111,58,128
112,166,193
113,80,127
114,125,106
115,178,71
116,155,199
117,135,59
118,168,65
119,152,17
120,84,108
121,161,22
122,171,63
123,141,60
124,70,67
125,37,198
126,43,179
127,24,166
128,175,101
129,138,173
130,76,173
131,182,73
132,143,47
133,2,154
134,170,185
135,139,182
136,118,168
137,189,188
138,150,160
139,90,30
140,84,31
141,116,193
142,184,55
143,15,10
144,27,89
145,11,88
146,115,39
147,190,10
148,42,143
149,4,116
150,78,88
151,86,164
152,82,153
153,127,197
154,101,80
155,181,140
156,141,125
157,57,123
158,2,25
159,29,74
160,50,67
161,8,84
162,36,125
163,28,182
164,87,155
165,75,125
166,132,46
167,77,186
168,178,163
169,119,172
170,97,63
171,79,123
172,55,110
173,118,175
174,149,144
175,89,145
176,83,154
177,196,128
178,171,117
179,127,149
180,7,33
181,22,15
182,80,121
183,54,159
184,3,186
185,17,42
186,16,131
187,197,135
188,146,114
189,45,168
190,69,43
191,118,119
192,169,138
193,116,83
194,32,2
195,4,88
196,178,168
197,184,168
198,171,119
199,168,89
200,164,93
201,45,96
202,119,187
203,108,144
204,195,62
205,177,55
206,193,137
207,78,25
208,52,43
209,3,77
210,92,150
211,24,186
212,0,188
213,75,112
214,50,33
215,95,158
216,35,149
217,173,187
218,159,50
219,190,130
220,39,118
221,162,139
222,106,166
223,98,139
224,144,118
225,180,31
226,113,27
227,170,87
228,85,38
229,15,1
230,170,156
231,25,174
232,7,61
233,32,185
234,149,115
235,5,168
236,36,126
237,71,121
238,116,134
239,70,185
240,115,61
241,175,108
242,84,149
243,185,171
244,128,174
245,164,108
246,197,192
247,96,166
248,164,177
249,126,21
250,169,63
251,80,74
252,159,153
253,83,77
254,28,86
255,19,141
256,28,89
257,149,92
258,184,89
259,113,105
260,68,156
261,7,151
262,10,119
263,30,41
264,98,22
265,12,14
266,167,178
267,20,25
268,171,34
269,122,51
270,125,41
271,170,145
272,91,92
273,90,80
274,161,7
275,152,129
276,88,123
277,98,4
278,105,11
279,109,53
280,76,73
281,8,138
282,16,82
283,102,194
284,153,101
285,146,189
286,82,199
287,74,63
288,191,117
289,198,117
290,160,128
291,150,165
292,199,0
293,90,114
294,145,78
295,167,37
296,157,66
297,55,77
298,14,68
299,148,61
300,111,194
301,194,127
302,21,102
303,154,36
304,109,176
305,35,40
306,111,33
307,178,0
308,172,117
309,12,132
310,137,64
311,73,97
312,78,32
313,1,140
314,5,121
315,13,180
316,36,88
317,18,32
318,137,175
319,92,88
320,167,81
321,91,169
322,179,187
323,49,121
324,158,111
325,100,77
326,113,13
327,26,102
328,8,81
329,188,45
330,59,172
331,40,2
332,189,177
333,149,196
334,105,126
335,188,87
336,180,27
337,111,66
338,138,134
339,190,85
340,27,163
341,167,80
342,14,27
343,144,57
344,130,155
345,68,97
346,196,185
347,175,175
348,97,51
349,88,113
350,32,24
351,33,60
352,165,51
353,152,178
354,110,67
355,143,65
356,123,199
357,93,98
358,123,34
359,122,70
360,76,37
361,134,22
362,76,188
363,173,181
364,130,164
365,105,132
366,12,169
367,151,156
368,52,111
369,156,34
370,70,84
371,8,0
372,52,41
373,39,113
374,23,1
375,196,11
376,28,86
377,7,143
378,23,154
379,49,10
380,150,100
381,73,90
382,111,162
383,122,119
384,133,36
385,104,131
386,191,47
387,112,120
388,133,94
389,90,65
390,21,60
391,11,14
392,171,112
393,38,82
394,55,98
395,148,51
396,170,6
397,26,163
398,109,169
399,146,42
400,168,93
401,9,71
402,33,53
403,80,34
404,180,118
405,188,160
406,199,60
407,137,25
408,177,49
409,127,183
410,87,166
411,132,161
412,100,139
413,50,158
414,47,55
415,180,156
416,100,192
417,33,124
418,11,168
419,108,84
420,75,150
421,139,181
422,45,197
423,73,72
424,155,13
425,84,114
426,69,6
427,183,61
428,191,68
429,37,11
430,0,50
431,88,124
432,37,88
433,174,71
434,195,7
435,114,66
436,33,192
437,41,167
438,19,68
439,117,26
440,141,77
441,67,86
442,176,32
443,58,56
444,134,70
445,175,184
446,95,49
447,37,72
448,34,155
449,80,29
450,154,84
451,194,154
452,23,11
453,44,2
454,164,192
455,168,15
456,18,2
457,77,16
458,144,14
459,10,40
460,45,12
461,4,61
462,161,135
463,153,171
464,7,118
465,193,110
466,163,87
467,16,134
468,13,149
469,5,14
470,172,190
471,87,198
472,101,171
473,82,180
474,154,118
475,184,182
476,95,187
477,194,193
478,197,107
479,45,144
480,113,3
481,132,49
482,123,46
483,99,178
484,167,39
485,69,111
486,127,44
487,111,10
488,188,10
489,77,15
490,24,79
491,3,149
492,100,135
493,80,55
494,50,45
495,20,58
496,37,17
497,77,8
498,7,169
499,16,134
