,city_from,city_to
0,86,20
1,55,32
2,154,62
3,121,41
4,51,20
5,69,44
6,115,33
7,137,45
8,119,68
9,103,18
10,127,64
11,170,14
12,122,73
13,157,96
14,143,110
15,76,165
16,105,167
17,95,178
18,87,101
19,69,120
20,68,132
21,138,134
22,122,156
23,174,134
24,97,170
25,117,136
26,97,151
27,170,168
28,175,115
29,172,139
30,191,183
31,177,180
32,177,167
33,146,172
34,121,191
35,86,178
36,8,30
37,26,87
38,39,145
39,133,165
40,166,94
41,183,79
42,189,62
43,67,69
44,39,140
45,1,179
46,119,184
47,92,177
48,11,197
49,3,139
50,45,133
51,49,122
52,149,63
53,81,141
54,103,107
55,120,114
56,102,131
57,89,100
58,105,44
59,158,110
60,70,48
61,116,78
62,150,166
63,163,61
64,17,192
65,3,78
66,75,48
67,11,23
68,52,43
69,104,90
70,153,49
71,43,115
72,72,116
73,184,37
74,107,1
