,city_from,city_to
0,40,197
1,0,126
2,28,87
3,38,110
4,29,103
5,14,86
6,14,84
7,70,77
8,61,173
9,109,11
10,80,13
11,69,0
12,26,177
13,150,109
14,104,28
15,137,97
16,43,97
17,34,47
18,102,101
19,7,121
20,69,39
21,118,106
22,140,145
23,36,176
24,53,185
25,55,154
26,84,36
27,186,12
28,194,53
29,173,110
30,157,159
31,190,98
32,156,75
33,80,199
34,28,127
35,51,182
36,75,182
37,100,150
38,109,139
39,111,60
40,136,157
41,82,182
42,64,123
43,41,138
44,56,98
45,16,138
46,134,44
47,139,29
48,119,22
49,116,42
50,145,93
51,182,115
52,136,107
53,5,32
54,26,66
55,110,47
56,148,57
57,102,159
58,51,109
59,66,89
60,120,92
61,175,117
62,126,143
63,77,187
64,195,171
65,166,162
66,190,144
67,183,132
68,79,139
69,109,185
70,121,197
71,124,92
72,10,134
73,53,189
74,49,171
75,10,127
76,113,34
77,137,149
78,89,103
79,89,44
80,122,74
81,115,104
82,67,18
83,67,15
84,50,58
85,0,68
86,32,50
87,37,33
88,22,4
89,102,30
90,104,134
