,city_from,city_to
0,68,176
1,32,144
2,86,182
3,94,96
4,103,28
5,57,133
6,21,143
7,12,109
8,85,97
9,62,79
10,22,193
11,10,189
12,138,116
13,0,136
14,75,8
15,65,22
16,98,62
17,123,179
18,122,126
19,87,9
20,133,55
21,18,29
22,33,194
23,84,29
24,115,133
25,130,156
26,164,74
27,165,171
28,148,181
29,126,44
30,181,126
31,50,115
32,73,176
33,95,9
34,86,16
35,136,134
36,155,123
37,36,66
38,145,186
39,15,114
40,36,178
41,59,161
42,6,98
43,56,70
44,118,72
45,94,21
46,71,23
47,169,189
48,17,161
49,105,131
50,101,152
51,38,58
52,53,157
53,85,180
54,24,180
55,69,97
56,94,72
57,132,45
58,35,131
59,175,191
60,71,143
61,115,66
62,110,74
63,109,14
64,172,111
65,87,113
66,64,142
67,128,96
68,38,139
69,20,93
70,3,88
71,18,6
72,179,133
73,72,194
74,102,87
75,162,131
76,189,83
77,106,29
78,171,143
79,198,129
80,175,37
81,170,138
82,62,91
83,107,71
84,108,24
85,176,43
86,193,29
87,182,152
88,46,73
89,40,116
90,23,55
91,195,37
92,4,159
93,59,122
94,4,197
95,138,43
96,46,29
97,18,34
98,103,152
99,130,114
100,70,78
101,8,131
102,160,74
103,158,12
104,31,133
105,63,46
106,63,11
107,158,118
108,160,168
109,188,153
110,192,162
111,101,143
112,48,17
113,5,89
114,37,103
115,125,21
116,0,128
117,20,5
118,30,193
119,8,192
120,129,118
121,91,139
122,126,15
123,190,199
124,61,80
125,49,19
126,170,31
127,199,42
128,177,141
129,71,116
130,197,188
131,42,186
132,33,184
133,9,127
134,31,101
135,50,22
136,154,101
137,188,53
138,39,28
139,123,140
140,130,134
141,125,156
142,75,177
143,67,168
144,169,20
145,168,96
146,133,117
147,105,17
148,78,109
149,182,25
150,196,54
151,148,87
152,104,79
153,179,139
154,140,57
155,52,38
156,18,182
157,65,175
158,69,63
159,28,146
160,32,95
161,128,50
162,191,44
163,158,8
164,107,16
165,112,196
166,33,195
167,28,116
168,111,64
169,88,100
170,174,112
171,95,78
172,16,163
173,104,67
174,94,153
175,121,53
176,47,33
177,66,62
178,84,187
179,183,5
180,182,112
181,141,34
182,196,91
183,115,43
184,162,51
185,7,77
186,147,153
187,7,40
188,81,17
189,78,197
190,141,85
191,160,83
192,69,190
193,96,118
194,99,119
195,68,103
196,35,71
197,125,69
198,161,74
199,124,2
200,98,13
201,51,57
202,189,65
203,198,68
204,185,114
205,160,180
206,82,166
207,23,145
208,91,22
209,19,148
210,49,183
211,162,157
212,143,25
213,97,129
214,67,47
215,152,55
216,137,17
217,103,38
218,116,65
219,178,88
220,105,133
221,136,191
222,113,162
223,25,79
224,186,44
225,132,3
226,8,92
227,63,92
228,64,94
229,72,110
230,88,157
231,113,126
232,135,102
233,26,193
234,23,116
235,98,147
236,136,117
237,178,152
238,66,175
239,113,140
240,156,90
241,132,58
242,164,8
243,15,29
244,10,175
245,17,178
246,125,72
247,155,82
248,33,9
249,156,55
250,76,89
251,153,63
252,169,81
253,105,8
254,141,35
255,134,19
256,110,24
257,107,29
258,177,40
259,199,71
260,185,10
261,196,117
262,138,32
263,199,9
264,118,92
265,171,25
266,172,90
267,154,48
268,92,14
269,153,148
270,163,11
271,88,149
272,18,23
273,15,137
274,187,49
275,67,153
276,30,167
277,27,195
278,162,74
279,131,20
280,116,6
281,50,102
282,12,130
283,154,84
284,67,137
285,4,137
286,68,99
287,11,100
288,74,82
289,96,53
290,172,78
291,18,58
292,99,89
293,102,50
294,6,103
295,72,145
296,14,136
297,143,158
298,115,89
299,174,133
300,162,75
301,52,29
302,134,35
303,122,171
304,109,127
305,63,120
306,121,117
307,12,181
308,90,186
309,60,149
310,98,107
311,170,43
312,82,53
313,188,21
314,195,55
315,101,34
316,109,40
317,143,180
318,74,57
319,125,28
320,95,153
321,193,89
322,141,113
323,135,97
324,169,26
325,95,101
326,66,102
327,125,46
328,150,168
329,158,104
330,30,122
331,45,68
332,79,118
333,101,10
334,37,51
335,20,3
336,51,22
337,150,58
338,119,109
339,120,72
340,87,62
341,46,104
342,116,50
343,134,192
344,171,55
345,86,57
346,130,106
347,55,173
348,164,4
349,126,30
350,165,7
351,90,163
352,78,50
353,80,26
354,31,88
355,12,149
356,121,125
357,90,125
358,142,27
359,151,176
360,105,124
361,22,182
362,97,49
363,11,49
364,8,123
365,67,10
366,29,9
367,80,143
368,190,190
369,91,176
370,168,83
371,111,85
372,34,162
373,35,155
374,153,173
375,60,152
376,53,153
377,180,54
378,136,15
379,162,66
380,189,96
381,86,177
382,121,190
383,82,130
384,59,19
385,134,189
386,130,164
387,176,183
388,146,44
389,110,101
390,51,172
391,55,55
392,158,177
393,171,93
394,89,41
395,115,18
396,169,24
397,188,54
398,72,117
399,142,132
400,162,173
401,54,92
402,30,176
403,56,107
404,19,62
405,2,12
