,city_from,city_to
0,105,134
1,77,162
2,132,131
3,108,157
4,14,114
5,2,104
6,193,139
7,197,162
8,164,64
9,169,76
10,142,59
11,36,131
12,27,188
13,36,126
14,4,161
15,64,160
16,74,130
17,117,133
18,65,63
19,40,64
20,28,86
21,28,37
22,173,11
23,157,62
24,102,8
25,160,9
26,187,26
27,196,20
28,142,10
29,117,22
30,92,40
31,124,23
32,154,22
33,10,137
34,83,98
35,127,133
36,14,99
37,10,187
38,173,85
39,117,147
40,106,121
41,61,80
42,95,64
43,26,34
44,124,174
45,77,11
46,96,24
47,159,63
48,140,178
49,93,197
50,100,132
51,101,149
52,124,122
53,142,99
54,127,120
55,101,129
56,14,138
57,95,127
58,172,145
59,168,147
60,180,143
61,66,159
62,71,77
63,108,165
64,22,138
65,30,140
66,89,192
67,5,197
68,163,43
69,117,63
70,156,36
71,3,26
72,2,12
73,123,196
74,137,187
75,114,139
76,138,188
77,82,97
78,191,40
79,95,17
80,145,165
81,128,172
82,24,97
83,36,170
84,10,147
85,52,141
86,23,146
87,34,185
88,25,184
89,78,184
90,1,191
91,33,7
92,64,12
93,157,27
94,172,71
95,161,90
96,70,151
97,48,127
98,79,169
