,city_from,city_to
0,64,80
1,86,146
2,43,66
3,0,100
4,127,14
5,86,185
6,87,176
7,23,169
8,31,196
9,50,150
10,2,167
11,49,174
12,79,181
13,70,193
14,117,192
15,12,152
16,95,58
17,76,95
18,115,77
19,103,94
20,45,55
21,5,134
22,69,100
23,22,42
24,5,51
25,6,51
26,189,92
27,198,38
28,199,50
29,179,8
30,170,16
31,129,46
32,44,90
33,53,71
34,4,21
35,51,42
36,36,53
37,37,68
38,23,82
39,33,127
40,115,39
41,134,10
42,142,0
43,113,130
44,193,196
45,35,167
46,15,63
47,29,191
48,23,166
49,109,182
50,60,192
51,17,125
52,26,80
53,133,194
54,135,154
55,180,100
56,185,151
57,172,136
58,89,166
59,163,155
60,157,161
61,152,184
62,116,165
63,119,82
64,107,48
65,88,131
66,107,176
67,52,177
68,197,24
69,82,77
70,28,47
71,128,134
72,125,101
73,142,1
74,113,67
75,148,51
76,197,138
77,160,11
78,63,9
79,57,5
80,103,58
81,119,92
82,148,178
83,128,14
84,78,64
85,48,16
86,27,75
87,128,34
88,142,56
89,142,63
90,84,92
91,61,164
