,city_from,city_to
0,93,148
1,132,58
2,81,143
3,34,26
4,143,182
5,193,176
6,163,147
7,158,11
8,147,59
9,74,132
10,145,87
11,61,117
12,29,180
13,91,176
14,171,97
15,28,50
16,41,95
17,177,135
18,91,194
19,190,38
20,152,58
21,180,123
22,64,171
23,120,21
24,84,17
25,186,24
26,197,93
27,187,92
28,192,101
29,139,192
30,197,153
31,114,158
32,84,125
33,91,79
34,89,196
35,47,153
36,58,136
37,112,68
38,66,66
39,160,158
40,41,132
41,151,121
42,121,84
43,29,69
44,60,4
45,148,8
46,182,22
47,187,43
48,189,58
49,71,196
50,177,124
51,152,34
52,175,80
53,127,199
54,149,197
55,198,197
56,20,118
57,57,163
58,58,113
59,75,171
60,106,77
61,51,185
62,42,120
63,168,126
64,197,62
65,184,196
66,172,144
67,183,5
68,179,107
69,151,86
70,134,181
71,65,193
72,5,115
73,71,33
74,153,8
75,176,87
76,133,168
77,110,93
78,73,24
79,130,66
80,181,157
81,101,15
82,175,166
83,92,172
84,70,145
85,52,149
86,77,102
87,163,22
88,161,140
89,55,82
90,64,73
91,20,34
92,50,1
93,123,94
94,197,64
95,74,174
96,149,81
97,99,62
98,164,48
99,180,140
