,city_from,city_to
0,131,2
1,120,10
2,52,36
3,65,22
4,81,23
5,102,20
6,145,11
7,119,7
8,67,44
9,37,22
10,85,38
11,20,129
12,33,191
13,183,162
14,173,150
15,186,185
16,25,35
17,12,53
18,21,68
19,5,59
20,97,71
21,90,26
22,173,30
23,176,40
24,153,56
25,159,72
26,4,140
27,145,194
28,156,132
29,149,169
30,178,112
31,169,152
32,158,166
33,138,94
34,78,35
35,107,55
36,145,106
37,155,112
38,180,174
39,80,155
40,111,184
41,191,84
42,152,104
43,141,91
44,93,125
45,89,73
46,62,190
47,40,96
48,43,119
49,49,84
50,32,157
51,27,197
52,9,155
53,2,185
54,7,119
55,4,63
