,city_from,city_to
0,90,63
1,72,20
2,100,51
3,175,14
4,185,0
5,187,37
6,152,68
7,159,56
8,10,181
9,39,187
10,131,153
11,111,181
12,129,144
13,185,106
14,178,127
15,168,117
16,162,24
17,109,62
18,117,60
19,86,44
20,197,10
21,143,39
22,72,59
23,1,91
24,62,38
25,50,20
26,55,72
27,71,165
28,179,67
29,174,10
30,154,3
31,177,55
32,36,98
33,26,111
34,35,140
35,185,30
36,91,99
37,91,93
38,136,168
39,141,115
40,29,88
41,9,97
42,188,13
43,23,189
44,82,193
45,185,169
46,113,131
47,56,2
48,112,24
49,21,56
50,41,77
51,15,86
52,123,28
53,197,96
54,189,54
55,125,165
56,185,185
57,49,131
58,32,97
59,0,145
60,9,169
61,64,194
62,165,175
63,166,154
64,184,132
65,154,113
66,167,121
67,118,194
68,70,183
69,144,183
70,97,116
71,150,128
72,32,149
73,98,100
74,30,94
75,18,29
76,108,39
77,5,47
78,36,117
79,60,116
80,32,15
81,61,9
82,25,49
83,76,60
84,77,108
85,66,107
86,115,182
87,155,159
88,192,130
89,174,78
90,94,174
91,20,171
92,130,163
93,173,140
94,154,124
95,86,148
96,185,169
97,156,151
98,104,131
99,38,93
