,Distance,Time
0,4357.573031847047,0.21524986531585455
1,4115.4651753132775,0.20947176776826382
2,4115.4651753132775,0.21286095306277275
3,4115.4651753132775,0.1940135844051838
4,3765.621157428972,0.20771039556711912
5,3765.621157428972,0.20303704496473074
6,3765.621157428972,0.18109662178903818
7,3677.6418696820697,0.2062059324234724
8,3765.621157428972,0.1789126330986619
9,3789.6607794068655,0.23302488029003143
10,3746.7107416178537,0.209966154769063
11,3687.504440542267,0.19731307122856379
12,3687.504440542267,0.1983258044347167
13,3594.5529372933756,0.1967645138502121
14,3609.7528054653712,0.207929790019989
15,3646.5368967568525,0.19999872148036957
16,3586.0186445116324,0.21126151643693447
17,3646.5368967568525,0.20964249689131975
18,3646.5368967568525,0.2038299860432744
19,3531.5650547773703,0.19007505849003792
20,3531.5650547773703,0.217158199287951
21,3474.46427435156,0.20266423653811216
22,3445.199056586126,0.223845224827528
23,3489.3102505473657,0.18377445731312037
24,3531.5650547773703,0.19773807562887669
25,3531.5650547773703,0.19721131306141615
26,3412.700652371246,0.19487091153860092
27,3301.175953973362,0.1934694265946746
28,3301.175953973362,0.19288747943937778
29,3301.175953973362,0.20796652976423502
30,3322.3613212845735,0.19691958744078875
31,3340.427960844426,0.20857317838817835
32,3289.411527945162,0.19634212646633387
33,3094.725990341026,0.19931043591350317
34,3094.725990341026,0.19100940134376287
35,3167.9435286667426,0.2027072962373495
36,3167.9435286667426,0.1957102557644248
37,3167.9435286667426,0.18804000318050385
38,3167.9435286667426,0.21483145840466022
39,3167.9435286667426,0.17932040244340897
40,3167.9435286667426,0.2246198831126094
41,3238.4620188374492,0.21464370097965002
42,3231.3767766286296,0.21030865609645844
43,3231.3767766286296,0.49479966703802347
44,3214.0793938083134,0.19919448252767324
45,3255.3569579502937,0.20354120712727308
46,3221.047437837352,0.17934077233076096
47,3221.047437837352,0.1895205257460475
48,3083.3670050608216,0.21446012426167727
49,3083.3670050608216,0.19914366491138935
50,3188.1738254575125,0.19984775129705667
51,3188.1738254575125,0.18926939740777016
52,3221.158843330528,0.18299245834350586
53,3221.158843330528,0.18632577452808619
54,3219.9052708338795,0.21322723757475615
55,3150.7705735509358,0.20808411575853825
56,3150.7705735509358,0.39610536489635706
57,3120.7350773150342,0.5748693635687232
58,3082.1010099601276,0.5314675373956561
59,3082.1010099601276,0.486787598580122
60,3044.801644541119,0.250897916033864
61,3033.514695084983,0.1940699676051736
62,2852.206199803462,0.19429695326834917
63,2852.206199803462,0.19727446045726538
64,2852.206199803462,0.21153569035232067
65,2852.206199803462,0.17478678096085787
66,2827.9498935892025,0.18468299973756075
67,2815.7992087895686,0.2013836456462741
68,2909.847253321218,0.1962850010022521
69,2862.3623284446207,0.1977257514372468
70,2862.3623284446207,0.20307214464992285
71,2907.7837020989514,0.22778628766536713
72,2907.7837020989514,0.20577743090689182
73,2932.452267680783,0.19439633935689926
74,2909.891073000052,0.1980391340330243
75,2909.891073000052,0.1813220288604498
76,2909.891073000052,0.21648607309907675
77,2909.891073000052,0.21380846574902534
78,2909.891073000052,0.20427412074059248
79,2768.738859842571,0.21441948227584362
80,2768.738859842571,0.44368310552090406
81,2996.9051211841725,0.4506769860163331
82,3035.8290232841828,0.2868521260097623
83,3035.8290232841828,0.18820427171885967
84,3026.408202420123,0.1921325959265232
85,3009.84672097477,0.2051056521013379
86,3009.84672097477,0.1738506918773055
87,2911.869824341986,0.20864965114742517
88,2682.103080314122,0.18120040744543076
89,2682.103080314122,0.21009141206741333
90,2682.103080314122,0.2093985676765442
91,2740.2520594218217,0.22122596949338913
92,2725.6719453639425,0.20389072690159082
93,2725.6719453639425,0.19431023113429546
94,2765.4964293617977,0.19612002559006214
95,2785.530050557502,0.18852964602410793
96,2780.359936880774,0.2002127766609192
97,2780.359936880774,0.19891974702477455
98,2771.5659130963995,0.20687153562903404
99,2771.5659130963995,0.1908380165696144
100,2771.5659130963995,0.19237843621522188
101,2747.601423915202,0.1902530500665307
102,2747.601423915202,0.20389018580317497
103,2747.601423915202,0.1723031671717763
104,2747.601423915202,0.1973198764026165
105,2716.020077075405,0.2030529798939824
106,2644.2570582963176,0.20812894590198994
107,2814.9706309878056,0.1903914175927639
108,2814.9706309878056,0.2025323174893856
109,2874.276574447279,0.189991089515388
110,2820.9916251146933,0.1956712482497096
111,2820.9916251146933,0.2128011016175151
112,2820.9916251146933,0.19154845364391804
113,2776.086890329016,0.20243672467768192
114,2776.086890329016,0.1946603711694479
115,2827.7190479406545,0.21192349400371313
116,2847.1234670843924,0.21952925622463226
117,2855.4867712002406,0.19201549515128136
118,2821.680908453958,0.20254090521484613
119,2739.487793042005,0.171401247382164
120,2739.487793042005,0.19823857583105564
121,2862.3946894231403,0.1889013582840562
122,2846.2548941480854,0.20637763757258654
123,2846.2548941480854,0.214446185156703
124,2806.180059310434,0.2160684922710061
125,2846.2548941480854,0.20361944008618593
126,2808.719945577984,0.19607790466398
127,2811.077715670207,0.19747866410762072
128,2777.267268540736,0.18170385155826807
129,2597.9966990122066,0.17736101243644953
130,2767.2599890523784,0.20993973314762115
131,2704.3344656543486,0.1899001058191061
132,2704.3344656543486,0.20378928817808628
133,2704.3344656543486,0.21399100963026285
134,2704.3344656543486,0.20113396737724543
135,2704.3344656543486,0.20166667643934488
136,2704.3344656543486,0.20609548036009073
137,2704.3344656543486,0.26632465701550245
138,2704.3344656543486,0.44400414172559977
139,2704.3344656543486,0.19142684154212475
