,city_from,city_to
0,156,27
1,163,185
2,80,176
3,107,44
4,0,81
5,99,55
6,198,170
7,134,172
8,171,136
9,194,104
10,163,124
11,172,145
12,133,164
13,149,19
14,88,135
15,1,165
16,43,191
17,124,161
18,48,199
19,73,132
20,18,159
21,132,158
22,151,49
23,87,0
24,141,151
25,27,100
26,196,191
27,112,172
28,127,28
29,181,97
30,82,1
31,12,44
32,44,198
33,153,110
34,185,95
35,138,111
36,13,51
37,152,115
38,111,145
39,129,151
40,159,169
41,173,161
42,26,155
43,110,71
44,40,13
45,62,133
46,18,37
47,142,62
48,72,168
49,41,150
50,80,161
51,181,72
52,5,166
53,188,150
54,109,136
55,143,173
56,68,142
57,178,196
58,133,18
59,127,94
60,126,148
61,125,37
62,155,107
63,48,17
64,92,76
65,110,177
66,198,194
67,172,27
68,96,196
69,183,17
70,118,19
71,133,39
72,93,115
73,74,84
74,1,91
75,69,64
76,43,82
77,87,143
78,125,92
79,154,87
80,174,27
81,186,19
82,199,46
83,174,161
84,23,157
85,7,90
86,43,63
87,61,157
88,155,124
89,4,195
90,50,0
91,59,30
92,78,85
93,60,159
94,4,7
95,54,91
96,65,91
97,159,80
98,34,95
99,132,86
100,182,38
101,133,49
102,180,14
103,29,118
104,0,166
105,10,145
106,110,21
107,193,79
108,169,1
109,54,191
110,134,179
111,130,118
112,31,14
113,180,11
114,186,180
115,99,178
116,0,20
117,132,119
118,18,51
119,151,187
120,64,67
121,92,3
122,73,67
123,149,18
124,107,90
125,167,70
126,116,84
127,125,47
128,61,74
129,112,192
130,103,141
131,50,11
132,125,97
133,37,49
134,36,167
135,7,135
136,10,119
137,172,94
138,55,104
139,39,119
140,70,64
141,188,115
142,49,10
143,52,176
144,132,16
145,3,33
146,185,69
147,135,151
148,91,34
149,100,38
150,81,11
151,51,148
152,6,182
153,20,95
154,43,71
155,100,84
156,133,192
157,39,190
158,162,83
159,191,21
160,25,154
161,103,111
162,115,126
163,26,35
164,50,49
165,141,56
166,147,13
167,27,105
168,27,141
169,132,114
170,59,106
171,135,58
172,77,170
173,118,167
174,91,18
175,4,24
176,178,117
177,66,62
178,198,94
179,164,22
180,192,119
181,40,166
182,191,37
183,115,129
184,107,36
185,61,52
186,186,138
187,7,15
188,157,25
189,54,138
190,41,17
191,142,42
192,99,42
193,46,78
194,82,130
195,150,180
196,69,34
197,54,110
198,145,70
199,191,161
200,14,18
201,80,153
202,133,124
203,160,115
204,17,104
205,68,75
206,32,133
207,146,87
208,166,106
209,126,155
210,175,25
211,17,36
212,180,137
213,65,100
214,167,164
215,114,193
216,101,49
217,140,22
218,0,62
219,62,11
220,170,120
221,24,167
222,170,47
223,120,15
224,23,192
225,4,33
226,25,86
227,139,18
228,153,195
229,118,123
230,20,45
231,62,11
232,155,70
233,40,135
234,63,83
235,119,36
236,31,4
237,149,81
238,45,110
239,148,25
240,36,129
241,92,182
242,53,182
243,190,7
244,146,27
245,67,102
246,46,135
247,104,51
248,53,161
249,33,50
250,48,83
251,23,4
252,74,102
253,21,175
254,73,92
255,95,138
256,71,43
257,43,159
258,1,100
259,115,27
260,139,23
261,167,35
262,125,106
263,103,81
264,188,66
265,130,89
266,133,37
267,15,90
268,68,35
269,154,70
270,65,17
271,84,62
272,15,134
273,197,148
274,111,137
275,84,90
276,105,131
277,97,185
278,98,146
279,17,63
280,149,197
281,59,6
282,183,134
283,24,133
284,69,198
