,Distance,Time
0,243761.44855585863,3.107392297126353
1,243271.65730284748,3.064473665319383
2,243701.80734941817,3.172883982770145
3,243230.4535457357,3.0458209458738565
4,243217.9648490509,3.0414644461125135
5,242071.2566640472,3.0594790233299136
6,240374.6501553507,3.101482803002
7,239681.26557040965,3.2157714953646064
8,240144.62532595466,3.1155608110129833
9,240667.10389650738,3.060177984647453
10,240505.28906024812,3.167736970819533
11,240582.38225659716,3.251465410925448
12,240252.35794441626,3.0595328230410814
13,240294.222197649,3.1797494618222117
14,239692.3551399909,3.119777260348201
15,240032.05677460498,3.1113497354090214
16,238967.44000739045,3.1323661552742124
17,239477.61878086743,3.1549843745306134
18,238634.09035380825,3.1614831993356347
19,238548.69230449674,3.215548561885953
20,239428.20203805296,3.1122749634087086
21,239102.48403480774,3.163366143591702
22,238745.60664611304,3.1103011863306165
23,238653.71833028962,3.116805976256728
24,238534.25297774325,3.2149080159142613
25,238736.96129390207,3.117590084671974
26,239026.5321644459,3.074479693546891
27,238066.57784980666,3.155672182328999
28,238803.95968123595,3.1864889664575458
29,239216.63000182598,3.140015001408756
30,237249.00515619162,3.207971944473684
31,237038.5272564701,3.1507435059174895
32,236800.16111765674,3.1618842342868447
33,236500.34109322715,3.1481635039672256
34,237083.69501049182,3.0794305028393865
35,237327.5714595082,3.0298221353441477
36,237461.64527369785,3.145718961954117
37,237725.8958298811,3.108620809391141
38,237498.0324761456,3.0652802092954516
39,237095.41235134756,3.077042276971042
40,236152.09475316945,3.236355159431696
41,236076.7786215302,3.446656873449683
42,235580.87332868643,3.1309163914993405
43,236145.97846829967,3.1625230573117733
44,236810.29582691492,2.9498394168913364
45,237254.3756863827,3.4121095361188054
46,237562.38397797113,3.127457275055349
47,237421.0888454776,3.1119625940918922
48,236629.16501545376,3.6657820232212543
49,237246.31187105566,3.5807479759678245
50,236787.00611652806,3.0651748245581985
51,236838.4817386093,3.095186677761376
52,236889.823976398,3.049148151651025
53,236583.41451591236,3.497211990877986
54,237052.39515515347,3.1229472858831286
55,236739.46909691737,3.2413622895255685
56,236229.66903564913,3.2546210903674364
57,236864.41978848344,3.717235286720097
58,236170.05468222642,3.426506958901882
59,236336.10299404935,3.058486153371632
60,236571.7612437561,3.6761311469599605
61,236489.68391172163,3.076821304857731
62,237255.44918395305,3.5757785765454173
63,237643.27042492593,4.155702074058354
64,238211.97959883837,3.0883581591770053
65,237811.36632740925,3.213457318022847
66,238256.69545735786,3.0699721947312355
67,237765.7940728321,3.091920523904264
68,236940.24906350864,3.7551172710955143
69,237185.56593338904,3.1311373068019748
70,237444.2155799469,3.176762828603387
71,236995.93061176318,3.0140449199825525
72,236849.58473205604,3.028846981935203
73,235245.07649156314,3.1395978843793273
74,234970.862576188,2.96339616458863
75,235364.18277609473,3.054538226686418
76,236098.83062656905,3.0679703168570995
77,235787.8605309925,3.071850184351206
78,236729.20940646008,3.199231061153114
79,235319.83852122442,3.0443397061899304
80,234193.12629364844,3.148621441796422
81,235477.3691803951,3.086649876087904
82,235866.4591438012,3.132775849662721
83,236913.49246404076,3.2412640769034624
84,237057.0053125914,3.1083921622484922
85,234990.22677614025,3.130177135579288
86,235442.8842980105,3.1483231764286757
87,234789.98050931914,3.1703818291425705
88,235530.16103785657,3.163687945343554
89,235711.17997600808,3.1014174660667777
90,235803.26379435015,3.0190695663914084
91,235882.58146534534,3.0731461523100734
92,236936.3329070755,3.155818128027022
93,236844.22710508632,3.023560513742268
94,237075.76740600957,3.4080690760165453
95,236839.32650385218,3.5269477972760797
96,237024.7568865013,3.126776749268174
97,237196.54007009548,3.0983774084597826
98,237299.5887230119,3.0211242409422994
