,city_from,city_to
0,121,86
1,57,92
2,72,194
3,84,103
4,150,191
5,186,179
6,113,113
7,63,70
8,81,106
9,171,119
10,70,59
11,36,33
12,85,0
13,146,36
14,70,48
15,79,121
16,102,114
17,45,52
18,10,163
19,23,168
20,162,149
21,70,168
22,46,145
23,21,135
24,164,9
25,90,88
26,159,56
27,127,153
28,154,47
29,30,162
30,75,172
31,6,67
32,84,10
33,34,75
34,58,83
35,9,79
36,23,86
37,151,194
38,13,197
39,21,177
40,174,72
41,181,90
42,72,75
43,41,0
44,8,156
45,87,169
46,5,109
47,47,199
48,43,59
49,86,45
50,30,61
51,83,23
52,100,110
53,56,89
54,37,151
55,145,60
56,159,75
57,145,81
58,50,30
59,12,169
60,151,91
61,159,189
62,122,83
63,162,43
64,187,67
65,4,32
66,61,170
67,35,104
68,58,183
69,78,91
70,14,133
71,179,184
72,34,145
73,131,122
74,143,197
75,64,19
76,63,73
77,99,61
78,88,6
79,114,54
80,37,73
81,143,146
82,2,106
83,36,17
84,24,21
85,16,10
86,128,57
87,22,2
88,52,150
89,12,138
90,183,65
91,89,24
92,9,70
93,33,16
94,62,9
95,50,33
96,117,1
97,8,38
98,51,135
99,27,87
100,21,92
101,82,89
102,186,125
103,40,182
104,6,146
105,65,154
106,6,146
107,30,147
108,88,172
109,118,69
110,186,39
111,157,7
112,124,84
113,141,159
114,144,64
115,60,111
116,6,167
117,49,166
118,83,45
119,44,109
120,11,18
121,161,186
122,196,166
123,164,113
124,176,58
125,136,6
126,46,174
127,95,4
128,51,5
129,132,10
130,175,90
131,120,51
132,65,173
133,69,84
134,126,70
135,52,138
136,18,170
137,199,129
138,138,20
139,102,63
140,42,76
141,26,31
142,41,30
143,62,174
144,163,132
145,146,125
146,164,152
147,161,122
148,166,69
149,140,64
150,139,178
151,114,170
152,75,135
153,181,58
154,115,78
155,87,68
156,153,97
157,36,163
158,28,144
159,119,4
160,37,53
161,98,81
162,5,65
163,31,91
164,24,56
165,81,135
166,165,199
167,53,60
168,11,82
169,113,10
170,85,181
171,108,181
172,152,134
173,3,66
174,28,37
175,34,17
176,188,79
177,125,149
178,115,108
179,65,94
180,26,114
181,84,120
182,165,195
183,144,91
184,133,75
185,199,20
186,28,45
187,165,133
188,76,84
189,139,144
190,195,13
191,60,142
192,78,64
193,58,115
194,24,24
195,57,64
196,105,110
197,8,46
198,37,44
199,74,13
200,187,14
201,24,147
202,14,27
203,89,146
204,69,104
205,86,88
206,116,2
207,97,197
208,31,44
209,21,188
210,18,194
211,19,139
212,29,69
213,110,36
214,108,29
215,191,110
216,14,115
217,136,106
218,196,2
219,148,51
220,40,48
221,116,139
222,75,85
223,92,63
224,95,94
225,76,150
226,46,57
227,199,132
228,178,141
229,155,4
230,28,21
231,23,112
232,88,154
233,178,185
234,125,98
235,64,111
236,89,118
237,117,153
238,135,170
239,152,36
240,156,31
241,127,2
