,city_from,city_to
0,170,138
1,163,132
2,26,17
3,29,177
4,186,30
5,143,23
6,108,130
7,99,92
8,197,29
9,154,91
10,132,198
11,152,66
12,50,71
13,180,130
14,23,124
15,7,61
16,73,59
17,41,160
18,27,124
19,32,89
20,90,3
21,41,24
22,50,14
23,184,132
24,81,185
25,160,167
26,172,17
27,78,24
28,1,123
29,106,151
30,155,48
31,7,69
32,42,97
33,48,80
34,39,113
35,16,41
36,48,108
37,130,97
38,10,100
39,107,164
40,175,178
41,48,128
42,134,160
43,170,15
44,33,7
45,189,18
46,182,13
47,176,119
48,2,15
49,60,39
50,113,42
51,179,19
52,138,4
53,134,45
54,139,66
55,125,27
56,9,158
57,40,148
58,70,20
59,141,177
60,136,168
61,123,34
62,166,1
63,170,25
64,59,145
65,102,75
66,178,100
67,153,199
68,154,123
69,165,120
70,136,198
71,12,86
72,59,48
73,108,45
74,136,166
75,107,80
76,184,114
77,131,74
78,169,152
79,75,194
80,83,153
81,137,194
82,72,2
83,94,160
84,168,6
85,99,72
86,34,63
87,74,6
88,35,198
89,188,161
90,153,166
91,160,119
92,103,149
93,157,107
94,117,184
95,14,185
96,81,58
97,101,157
98,181,29
99,146,79
