,city_from,city_to
0,13,43
1,101,36
2,94,16
3,76,23
4,71,2
5,119,19
6,172,1
7,161,21
8,187,112
9,131,155
10,21,111
11,9,130
12,69,103
13,44,87
14,162,63
15,149,85
16,150,88
17,162,166
18,102,173
19,13,157
20,39,169
21,65,166
22,4,145
23,93,173
24,126,119
25,150,137
26,176,144
27,3,120
28,21,98
29,77,95
30,107,120
31,59,66
32,42,26
33,30,75
34,148,198
35,148,193
36,154,183
37,193,188
38,176,151
39,172,198
40,171,189
41,194,110
42,185,106
43,153,170
44,159,175
45,120,119
46,129,66
47,84,107
48,132,40
49,153,75
50,127,172
51,148,119
52,24,93
53,97,78
54,65,91
55,50,81
56,58,70
57,33,177
58,63,68
