,city_from,city_to
0,173,58
1,184,13
2,76,101
3,34,38
4,30,116
5,26,151
6,31,151
7,23,17
8,63,22
9,96,1
10,149,4
11,183,48
12,151,78
13,148,106
14,134,148
15,19,186
16,46,160
17,164,86
18,163,5
19,20,77
20,7,110
21,10,191
22,6,190
23,3,40
24,22,64
25,181,37
26,140,54
27,167,47
28,115,159
29,166,106
30,87,79
31,92,34
32,112,114
33,12,64
34,21,52
35,8,10
36,112,23
37,54,106
38,21,127
39,147,187
40,174,79
41,80,84
42,84,42
43,77,34
44,3,63
45,1,6
46,1,18
47,178,135
48,61,139
49,63,71
50,60,77
51,102,63
52,72,98
53,127,190
54,196,134
55,198,193
56,55,199
57,79,183
58,50,144
59,66,111
60,172,153
61,177,187
62,181,177
63,133,146
64,99,34
