,city_from,city_to
0,179,105
1,130,172
2,195,126
3,169,122
4,130,130
5,110,133
6,111,100
7,98,53
8,96,51
9,81,35
10,59,32
11,24,117
12,189,177
13,160,159
14,187,170
15,153,122
16,128,91
17,9,27
18,13,31
19,107,27
20,78,39
21,89,159
22,36,150
23,86,106
24,107,94
25,93,84
26,79,38
27,90,52
28,109,81
29,5,134
30,18,172
31,19,154
32,30,79
33,132,9
34,150,83
35,168,25
36,125,106
37,87,15
38,115,17
39,139,3
40,105,23
41,97,13
42,85,40
43,0,76
44,30,83
45,7,125
46,0,150
47,19,168
48,54,186
49,44,155
50,14,76
51,11,107
52,35,120
53,78,126
54,60,84
55,169,94
56,192,83
57,151,106
58,137,142
59,13,129
60,15,91
61,24,14
62,59,120
