,city_from,city_to
0,74,29
1,95,3
2,19,160
3,29,163
4,68,128
5,44,154
6,174,48
7,197,170
8,175,135
9,158,180
10,118,186
11,152,173
12,158,73
13,19,0
14,103,113
15,99,172
16,77,176
17,75,198
18,188,150
19,189,78
20,190,39
21,187,43
22,143,5
23,162,32
24,186,2
25,3,95
26,17,107
27,89,42
28,34,1
29,1,41
30,61,69
31,37,58
32,156,34
33,50,52
34,85,120
35,187,83
36,170,62
37,156,64
38,62,126
39,105,178
40,29,116
41,74,21
42,23,49
43,51,22
44,99,36
45,89,10
46,160,117
47,166,106
48,181,150
49,178,177
50,61,127
51,73,12
52,55,35
53,74,92
54,96,130
55,142,151
56,181,146
57,133,176
58,179,162
59,4,172
60,35,183
61,52,75
62,39,71
63,36,43
64,81,25
65,36,49
66,24,14
67,144,89
68,81,51
69,88,93
70,66,95
