,city_from,city_to
0,28,172
1,179,44
2,195,10
3,146,7
4,102,16
5,116,1
6,68,15
7,60,48
8,9,43
9,7,48
10,1,120
11,36,120
12,123,132
13,99,132
14,191,90
15,13,52
16,64,152
17,59,161
18,60,119
19,133,152
20,5,150
21,76,105
22,192,181
23,173,185
24,175,8
25,181,22
26,169,11
27,171,90
28,44,95
29,62,86
30,146,110
31,162,0
32,155,15
33,145,4
34,198,41
35,71,143
36,157,66
37,50,179
38,21,111
39,90,90
40,124,129
41,32,129
42,9,25
43,38,66
44,17,20
45,2,53
46,26,141
47,7,28
48,40,74
49,121,109
50,64,109
51,86,128
52,81,68
53,43,42
54,132,112
55,59,67
56,90,127
57,144,11
58,122,68
59,168,120
60,180,42
61,185,82
62,165,73
63,52,95
64,164,194
65,100,117
66,66,65
67,95,168
68,106,187
69,108,145
70,142,188
71,161,186
72,142,116
73,187,18
74,140,148
75,116,165
76,149,170
77,174,160
78,182,151
79,179,170
80,89,189
81,85,185
82,16,198
