,city_from,city_to
0,182,21
1,143,31
2,86,46
3,39,83
4,137,117
5,187,179
6,127,183
7,65,82
8,81,69
9,101,22
10,68,147
11,115,153
12,184,113
13,96,67
14,175,140
15,65,44
16,59,149
17,64,141
18,169,173
19,26,4
20,58,50
21,29,63
22,46,48
23,106,94
24,101,71
25,46,16
26,194,4
27,156,190
28,193,195
29,145,106
30,149,179
31,198,93
32,178,65
33,59,18
34,109,37
35,50,5
36,0,4
37,131,79
38,122,103
39,158,151
40,149,171
41,126,107
42,119,168
43,43,127
44,189,181
45,163,106
46,180,107
47,182,31
48,159,47
49,21,82
50,166,142
51,33,66
52,37,45
53,93,29
54,154,195
55,18,34
56,91,142
57,67,142
58,106,154
59,89,45
60,189,192
61,169,183
62,76,154
63,17,98
64,18,187
65,16,152
66,9,90
67,98,83
68,171,194
69,7,134
70,108,33
71,71,29
72,172,106
73,185,180
74,88,57
75,127,58
76,178,152
77,179,66
78,176,44
79,47,4
80,56,132
81,42,133
82,115,171
83,154,19
84,173,101
85,162,146
86,54,49
87,175,107
88,165,67
89,161,133
90,139,109
91,161,164
92,139,26
93,112,6
94,76,197
95,129,133
96,0,70
97,40,142
98,34,173
99,41,190
100,44,172
101,19,199
102,168,176
103,6,164
104,64,150
105,12,101
106,83,139
107,84,133
108,98,63
109,121,112
110,57,131
111,64,139
112,93,55
113,18,69
114,82,6
115,49,102
116,36,120
117,169,63
118,5,162
119,148,115
120,190,185
121,125,178
122,40,7
123,165,110
124,120,47
125,40,187
126,101,180
127,16,184
128,94,136
129,56,15
130,88,114
131,189,167
132,126,78
133,134,12
134,139,5
135,73,98
136,110,118
137,156,136
138,35,101
139,112,188
140,40,150
141,120,162
142,83,78
143,184,190
144,7,156
145,73,71
146,25,85
147,74,180
148,18,92
149,42,55
150,185,20
151,109,177
152,189,55
153,111,133
154,67,192
155,82,138
156,44,184
157,27,69
158,13,156
159,4,85
160,154,122
161,110,171
162,193,82
163,65,49
164,99,55
165,137,50
166,154,143
167,106,29
168,149,30
169,186,82
170,185,168
171,169,165
172,192,18
173,161,12
174,97,153
175,57,89
176,166,182
177,107,36
178,63,94
179,68,92
180,85,151
181,162,183
182,50,182
183,195,195
184,159,143
185,42,5
186,143,57
187,21,15
188,129,12
189,71,20
190,197,94
191,15,169
192,60,91
193,181,47
194,52,180
195,99,161
196,129,148
197,26,131
198,187,125
199,33,126
200,31,134
201,12,141
202,101,33
203,126,54
204,137,65
205,189,79
206,124,4
207,34,76
208,18,167
209,8,166
210,152,67
211,168,21
212,23,14
213,74,165
214,43,196
215,30,114
216,30,115
217,195,96
218,90,180
219,9,198
220,9,186
221,69,85
222,192,103
223,99,144
224,123,28
225,52,186
226,173,106
227,43,197
228,88,161
229,74,109
230,94,79
231,136,145
232,55,159
233,24,80
234,22,106
235,11,23
236,52,163
237,89,184
238,133,198
239,125,113
240,198,179
241,163,145
242,77,2
243,53,156
244,11,161
245,45,125
246,28,107
247,57,58
248,54,27
249,7,176
250,4,175
251,23,174
252,119,184
253,117,97
254,154,16
255,68,69
256,141,149
257,134,67
258,128,74
259,87,69
260,186,199
261,93,60
262,74,167
263,37,17
264,29,31
265,17,16
266,79,79
267,70,112
268,49,177
269,156,140
270,19,121
271,154,182
272,24,120
273,100,98
274,20,195
275,110,133
276,46,150
277,78,198
278,169,183
279,54,96
280,41,114
281,41,83
282,26,121
283,118,11
284,108,95
285,86,193
286,60,33
287,70,71
288,158,22
289,186,123
290,127,0
291,101,51
292,14,196
293,121,41
294,102,132
295,160,184
296,118,145
297,31,28
298,29,17
299,188,63
300,44,141
301,43,91
302,20,158
303,75,148
304,146,168
305,122,158
306,22,28
307,163,123
308,118,24
