,city_from,city_to
0,50,119
1,65,194
2,105,158
3,176,177
4,190,190
5,40,131
6,161,163
7,39,105
8,132,173
9,41,5
10,131,133
11,190,22
12,37,119
13,136,156
14,150,63
15,84,162
16,34,173
17,116,98
18,117,173
19,13,102
20,142,183
21,153,4
22,103,129
23,150,124
24,180,153
25,35,45
26,149,43
27,16,102
28,67,93
29,113,148
30,137,156
31,49,29
32,165,166
33,145,166
34,167,133
35,179,138
36,29,189
37,172,180
38,57,173
39,133,0
40,34,111
41,78,192
42,148,131
43,139,111
44,90,137
45,197,185
46,156,139
47,31,134
48,50,128
49,10,58
50,4,59
51,167,121
52,33,123
53,39,55
54,177,182
55,160,20
56,191,35
57,175,144
58,152,162
59,18,169
60,119,174
61,100,181
62,122,42
63,92,51
64,135,18
65,173,30
66,184,96
67,149,11
68,110,2
69,141,82
70,94,20
71,1,182
72,130,37
73,80,15
74,185,97
75,88,45
76,33,156
77,69,132
78,115,158
79,60,161
80,41,120
81,178,88
82,11,135
83,35,125
84,36,188
85,0,189
86,147,115
87,99,80
88,170,179
89,144,92
90,185,107
91,154,166
92,123,170
93,78,172
94,134,164
95,76,53
96,52,1
97,109,81
98,97,137
99,70,83
100,113,163
101,130,58
102,144,108
103,114,87
104,85,190
105,175,81
106,162,117
107,172,108
108,196,196
109,164,72
110,34,198
111,32,163
112,162,182
113,88,84
114,107,28
115,194,115
116,93,23
117,1,50
118,119,169
119,72,195
120,95,138
121,128,121
122,199,45
123,187,125
124,191,194
125,69,70
126,157,50
127,120,153
128,38,144
129,76,29
130,73,11
131,37,179
132,48,188
133,164,109
134,81,27
135,140,136
136,55,135
137,192,0
138,182,137
139,75,153
140,63,120
141,165,15
142,72,4
143,122,167
144,47,29
145,197,55
146,166,102
147,139,148
148,37,44
149,164,1
150,104,185
151,12,138
152,56,44
153,22,21
154,114,10
155,162,177
156,174,63
157,64,162
158,40,148
159,140,126
160,28,13
161,68,150
162,115,191
163,153,8
164,163,36
165,99,32
166,16,28
167,84,143
168,97,181
169,19,115
170,23,36
171,119,81
172,82,34
173,24,76
174,181,63
175,68,69
176,93,189
177,66,94
178,181,64
179,166,95
180,141,28
181,115,150
182,181,71
183,69,149
184,145,61
185,88,161
186,37,42
187,90,57
188,176,192
189,44,172
190,24,156
191,119,186
192,114,191
193,153,148
194,37,142
195,160,69
196,95,81
197,69,10
198,161,86
199,175,186
200,155,48
201,31,53
202,14,16
203,89,65
204,151,84
205,16,102
206,164,77
207,92,144
208,162,59
209,112,106
210,147,128
211,115,97
212,141,176
213,135,159
214,198,155
215,134,62
216,47,176
217,23,133
218,87,198
219,121,112
220,89,183
221,133,175
222,115,148
223,90,71
224,58,70
225,80,145
226,53,35
227,55,128
228,31,124
229,16,155
230,0,100
231,162,166
232,127,95
233,24,124
234,0,144
235,33,85
236,1,78
237,161,152
238,121,121
239,82,86
240,66,85
241,101,153
242,58,54
243,37,55
244,75,118
245,177,155
246,140,44
247,114,164
248,105,109
249,190,66
250,97,75
251,110,26
252,130,48
253,81,37
254,154,82
255,92,97
256,47,141
257,1,116
258,49,143
259,86,24
260,178,49
261,192,151
262,195,50
263,80,47
264,58,151
265,150,140
266,35,81
267,84,94
268,86,88
269,71,7
270,116,76
271,128,105
272,168,32
273,128,119
274,122,97
275,166,177
276,194,79
277,27,69
278,168,79
279,34,100
280,150,86
281,37,48
282,95,104
283,27,8
284,38,137
285,177,50
286,99,196
287,159,195
288,44,121
289,171,180
290,50,157
291,22,175
292,32,188
293,171,25
294,56,157
295,6,17
296,178,69
297,42,86
298,151,164
299,82,40
300,102,16
301,157,11
302,35,151
303,103,126
304,186,157
305,76,38
306,65,198
307,75,109
308,81,122
309,95,149
310,48,96
311,54,63
312,30,46
313,152,75
