,city_from,city_to
0,199,137
1,49,7
2,98,137
3,10,134
4,67,24
5,116,88
6,14,127
7,46,41
8,174,132
9,174,23
10,147,94
11,197,113
12,180,152
13,177,186
14,119,177
15,85,60
16,45,51
17,183,189
18,57,29
19,149,64
20,196,67
21,191,20
22,106,42
23,199,115
24,145,159
25,107,181
26,156,50
27,27,87
28,33,169
29,53,130
30,85,154
31,103,24
32,10,170
33,61,33
34,87,189
35,23,121
36,115,33
37,17,178
38,61,65
39,144,72
40,151,97
41,81,119
42,68,15
43,22,60
44,137,110
45,109,126
46,77,191
47,136,161
48,70,124
49,10,82
50,19,87
51,135,73
52,72,166
53,180,38
54,27,17
55,0,83
56,13,78
57,87,45
58,106,74
59,189,23
60,34,65
61,71,101
62,139,109
63,16,163
64,97,25
65,170,137
66,100,5
67,186,69
68,91,129
69,114,188
70,2,83
71,5,175
72,83,23
73,71,40
74,70,40
75,189,53
76,89,56
77,182,5
78,161,46
79,41,110
80,9,114
81,182,110
82,23,100
83,81,158
84,167,44
85,90,5
86,41,54
87,27,89
88,150,34
89,176,57
90,87,47
91,30,76
92,9,73
93,130,89
94,17,26
95,57,25
96,103,122
97,168,45
98,197,158
99,169,138
100,178,17
101,108,2
102,87,20
103,80,35
104,77,103
105,170,19
106,131,116
107,83,119
108,26,188
109,122,3
110,13,79
111,160,125
112,114,135
113,53,198
114,29,50
115,127,91
116,68,177
117,104,90
118,84,78
119,106,172
120,37,74
121,4,46
122,104,151
123,51,149
124,174,199
125,117,38
126,107,137
127,123,143
128,9,160
129,31,56
130,96,94
131,47,33
132,112,122
133,130,186
134,74,152
135,102,58
136,80,96
137,115,44
138,29,55
139,134,107
140,126,142
141,175,16
142,40,135
143,43,165
144,21,154
145,28,31
146,38,30
147,42,47
148,69,37
149,90,105
150,141,66
151,100,68
152,50,98
153,178,37
154,80,9
155,49,168
156,130,21
157,163,145
158,153,162
159,40,42
160,149,136
161,110,4
162,6,157
163,136,113
164,17,131
165,183,139
166,184,116
167,119,35
168,117,170
169,193,84
170,101,140
171,99,194
172,12,156
173,144,170
174,35,167
175,75,125
176,188,21
177,1,128
178,10,3
179,183,83
180,142,89
181,189,80
182,186,82
183,144,62
184,97,145
185,192,87
186,0,112
187,17,145
188,9,192
189,3,176
190,171,91
191,9,45
192,34,45
193,186,157
194,26,106
195,184,23
196,36,75
197,18,55
198,59,134
199,160,83
200,3,112
201,75,61
202,166,43
203,109,44
204,13,95
205,119,14
206,21,46
207,79,136
208,59,25
209,53,119
210,136,122
211,35,88
212,59,135
213,171,125
214,149,94
215,141,102
216,94,45
217,121,8
218,103,122
219,52,172
220,50,6
221,50,21
222,84,185
223,149,17
224,68,75
225,83,62
226,143,116
227,3,198
228,88,170
229,123,160
230,154,68
231,126,162
232,115,162
233,130,179
234,161,150
235,129,31
236,96,98
237,39,53
238,71,28
239,184,121
240,38,131
241,89,111
242,151,61
243,1,90
244,23,153
245,152,178
246,179,148
247,63,100
248,117,198
249,174,86
250,47,174
251,117,88
252,115,98
253,113,48
254,149,67
255,180,47
256,27,14
257,12,132
258,36,102
259,34,106
260,70,48
261,193,59
262,137,19
263,170,0
264,59,195
265,117,132
266,101,51
267,29,3
268,85,116
269,153,58
270,181,157
271,198,77
272,180,142
273,121,150
274,160,40
275,57,53
276,157,78
277,195,23
278,103,53
279,82,66
280,76,67
281,25,116
282,101,18
283,10,27
284,160,118
285,8,135
286,110,35
287,16,174
288,91,147
289,104,47
290,77,166
291,128,192
292,63,175
293,92,27
294,159,4
295,179,63
296,94,41
297,176,87
298,45,3
299,172,16
300,152,42
301,189,66
302,58,197
303,52,164
304,52,97
305,52,97
306,171,161
307,81,166
308,24,163
309,86,63
310,194,98
311,122,21
312,69,33
313,36,67
314,107,120
315,131,152
316,138,102
317,198,68
318,190,28
319,145,132
320,96,112
321,111,37
322,28,148
323,144,4
324,149,34
325,109,143
326,115,197
327,41,128
328,192,76
